smiles,solvent,ex (nm)
CC1(C)c2ccccc2N(c2ccc(-c3nnc(-c4ccccc4O)o3)cc2)c2ccccc21,C1=CC=C(C(=C1)Cl)Cl,368.0
COCCOCCN1C(=O)C2=C(c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)N(CCOCCOC)C(=O)C2=C1c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,C(Cl)Cl,521.0
CCN(CC)c1ccc2c(c1)C(C)(C)c1cc(C=O)ccc1-2,CN(C)C=O,399.0
Nc1ccccc1C(=O)O,O,310.0
CCCN1/C(=C\c2c(-c3ccc(N(C)C)cc3)c(=O)c2=O)C=Cc2ccccc21,C1CCCCC1,358.0
O=C(OC1=CC=CC(=COc2ccc(C=Cc3ccc([N+](=O)[O-])cc3)cc2)C1)c1ccc(C(=O)c2ccccc2)cc1,C1CCOC1,374.0
CCOC(=O)/C(=C\c1ccc2c(c1)c1ccccc1n2-c1ccc(OC)cc1)CN,CCOC(=O)C,391.0
Cc1ccc(-c2cc3ccccc3oc2=O)cc1,CS(=O)C,330.0
C=CC(C=C=Cc1ccccc1)(c1ccc(CN)cc1)N(C)C,CC#N,422.0
CCCCC(CC)COc1ccc2nc(-c3ccc(-c4ccccc4)s3)sc2c1,C(Cl)Cl,368.0
CC(C)CN1C(=O)c2cccc3c(OCCO)ccc(c23)C1=O,CC(=O)C,363.0
[Cu],C(Cl)(Cl)Cl,485.0
CC(C)c1ccc2ccc3c(C(C)C)cc(C=O)c4ccc1c2c43,C(Cl)Cl,410.0
COc1cc(OC)c(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)c(OC)c1,CC#N,501.0
C[n+]1ccc(/C=C/c2ccc3cc(O)ccc3c2)cc1,C1CCOC1,412.0
CCC/N=C/c1cc2ccc(N(C)C)cc2cc1OC,CC1=CC=CC=C1,369.0
NCC(CN)=C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,CN(C)C=O,374.0
COC(=O)c1ccccc1-c1c2ccc(=[NH2+])cc-2oc2cc(N)ccc12,CC#N,500.0
Clc1ccc(-c2nc3sc4ccccc4c3s2)cc1,CS(=O)C,351.0
COc1ccc(C2=Cc3ccccc3[Si]2(c2ccccc2)c2ccccc2)cc1,C(Cl)Cl,350.0
COC1=[N+]2C(=C(c3ccccc3)c3ccc(NN)n3[B-]2(F)F)C=C1,CO,495.0
CCC(C)(C)c1ccc2c(c1)C(CC)(CC)c1cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)CC)ccc3-4)ccc1-2,C1CCCCC1,331.0
CC1=CC(C)=[N+]2C1C(C)c1c(C)cc(C)n1[B-]2(F)F,C(Cl)(Cl)Cl,498.0
Cc1ccc2c(c1)C(=O)c1ccncc1-2,CC#N,409.0
CCCCCCCCCCCCOc1cc(/C=C/c2ccc3c(c2)C(CC)(CC)c2cc(N4c5ccccc5Sc5ccccc54)ccc2-3)c(OCCCCCCCCCCCC)cc1/C=C/c1ccc2c(c1)C(CC)(CC)c1cc(N3c4ccccc4Sc4ccccc43)ccc1-2,CCCCCC,436.0
CCCSc1ccc2n1[B-](F)(F)[N+]1=CC=CC1=C2c1ccccc1,CCOC(=O)C,534.0
O=C1c2ccccc2-c2c(-c3cc(Cl)ccc3O)[nH]c(=O)n21,C(Cl)Cl,395.0
Cc1cc(N(C)C)ccc1C1=C2C=CC(=[N+](C)C)C=C2[Si](C)(C)c2cc(N(C)C)ccc21,O,646.0
Cc1cccc(C)c1[N+]1=Cc2cccn2[B-]1(c1ccccc1)c1ccccc1,C1CCOC1,353.0
CSc1sc(C(=O)c2ccccc2)c2nn[nH]c(=O)c12,C1CCOC1,397.0
CCOC(=O)c1c(-c2c(Cl)c3ccccc3oc2=O)nn(-c2cccc(C)c2)c1C(=O)OCC,C(Cl)Cl,321.0
COCC[N+]1=C(/C=C/C=C2/N(CCCCCC(=O)O)c3ccc(S(=O)(=O)O)cc3C2(C)CCCS(=O)(=O)O)C(C)(CCCS(=O)(=O)[O-])c2cc(S(=O)(=O)[O-])ccc21,O,556.0
NC/C(=C\c1ccc(-c2ccc(N(c3ccc(-c4cccs4)cc3)c3ccc(-c4cccs4)cc3)cc2)s1)C(=O)O,C(Cl)Cl,470.0
CSc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,CC#N,315.0
c1cc2ccc3ccc(OP4(Oc5ccc6ccc7cccc8ccc5c6c78)=NP(Oc5ccc6ccc7cccc8ccc5c6c78)(Oc5ccc6ccc7cccc8ccc5c6c78)=NP(Oc5ccc6ccc7cccc8ccc5c6c78)(Oc5ccc6ccc7cccc8ccc5c6c78)=N4)c4ccc(c1)c2c34,C(Cl)Cl,343.0
CC[n+]1ccc(/C=C/c2ccc3ccc4cccc5ccc2c3c45)cc1,CC#N,438.0
CCCNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCO,407.0
CCOC(=O)CCOc1ccccc1C(c1c(C)[nH]c2ccccc12)c1c(C)[nH]c2ccccc12,O,290.0
Cc1c(C)c2c3ccccc3[nH]c2c2ccccc12,C(Cl)Cl,302.0
O=c1oc2ccccc2cc1-c1nc2ccccc2o1,CC(=O)C,352.0
c1ccc(-c2cc3cccc4cc(-c5ccccc5)c5cc(-c6cc7[b-]8c(c6)c(-c6ccccc6)cc6cccc(cc7-c7ccccc7)[n+]86)cc2[b-]5[n+]34)cc1,C1CCCCC1,444.0
CCN(CC)c1cc(NC(C)=O)c(/N=N/c2cc3c(=O)[nH][nH]c(=O)c3cc2[N+](=O)[O-])cc1OC,CS(=O)C,553.0
COc1ccc(C2=[N+]3C(=C(c4ccc(OCCCCCC(=O)ON5C(=O)CCC5=O)cc4)c4ccc(-c5ccc(OC)cc5)n4[B-]3(F)F)C=C2)cc1,C(Cl)Cl,560.0
CCCCCCC1(CCCCCC)c2ccccc2-c2ccc(-c3ccc(-c4cc(-c5ccccn5)nc(-c5ccccn5)c4)cc3)cc21,C(Cl)Cl,327.0
CCCCCCn1c2cc(/C=C(\CN)C(=O)O)sc2c2sc(-c3ccc(N(c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4ccc5c(c4)C(CCCCCC)(CCCCCC)c4c6c(c7c(c4-5)C(CCCCCC)(CCCCCC)c4ccccc4-7)C(CCCCCC)(CCCCCC)c4ccccc4-6)cc3)cc21,CN(C)C=O,531.0
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(/C=C(/CN)C(=O)O)s3)cc2)cc1,CC#N,501.0
CCOC(=O)C1=CNC=C(C(=O)OCC)C1c1ccccc1,CO,355.0
CCCCCCCCCCCn1cccc1C1=[N+]2C(=Cc3c(C)cc(C)n3[B-]2(F)F)c2ccccc21,CCCCCC,583.0
Cc1ccc(C2=C3C=CC(n4cncn4)=[N+]3[B-](F)(F)n3c2ccc3-n2cncn2)cc1,C(Cl)Cl,540.0
COc1cc2c(cc1-c1ccc(C(F)(F)F)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(C(F)(F)F)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,404.0
O=Cc1c2ccccc2n2c(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c12,CS(=O)C,400.0
O=C(O)CCCCCCCC(=O)O,C(Cl)(Cl)Cl,480.0
CCCCC1=Cc2c3ccc4cccc5ccc(c6cc(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)n(c26)P1(=O)c1ccccc1)c3c45,CC#N,428.0
CC(C)(C)c1ccc(C2=c3c(c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc34)=[N+]3C2=C(c2ccccc2)c2c(-c4ccc(C(C)(C)C)cc4)c4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc5c4n2[B-]3(F)F)cc1,CC1=CC=CC=C1,687.0
Cc1ccc(-n2c(C)ccc2C)cc1,CC#N,234.0
COC(=O)c1c(NC(C)(C)C)oc(-c2ccccc2)c1C(=O)OC,CC#N,334.0
NCc1nnn(-c2ccnc3cc(Cl)ccc23)c1N,CN(C)C=O,377.0
CCOC(=O)c1cc(N2CCC2)c(C(=O)OCC)cc1N1CCC1,CN(C)C=O,404.0
CC1=N/C(=C\c2cccc(N(C)C)c2)C(=O)N1CCO,CC#N,352.0
Cc1ccc(-c2c3cc(N(C)C)ccc3nn2C)s1,CC#N,362.0
CCC1=C(C)C2=C(C)c3c(C)c(-c4csc(N5CCOCC5)n4)c(C)n3[B-](F)(F)[N+]2=C1C,CO,514.0
CSc1sc(C(N)=O)c2nnn(C)c(=O)c12,CO,397.0
O=S1(=O)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc31)C1(C3=C(c4ccccc41)S(=O)(=O)c1cc(N(c4ccccc4)c4ccccc4)ccc13)c1ccccc12,C(Cl)Cl,451.0
COc1ccc(CCc2cccc(-c3cccc(CCc4ccc(OC)s4)n3)n2)s1,CC#N,349.0
Cc1cc(/C=C/c2nccn2C)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(=O)C,569.0
CCCCCCCCOc1cc(/C=C/c2cc[n+](Cc3ccc(C)cc3)cc2)c(OCCCCCCCC)cc1/C=C/c1cc[n+](Cc2ccc(C)cc2)cc1,C(Cl)Cl,490.0
CC1=C(C=C(Br)Br)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(C=C(Br)Br)c(C)n1[B-]2(F)F,CO,518.0
CCOC(=O)CC(C)(C)c1ccc2n1[B-](F)(F)[N+]1=C(C3CCCCC3)C=CC1=C2c1c(Cl)cccc1Cl,CC#N,521.0
CCSC1=C(C)C2=C(C)c3c(C)cc(C)n3[B-](F)(F)[N+]2=C1C,CC#N,498.0
Cc1cc2c(cc1C)NC(=O)CC(=O)N2,CS(=O)C,297.0
CN1c2cc3c(cc2-c2sccc2C1(C)C)C(c1c(F)c(F)c(F)c(F)c1C(=O)[O-])=c1cc2c(cc1O3)=[N+](C)C(C)(C)c1ccsc1-2,CO,628.0
Cc1cc(/C=C/c2ccc(OCCCN(C)C)cc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(=O)C,563.0
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(-c2ccc(-c3ccc(/C=C(\CN)C(=O)O)s3)s2)cc1,C(Cl)(Cl)Cl,468.0
CSc1ccc(-c2c3ccc(=[NH2+])cc-3oc3cc(O)ccc23)cc1,O,500.0
CCCCCCc1cc2c(s1)-c1sc(CCCCCC)cc1P(c1ccccc1)(c1ccccc1)=[O+][B-]2(c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C,C1CCOC1,431.0
Cc1ccc(C2=C3C=CC(Cl)=[N+]3[B-](F)(F)n3c(Cl)ccc32)cc1,CCOC(=O)C,509.0
CSc1nnc(N=Nc2c(-c3ccccc3)n(C)c3ccccc23)s1,CS(=O)C,466.0
C[Si](C)(C)c1ccc2ccc3cccc4ccc1c2c34,C(Cl)Cl,343.0
NC/C(=C\C1=C2OC(c3ccccc3)=CC(c3ccccc3)=C2CCC1)C(=O)O,C(Cl)Cl,549.0
CCCCCCCCCCCCOc1ccc(C2=C3C(C)=C(I)C(C)=[N+]3[B-](F)(F)n3c(C)c(I)c(C)c32)cc1OCCCCCCCCCCCC,C(Cl)Cl,534.0
c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,C(Cl)Cl,447.0
Cc1ccc(-n2c3ccccc3c3cc(C=C(CN)CN)ccc32)cc1,CS(=O)C,407.0
CC1=CC(C)=[N+]2C1=C(c1ccccc1N)c1c(C)cc(C)n1[B-]2(F)F,CO,501.0
COc1cc2c3cc(OC)c(OC)cc3c3cc4c(C)cc(=O)oc4cc3c2cc1OC,C1CCOC1,366.0
NCC1=CC=CC(CN)=P1(c1ccccc1)c1ccccc1,C(Cl)(Cl)Cl,458.0
F[B-]1(F)OC(c2ccc(C(F)(F)F)cc2)=Cc2cc(Cl)nc[n+]21,CCCCCC,370.0
Oc1ccc2ncccc2c1,C(Cl)Cl,330.0
CCCCCCCCN1c2ccccc2Sc2cc(/C=C/c3ccc(N(c4ccc(/C=C/c5ccc6c(c5)Sc5ccccc5N6CCCCCCCC)cc4)c4ccc(/C=C/c5ccc(/C=C/c6ccc(N(c7ccc(/C=C/c8ccc9c(c8)Sc8ccccc8N9CCCCCCCC)cc7)c7ccc(/C=C/c8ccc9c(c8)Sc8ccccc8N9CCCCCCCC)cc7)cc6)c6nsnc56)cc4)cc3)ccc21,C(Cl)Cl,533.0
CC(=O)c1ccn2c3c(c(-c4ccccc4N(C)C)c2c1)CN(CCNC(=O)OC(C)(C)C)C3=O,C(Cl)Cl,410.0
NCC(=CNc1cccc(F)c1)CN,CS(=O)C,319.0
F[B-]1(F)n2cccc2C(C=Cc2ccccc2)=C2C=CC=[N+]21,CC#N,510.0
O=Cc1ccc(-c2ccc(C3=CCC(c4ccccc4)CC3)s2)s1,CC#N,385.0
Cc1cccc(N=Nc2c(N)n3c(nc4ccccc43)[nH]c2=O)c1,C(Cl)(Cl)Cl,418.0
CCn1c2ccccc2oc2c(CN)c3c(oc4ccccc4n3CC)c(CN)c21,C(Cl)(Cl)Cl,495.0
CCC1=C(C)C(=O)n2c1cc1c(C)c(CC(=O)O)c(C)n1c2=O,CC(=O)C,417.0
CCC1=C(C)C2=C(C)c3cccn3[B-](F)(F)[N+]2=C1C,CCO,497.0
CCOC(=O)COc1ccc(/C=C/C2=C3c4ccccc4C(c4[nH]c(C)cc4C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)cc1,C1CCOC1,608.0
CCc1nccnc1C(=O)C=Cc1ccc([N+](=O)[O-])cc1,CCO,295.0
COc1ccc(/C=C/C(=O)c2ccccc2O)cc1OC,CN(C)C=O,362.0
CCCCOc1ccc(-c2cc3c(o2)c(-c2ccc(OCCCC)cc2)c2n3[B-](F)(F)[N+]3=Cc4c(-c5ccc(OCCCC)cc5)c5oc(-c6ccc(OCCCC)cc6)cc5n4[B-](F)(F)[N+]3=C2)cc1,C(Cl)Cl,622.0
CC[N+]1=c2cc3c(cc2CCC1)=Cc1ccc(N(C)C)cc1C3(C)C,CCO,616.0
Cc1cc(C)c(C2=C3C=CC(C4CCCCC4)=[N+]3[B-](F)(F)n3cccc32)c(C)c1,CC#N,502.0
O=C1c2cccn2[B-](F)(F)[n+]2ccccc21,C1COCCO1,379.0
CC1=CC(C)(C)Nc2ccc3c(-c4ccc(C)cc4)c4ccc(=[NH2+])cc-4n(C)c3c21,O,500.0
OCCN(CCO)c1ccc(N=Nc2nc(-c3ccc(Cl)cc3Cl)cs2)c(Cl)c1,CN(C)C=O,600.0
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cccc(-c2nc(-c3cccc(P(=O)(c4ccccc4)c4ccccc4)c3)nc(-c3cccc(P(=O)(c4ccccc4)c4ccccc4)c3)n2)c1,CC1=CC=CC=C1,343.0
CN(C)c1ccc(/C=C/C(=O)O)cc1,C1COCCO1,356.0
COc1cc[n+]2c(c1)C(C)=C(c1ccccc1)/C2=C\C=C\C=C\c1c(-c2ccccc2)c(C)c2cc(OC)ccn12,CS(=O)C,838.0
COc1ccccc1-c1cc2c(o1)=CC1=Cc3cc4oc(-c5ccccc5OC)cc4n3[B-](F)(F)[N+]=21,C(Cl)(Cl)Cl,671.0
F[B-]1(F)n2c(c(-c3ccccc3)c(Cl)c2-c2ccccc2)N=C2C(c3ccccc3)=C(Cl)C(c3ccccc3)=[N+]21,CCCCCC,643.0
COCC1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CO,515.0
CCCCN(CCCC)c1ccc2c(-c3cc(C)c(OC)c(C)c3)c3ccc(=[NH2+])cc-3oc2c1,O,535.0
CC1=CC(C)(C)N(CCCS(=O)(=O)O)c2cc3oc(=O)c(C(=O)NCCCCCC(=O)O)cc3cc21,O,444.0
F[B-]1(F)N2C(=[NH+]Cc3ccccc3)C=CC2=C(c2c(Cl)cccc2Cl)c2ccc(Cl)n21,CC#N,479.0
COC(=O)c1ccc2oc3c(-c4ccccc4)c4c5ccccc5n(C)c4cc3c2c1,CCO,330.0
CN(C)c1ccc2nc(-c3ccc(C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)OCc4ccccc4)cc3)sc2c1,C(Cl)(Cl)Cl,401.0
CCC1=C(C)C2=C(c3ccc(COC(C)=O)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,C1CCOC1,524.0
CN(C)c1ccc2c(-c3ccc4c(c3)OCO4)c3ccc(=[NH2+])cc-3oc2c1,O,530.0
COC(=O)c1ccn2c(NC3CCCCC3)c(-c3ccc(Br)cc3)nc2c1,CS(=O)C,388.0
Cc1cc(=O)oc2cc3c(cc12)C(C)CC(C)(C)N3CCCC(=O)O,O,390.0
CCC1=C(C)C2=C(c3ccccc3)c3c(C)c(CC)c(/C=C/c4ccc(N(CCOCCOC(C)=O)CCOC(C)=O)cc4)n3[B-](F)(F)[N+]2=C1/C=C/c1ccc(N(CCOCCOC(C)=O)CCOC(C)=O)cc1,CC#N,706.0
CCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CC)c4ccccc4C3(C)C)=C2OC(C)=O)C(C)(C)c2ccccc21,CO,770.0
Cc1ccc2oc(=O)cc(C=Cc3ccc4c(c3)Sc3ccccc3N4C)c2c1,C(Cl)(Cl)Cl,423.0
CCN(CC)c1ccc2ccc(=O)oc2c1,CC(=O)C,370.0
COc1ccccc1C(=O)Nc1ccc(C(=O)/C=C/c2ccc(N(C)CCO)cc2)cc1,CS(=O)C,430.0
CC1=CC(C)=[N+]2C1=C(c1c(C)cccc1C)c1c(C)cc(C)n1[B-]2(F)F,CC#N,499.0
CN(CCCC(=O)O)C(=O)c1ccccc1-c1c2ccc(NCCCS(=O)(=O)[O-])cc2[o+]c2cc(NCCCS(=O)(=O)O)ccc12,O,533.0
CC1=CC(C)=[N+]2C1=C(c1ccc(-c3ccc(OS(=O)(=O)c4ccc([N+](=O)[O-])cc4[N+](=O)[O-])cc3)s1)c1c(C)cc(C)n1[B-]2(F)F,CO,512.0
Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c3c2C(=O)c2ccccc2C3=O)cc1,CCO,637.0
c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,CCOCC,435.0
CCN1c2cc3[o+]c(C(C)(C)C)cc(/C=C/C=C4\N(CCCS(=O)(=O)[O-])c5ccc([SH](=O)([O-])O)cc5C4(C)CCCC(=O)O)c3cc2C(C)=CC1(C)C,CCO,655.0
Nc1c(F)c(F)c(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)c(F)c1F,C(Cl)Cl,516.0
CC1=CC(C)=[N+]2C1=C(c1ccc(OCCN3CCOCC3)cc1)c1c(C)cc(C)n1[B-]2(F)F,CCO,498.0
Cc1cc(N(C)C)ccc1OC(=O)N(C)C,CN1CCCC1=O,397.0
Cc1nn(-c2ccccc2)c(O)c1/N=N/c1c(C)nn(-c2ccc(S(=O)(=O)O)cc2)c1O,CCO,440.0
C(=C1C=C(c2ccccc2)OC(c2ccccc2)=C1)c1ccc(CCc2ccnc(CCc3ccc(C=C4C=C(c5ccccc5)OC(c5ccccc5)=C4)cc3)n2)cc1,C(Cl)Cl,557.0
CC(C)[Si](CCc1c2cc3ccccc3cc2c(CC[Si](C(C)C)(C(C)C)C(C)C)c2cc3ccccc3cc12)(C(C)C)C(C)C,C(Cl)Cl,643.0
Cc1ccc2nc3c(=O)[nH]c(=O)[nH]c3nc2c1C,CC#N,375.0
CC(=O)c1ccc2nn(C)c(-c3ccc(C)o3)c2c1,CC#N,362.0
O=C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)[C@H]1[C@H](c2ccc(F)cc2)C[C@](O)(c2ccccn2)C[C@]1(O)c1ccccn1,C1CCOC1,370.0
COc1ccc2c(c1)c(-c1ccccc1)c(-c1ccccc1)[n+]1c3cc(Cl)ccc3c(-c3ccccc3)c(-c3ccccc3)c21,C(Cl)Cl,453.0
CCCCCCCCCCCCCCCCOc1cc(CCc2ccc3ccccc3c2-c2c(CCc3cc(OCCCCCCCCCCCCCCCC)c(CCc4ccc(C=C(CN)CN)cc4)cc3OCCCCCCCCCCCCCCCC)ccc3ccccc23)c(OCCCCCCCCCCCCCCCC)cc1CCc1ccc(C=C(CN)CN)cc1,C(Cl)(Cl)(Cl)Cl,447.0
CCN(CC)c1ccc(/N=N/c2cc3c(=O)[nH][nH]c(=O)c3cc2[N+](=O)[O-])c(NC(C)=O)c1,CN(C)C=O,518.0
Clc1ccc2c(c1)-c1ccccc1-n1c-2nc2ccccc21,CC#N,308.0
O=C1c2ccccc2-c2nc3c4ccccc4c4ccccc4c3n21,C(Cl)Cl,441.0
Cn1c2ccc(C(=Cc3ccc(CN)cc3)CN)cc2c2ccc(C(=Cc3ccc(CN)cc3)CN)cc21,C(Cl)Cl,412.0
Cc1ccccc1-c1c2ccc(=[N+]3CCOCC3)cc-2oc2cc(N3CCOCC3)ccc12,CCO,556.0
CC1(C)CC(/C=C/c2ccc(-n3ccnc3)cc2)=CC(=C(CN)CN)C1,CCOC(=O)C,390.0
CCCCN1/C(=C\C=C\C=C\C2=[N+](CCCC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,CO,681.0
COc1cc(-c2nnc(-c3ccc4ccc5cccc6ccc3c4c56)o2)cc(OC)c1OC,CCCCCC,392.0
CN(c1ccccc1)c1ccc(/C=C2\C(=O)c3ccccc3S2(=O)=O)cc1,CO,475.0
Cc1ccc(-n2c(-c3ccc(C(F)(F)F)cc3)nc(-c3ccccc3O)c2-c2ccccc2O)cc1,CO,309.0
CCCCN1c2ccccc2Sc2cc(-c3ccc(/C=C(\CN)C(=O)O)o3)ccc21,C(Cl)Cl,442.0
CCCCCC1(CCCCC)COc2c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)sc(-c3nc4sc(-c5sc(-c6ccc(C=C(CN)C(=O)O)s6)c6c5OCC(CCCCC)(CCCCC)CO6)nc4s3)c2OC1,C1CCOC1,510.0
c1ccc(Cn2c3sccc3c3c4nsnc4c4c5ccsc5n(Cc5ccccc5)c4c32)cc1,CC1=CC=CC=C1,424.0
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccccc1-c1nc(-c2ccccc2-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)nc(-c2ccccc2P(=O)(c2ccccc2)c2ccccc2)n1,C1CCOC1,343.0
CCC1(CC)c2cc(N(c3ccccc3)c3ccccc3)ccc2-c2c1c1c(c3c2C(CC)(CC)c2cc(N(c4ccccc4)c4ccccc4)ccc2-3)C(CC)(CC)c2cc(N(c3ccccc3)c3ccccc3)ccc2-1,CC#N,359.0
COc1ccc2c(c1)c(=O)c1ccccc1n2CCCCCC(=O)O,O,422.0
CCCCC[C@H](CC)N1c2ccc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)cc2Oc2cc(-c3ccc(/C=C(/CN)C(=O)O)s3)ccc21,C1CCOC1,475.0
COc1ccc(CCc2ccc(CN)cc2)cc1,C1COCCO1,330.0
COCCOCCOc1ccc(OCCOCCOC)c(C=O)c1,CCO,349.0
COC(=O)C(Cc1ccc2oc(-c3c4ccccc4cc4ccccc34)nc2c1)NC(=O)OC(C)(C)C,CCO,385.0
C[P+](c1ccccc1)(c1ccccc1)c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2ccccc12,CC#N,380.0
CC(=O)Nc1ccc2c3cccc4cccc(c5cccc1c52)c43,C1COCCO1,447.0
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3cc4c(s3)-c3sc(/C=C(\CN)C(=O)O)cc3C4(CCCCCC)CCCCCC)cc2)cc1,C(Cl)Cl,545.0
COc1ccc(OC)c(C=O)c1,CNC=O,352.0
CCC1=C(C)C2=C(c3cc(C(=O)Cl)cc(C4=C5C(C)=C(CC)C(C)=[N+]5[B-](F)(F)n5c(C)c(CC)c(C)c54)c3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CN(C)C=O,535.0
CCCCN1/C(=C\C=C\C=C\C2=[N+](CCCC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,CC(=O)C,682.0
CN(C)c1ccc(/C=C/C=C2\CC/C(=C\C=C\c3ccc(N(C)C)cc3)C2=O)cc1,C(Cl)Cl,503.0
Cc1cc(C)c(-c2c3ccccc3c3ccc4cc5c(-c6c(C)cc(C)cc6C)c6ccccc6c6ccc7cc2c3c4c7c56)c(C)c1,C(Cl)Cl,607.0
COC(=O)C(Cc1ccc2oc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)nc2c1)NC(=O)OC(C)(C)C,C(Cl)Cl,329.0
CC/C=C\C=C\C=C\C=C/CCCCCCCC(=O)O,C1COCCO1,323.0
COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)C)cc3)nc2c1)NC(=O)OC(C)(C)C,CN(C)C=O,347.0
CCCCn1c2ccccc2c2cc(-c3ccc4c(c3)c3cc(-c5sc(/C=C(\CN)C(=O)O)c6c5OCCO6)ccc3n4CCCC)ccc21,C1CCOC1,448.0
Cc1ccc2ccc3c(c2n1)N/C(=C\C1=C([O-])/C(=C/C2=[NH+]c4c(ccc5ccc(C)nc45)C2(C)C)C1=O)C3(C)C,C1CCCCC1,692.0
OCc1cc(/N=N/c2ccc(-c3c4ccccc4cc4ccccc34)cc2F)ccc1O,CS(=O)C,405.0
C[N+](C)=c1ccc2c(-c3ccccc3C(=O)[O-])c3ccc4cc(N)ccc4c3oc-2c1,O,564.0
COc1cc(-c2cc(-c3ccc(C)cc3)nc3c(CN)c(N4CCCC4)nc(N)c23)cc(OC)c1OC,CO,412.0
C(=C/c1ccncn1)\c1ccc(N2CCCCC2)cc1,CC#N,378.0
NCc1ccc2c(c1)CCc1nc(-c3ccc([N+](=O)[O-])cc3)c3c(c1-2)CCc1cc(CN)ccc1-3,C1CCOC1,331.0
Cc1ccc(C2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)c3ccccc32)[nH]1,CC1=CC=CC=C1,612.0
c1ccc(N(c2ccccc2)c2ccc(-n3ccc4cc(-c5cccc6c5-c5ccccc5C6(c5ccccc5)c5ccccc5)ccc43)cc2)cc1,C(Cl)Cl,322.0
CN1/C(=C/C=N/c2sc3ccccc3[n+]2C)C(C)(C)c2ccccc21,CS(=O)C,469.0
COC(=O)C(Cc1ccc2oc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)nc2c1)NC(=O)OC(C)(C)C,CCCCCC,360.0
CC1=CC(C)=[N+]2C1=C(c1ccc(N3CCSCCSCCSCCSCC3)cc1)c1c(C)cc(C)n1[B-]2(F)F,CC#N,497.0
CCCCCCN(CCCCCC)c1ccc(CCc2ccc(CN)cc2)cc1,C(Cl)Cl,385.0
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C=C(CN)CN,C(Cl)Cl,487.0
CCCCN1/C(=C/C=C/C=C/C=C/C2=[N+](CCCC)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CN(C)C=O,764.0
O=C1CCCc2c1[nH]c1cc3c(cc21)OCO3,CCO,339.0
Cc1ccc2c(c1)N(Cc1ccccc1)B1OB3C(=Cc4ccc(C)cc4N3Cc3ccccc3)C(c3ccccc3)=C(c3ccccc3)C1=C2,C(Cl)Cl,421.0
