em,smiles,solvent
,CC1=CC(C=Cc2ccc(O)c(N)c2)=[N+]2C1=C(c1ccccc1)c1c(C)c(C)cn1[B-]2(F)F,ClCCl
,c1ccc(Cc2nc3cc4ccccc4cc3[nH]2)cc1,CCO
,CCCCCCCCOc1nc2c(ccc3ccccc32)cc1C=C(C#N)c1ccc([N+](=O)[O-])cc1,C1CCOC1
,O=CC=CC1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)C=C1,ClC(Cl)Cl
,CCCCCCC[C@H]1c2cc3[nH]c(cc4nc(cc5[nH]c(cc(n2)[C@]1(C)CC(=O)N(C)C)cc5C)C(C)=C4CCC(=O)OC)c(CCC(=O)OC)c3C,ClC(Cl)Cl
400.0,CC1(C)CC(/N=C/c2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1[O],CO
,CCC1=C(C)C(OC)=N/C1=C\c1[nH]c(C)c(CCC(=O)OC)c1C,CC#N
,COc1cc(/C=C2\CC(=O)C=C(Cc3ccc(O)cc3)O2)cc(O)c1O,CO
,CCCOc1nc(Cl)nc(Oc2ccc(-c3c4nc(c(-c5ccccc5)c5ccc([nH]5)c(-c5ccccc5)c5nc(c(-c6ccccc6)c6ccc3[nH]6)C=C5)C=C4)cc2)n1,ClCCl
,Cn1c2c([N+](=O)[O-])c(=O)ccc-2c(-c2ccccc2C(=O)O)c2ccc(O)c([N+](=O)[O-])c21,O=S(=O)(O)O
,COc1ccc(Cc2coc3c(C)c(OC)c(C)c(OC)c3c2=O)cc1,CCO
565.0,CN(C)c1ccc(/C=C2\CC/C(=C\c3ccc(N(C)C)cc3)C2=O)cc1,CC(C)=O
388.0,Oc1ccccc1-c1nc2ncccc2o1,CO
441.0,COc1cc(OC)cc(-c2ccc(-c3ccc(C#N)s3)s2)c1,ClC(Cl)Cl
457.0,CN(C)c1ccc2c(c1)C(=O)N=C2O,C1COCCO1
,COc1cc(-c2c3nc(c(-c4ccc(O)c(OC)c4)c4ccc([nH]4)c(-c4ccc(O)c(OC)c4)c4nc(c(-c5ccc(O)c(OC)c5)c5ccc2[nH]5)C=C4)C=C3)ccc1O,CCO
346.0,O=C1C=C(Nc2ccccc2)CCC1,CCO
480.0,CCOC(=O)C1CC(c2c(C#N)c(C)nn2-c2ccccc2)=CN1c1ccc(Br)cc1,C1CCOC1
394.0,c1ccc(-c2ccc3c(c2)C(c2ccccc2)(c2ccccc2)c2cc(-c4ccccc4)ccc2N3)cc1,CO
,COc1c(O)ccc2c(=O)c3c(O)c(CC=C(C)C)c(O)cc3oc12,CO
,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ncc(-c4ccc(C=C(C#N)C(=O)O)o4)c4nn(CCCCCC)nc34)cc2)cc1,C1CCOC1
,CC(=O)c1cc2c(ccc3ccccc32)oc1=O,CC#N
534.0,CCC1=C(C)C2=C(c3ccc(-c4c5ccccc5c(-c5ccccc5)c5ccccc45)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CC#N
490.0,COc1ccc2c(c1)-c1cc(OC)ccc1C2=O,C1CCCCC1
,CC1=CC(C)=[N+]2C1=C(c1ccc(C(=O)O)cc1)c1c(C)cc(C)n1[B-]2(F)F,O
416.0,c1ccc(-n2c(-c3cccc4ccccc34)nc3c4ccccc4c4ccccc4c32)cc1,ClCCl
537.0,CCCCCCOc1ccc(C#Cc2ccc(C#Cc3ccc(OCCCCCC)c(OCCCCCC)c3)c3nsnc23)cc1OCCCCCC,Cc1ccccc1
,COc1cccc(-c2c3nc(c(-c4cccc(OC)c4)c4ccc([nH]4)c(-c4cccc(OC)c4)c4nc(c(-c5ccc(C(=O)O)cc5)c5ccc2[nH]5)C=C4)C=C3)c1,ClCCl
602.0,CCC1=[N+]2C(=CC1=[I+])C1=C3N(c4ccccc4N3[B-]2(C#CC(O)CO)C#CC(O)CO)[B-](C#CC(O)CO)(C#CC(O)CO)n2c1cc(I)c2CC,ClCCl
682.0,CC(C)(C)c1ccc2c(c1)Sc1cc(C(C)(C)C)ccc1N2c1ccc2c(ccc3nc4ccc5cc(N6c7ccc(C(C)(C)C)cc7Sc7cc(C(C)(C)C)ccc76)ccc5c4nc32)c1,Cc1ccccc1
,COC(=O)CC1=C(C)[C@H]2[C@H](CC1=O)[C@@]1(C)[C@@H](OC(C)=O)CCC(C)(C)[C@]1(O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O,CO
,CN(C)c1ccc(C(c2ccc(N3N=C(c4ccccc4)CC3c3ccccc3)cc2)c2ccc(N3N=C(c4ccccc4)CC3c3ccccc3)cc2)cc1,Cc1ccccc1
,COc1ccccc1N=Nc1c(O)nc2nc3ccccc3n2c1N,ClC(Cl)Cl
,O=C1OCC(Cc2ccc(O)cc2)=C1c1cc(O)cc(O)c1,CO
,N#[N+]C(C(=O)c1ccccc1)=C([O-])c1ccc(C(=O)NCCCCN=c2c3ccccc3[nH]c3ccccc23)cc1,O
400.0,C(=C/c1nc2ccccc2s1)\c1ccccc1,CO
514.0,COc1ccc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)c(OC)c1,CS(C)=O
,COc1cc(O)c2c(=O)c3c(O)c(OC)c(OC)c(OC)c3oc2c1,CO
538.0,CN(C)c1cc(C#N)c(N(C)C)c(C#N)c1,CS(C)=O
373.0,CCCCC(CC)Cn1c2ccccc2c2ccc(-n3c4ccccc4c4ccccc43)cc21,C1CCOC1
434.0,c1ccc(-c2nc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cn3)oc2-c2ccccc2)cc1,CC(C)OC(C)C
517.0,COc1c(C)cccc1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CS(C)=O
,COC(=O)c1ccc(CC2=C(C(F)(F)F)c3cc4[nH]c(cc5nc(cc6[nH]c(cc2n3)c(C(F)(F)F)c6Cc2ccc(C(=O)OC)cc2)C(C(F)(F)F)=C5Cc2ccc(C(=O)OC)cc2)c(C(F)(F)F)c4Cc2ccc(C(=O)OC)cc2)cc1,ClC(Cl)Cl
,CC(C)CC1C2=C(Oc3cc(O)c(C(=O)CCc4ccccc4)c(O)c31)C(C)(C)C(=O)C(C)(C)C2=O,CO
,CCC(C(O)=Nc1c2nc(c(-c3ccccc3)c3ccc(cc4nc(c(-c5ccccc5)c5ccc1[nH]5)C=C4)[nH]3)C=C2)c1ccccc1,C1CCOC1
,CN(C)CC/C=C1\c2ccccc2Sc2cc(O)c(Cl)cc21,CCOCC
412.0,C1=C(c2ccc(-c3cccs3)s2)CCC(c2ccccc2)C1,C1CCOC1
432.0,COC(=O)c1c2ccccc2nc2ccccc12,CCO
485.0,COc1ccn2c3c(c(-c4ccc(C)cc4)c2c1)CN(CCN=C(O)OC(C)(C)C)C3=O,ClCCl
,F[B-]1(F)N2C(=[Cl+])C=CC2=C(c2ccccc2)c2ccc(Cl)n21,CC#N
,CCOC1=N/C(=C\c2[nH]c(C)c(CCC(=O)OC)c2C)C(CC)=C1C,CC#N
,CCC1=C(C)c2cc3[nH]c(c(C)c3C)c(-c3ccccc3)c3nc(cc4[nH]c(cc1n2)c(CC)c4C)C(C)=C3C,ClC(Cl)Cl
573.0,CCOc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2CC,CN(C)C=O
,CC(C)=C(C(=O)OCc1ccc([N+](=O)[O-])cc1)N1C(=O)[C@@H]2N=C(Cc3ccccc3)O[C@@H]21,CCO
,COc1cc2[nH]c3ccsc3c2cc1OC,CS(C)=O
,CC(C)(C)c1ccc(OCCOc2ccc(-c3c4nc(cc5ccc([nH]5)c(-c5ccc(OCCOc6ccc(C(C)(C)C)cc6)cc5)c5nc(cc6ccc3[nH]6)C=C5)C=C4)cc2)cc1,C1CCOC1
,COC(=O)C(C(=O)OC)[C@@H]1C[C@@H](OC)[C@H]2[C@H](c3ccccc3)c3ccccc3N(C)[C@@H]2C1,CC#N
304.0,NC(Cc1ccc(O)cc1)C(=O)O,O
461.5,F[B-]1(F)n2cccc2C(NCc2ccco2)=C2C=CC=[N+]21,CCO
,Oc1nc(-c2ccc(Cl)cc2)c(C(c2ccc3c(c2)OCCOCCOCCOCCO3)c2sc(O)nc2-c2ccc(Cl)cc2)s1,CO
,CCOC(=O)c1c(C)cc(N2CCCCC2)c2c(=O)n(O)c3ccccc3c12,CO
620.0,CCCCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,C1COCCO1
,Cc1ccc(-c2c3c([nH]c(=O)c2-c2ccccc2C(=N)O)-c2ccccc2CC3)cc1,ClC(Cl)Cl
623.0,O=[N+]([O-])c1ccc(/C=C/c2ccc(-c3cc4ccccc4s3)s2)cc1,CC(C)=O
514.0,CCOC(=O)c1ccc(C2=C3C(C)=CC(C)=[N+]3[B-](C#CC3=C4C=CC5=C6C(=CC=C(C=C3)C46)CC=C5)(C#Cc3ccc4c5c3C=CC3=CC=CC(=CC4)C35)n3c(C)cc(C)c32)cc1,ClCCl
,O=C1C(Cl)=C(NCCCO)C(=O)c2ccccc21,ClCCl
669.0,CCOC(=O)N1[C@H](C(=O)O)CS[C@@H]1c1c(C)c(-c2ccc(CC)s2)n2c1C=c1cc(C)c(=C3C=CC(CC)=[S+]3)n1[B-]2(F)F,ClCCl
406.0,CCCCC1(CCCC)c2cc(C#Cc3ccc(C=C4c5ccccc5-c5ccccc54)cc3)ccc2-c2ccc(C#Cc3ccc(C=C4c5ccccc5-c5ccccc54)cc3)cc21,C1CCOC1
666.0,CCCCNc1ccc(NCCCC)c2c1C(=O)c1ccccc1C2=O,CO
,Oc1ccccc1C=Nc1ccc(-c2c3ccccc3nc3ccccc23)cc1N=Cc1ccccc1O,CN(C)C=O
,CCCCCCC(CCCC)COc1ccc(N(c2ccc(OCC(CCCC)CCCCCC)cc2)c2ccc3c4ccc(C#Cc5ccc(C=C(C#N)C(=O)O)s5)c5cccc(c6cccc2c63)c54)cc1,C1CCOC1
536.0,COCCOCCN1C(=O)C2=C(c3ccc(I)cc3)N(CCOCCOC)C(=O)C2=C1c1ccc(I)cc1,ClCCl
,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(-c4ccc(C=C(C#N)C(=O)O)o4)o3)cc2)cc1,ClC(Cl)Cl
,C=Cc1c(C)c2cc3nc(c(CC(=O)OC)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(O)=NCCOCCOCCN=C(O)OC(C)(C)C)[C@@H](CCC(=O)OC)[C@@H]3C,CS(C)=O
683.0,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1,O
507.0,O=Cc1c(O)c(-c2nc3ccccc3s2)cc2ccccc12,CC(C)=O
,CC(=O)n1nc(Cc2ccccc2)n(N=Cc2cccs2)c1=O,CCO
,F[B-]1(F)n2cccc2C(c2ccc[se]2)=C2C=CC=[N+]21,Cc1ccccc1
,COC(=O)c1c(C(=O)OC)c(C(c2ccccc2)c2ccccc2)n(-c2ccc(OC)cc2)c(=O)c1Cl,CO
511.0,CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)cc(C)n1[B-]2(OCc1cn(C(=O)c2ccccc2)nn1)OCc1cn(C(=O)c2ccccc2)nn1,C1CCOC1
,O=C(O)c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c(SCCO)ccc12,O
,CCCCCCCCOc1cc(/C=C/c2cc(OCCCCCCCC)c(/C=C/c3cc(OCCCCCCCC)c(/C=C/C4=C(Cl)[C](Cl)C(=C(c5c(Cl)c(Cl)c(Cl)c(Cl)c5Cl)c5c(Cl)c(Cl)c(Cl)c(Cl)c5Cl)C(Cl)=C4Cl)cc3OCCCCCCCC)cc2OCCCCCCCC)c(OCCCCCCCC)cc1C=O,ClCCl
525.0,Cc1cc(C)c(C2=C3C=C([Si](C)(C)C)C=[N+]3[B-](F)(F)n3cc([Si](C)(C)C)cc32)c(C)c1,C1CCOC1
,CCCCn1c2ccc(-c3ccc(-c4ccc(C(=O)O)cc4)s3)cc2c2cc(-c3ccc(-c4ccc(C(=O)O)cc4)s3)ccc21,C1COCCO1
408.0,N#Cc1cc2ccc(O)cc2oc1=N,CC#N
,CC1=C(C)c2nc1c(-c1cc(C(C)(C)C)cc(C(C)(C)C)c1)c1[nH]c(c(C)c1C)c(-c1cc(C(C)(C)C)cc(C(C)(C)C)c1)c1nc(c(-c3cc(C(C)(C)C)cc(C(C)(C)C)c3)c3[nH]c(c(C)c3C)c2-c2cc(C(C)(C)C)cc(C(C)(C)C)c2)C(C)=C1C,CC#N
479.0,Cc1nc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)n1,CN(C)C=O
550.0,COC(=O)CCC1=C(C)C(=[Cl+])N2C1=C(Cl)c1c(CCC(=O)OC)c(C)c(Cl)n1[B-]2(F)F,ClCCl
,C(=C(c1nn[nH]n1)c1nn[nH]n1)c1ccc(N(c2ccccc2)c2ccc(C=C(c3nn[nH]n3)c3nn[nH]n3)cc2)cc1,CCO
,Oc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccccc4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)cc1,ClCCl
511.0,CC1=CC(C)=[N+]2C1=C(c1c(C)cccc1C)c1c(C)cc(C)n1[B-]2(F)F,CCCCCC
,CC(CO)c1cc2sc3ccccc3c(=O)c2cc1[N+](=O)[O-],CO
,O=C(O)c1ccccc1-c1c2ccc(=O)c([N+](=O)[O-])c-2oc2c([N+](=O)[O-])c(O)ccc12,O=S(=O)(O)O
,COc1cc(O)c2c(=O)c3cc(OC/C=C(\C)CCC=C(C)C)ccc3oc2c1,CCO
347.0,c1cc2cc(c1)c1ccc3c(c1)c1cc(ccc1[C@]14OCCO[C@]31OCCO4)c1ccc3c(c1)c1cc(ccc1[C@]14OCCO[C@]31OCCO4)c1cccc2c1,ClC(Cl)Cl
,COC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClC(Cl)Cl
469.0,CCCCN=C(O)c1ccc2ccc3c(N4CCCCC4)ccc4ccc1c2c43,Cc1ccccc1
,CC(=O)OC[C@H]1O[C@@H](Oc2cc3c(cc2Cl)C2(OC(=O)c4ccccc42)c2cc(Cl)c(OCCS(=O)(=O)O)cc2O3)[C@H](N=C(C)O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CO
518.0,F[B-]1(F)n2c([nH]c3cccc4cccc2c43)=C2C=CC=[N+]21,CC#N
472.0,CN(C)c1ccc2nc(-c3ccccc3)sc2c1Cl,CO
,CCN(N)CCN(CCN(N)CC)c1ccc([N+](=O)[O-])c2nonc12,CC(C)=O
541.0,CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,CS(C)=O
,CC1(C)CC(=O)C2=C(C1)OC1=C(C(=O)CC(C)(C)C1)C2c1ccc(Br)cc1,CC#N
,C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccc(OCc3ccccc3)cc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccc(OCc3ccccc3)cc2)C=C1,CN(C)C=O
,CCCCCCc1cc(-c2cc3c4nn(C[C@@H](CC)CCCC)nc4c4cc(-c5ccc6c7ccccc7n(C[C@@H](CC)CCCC)c6c5)sc4c3s2)sc1/C=C(\C#N)C(=O)O,C1CCOC1
417.0,ClP1(Cl)=NP(Cl)(Cl)=NP(Cl)(Oc2ccc3ccc4cccc5ccc2c3c45)=N1,ClCCl
,O=C(O)CN1CCN(CC(=O)O)CCN(CC(=O)Nc2ccc(-c3c4nc(c(-c5ccccc5)c5ccc([nH]5)c(-c5ccccc5)c5nc(c(-c6ccccc6)c6ccc3[nH]6)C=C5)C=C4)cc2)CCN(CC(=O)O)CC1,ClCCl
426.0,COc1c2ccccc2c(-c2ccccc2)c2ccccc12,CN(C)C=O
595.0,CC(C)CCCCN1CCc2c1ccc1c3c(ccc21)CCCC3=O,ClCCl
469.0,C[N+](C)=C1C=CC(=C2N=C3Sc4ccccc4N3[B-](F)(F)O2)C=C1,C1CCOC1
,COc1ccccc1-c1c(C#N)c(O)nc2c1CCc1ccccc1-2,CCCCCCC
,O=C1C(c2[nH]c3ccccc3c2Cc2ccccc2)=Nc2ccccc21,CC(C)=O
662.0,Cc1cc(C)c(C2=C3C=C(/C=C/c4ccc([N+](=O)[O-])cc4)C=[N+]3[B-](F)(F)n3cc(/C=C/c4ccc([N+](=O)[O-])cc4)cc32)c(C)c1,CO
,C=CCCCCCCCCC1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CN(C)C=O
730.0,CC1(C)OC(=C(C#N)C#N)C(S(=O)(=O)c2ccccc2)=C1/C=C/c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,C1CCOC1
,CCCCCCc1c2nc(c(CCCCCC)c3ccc([nH]3)c(-c3ccc(C)cc3)c3nc(c(-c4ccc(C)cc4)c4ccc1[nH]4)C=C3)C=C2,ClCCl
,COC(=O)CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCC(=O)OC)c5C)C=C4C)/C(=C/C=O)C3(C)O,ClCCl
,CN(C)c1ccc2c(-c3ccccc3)c3cc4ccc(=[N+](C)C)cc4cc3[te]c2c1,CO
,Cc1cc(C)n2c1C(=C1C=CC(=[O+]CCCN(C)C)C=C1)c1c(C)cc(C)n1[B-]2(F)F,CC#N
432.0,Fc1ccc(/C=C/c2nc3c4ccccc4c4ccccc4c3o2)cc1,CC#N
,CCCCCCCCOc1nc2c(ccc3ccccc32)cc1C=C1SC(=S)N(CC(=O)O)C1=O,CCOC(C)=O
,CCCCCCCCCCN1c2ccccc2Oc2cc(-c3nc4ccc(-c5ccc(C=C(C#N)C(=O)O)o5)cc4s3)ccc21,CN(C)C=O
,CSc1ccc(-c2ccc(C3=C4C(O)=NC(c5ccc(-c6ccc(SC)cc6)cc5)=C4C(O)=N3)cc2)cc1,ClCCl
,CN(C)c1ccc(C(c2ccc(N(C)C)cc2)c2ccc3cccccc2-3)cc1,ClCCl
,C#Cc1cccc2c1C(=O)c1c(C#C)cccc1C2=O,ClC(Cl)Cl
,CCCCCCN1C(=O)C2=C(c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)s4)cc3)N(CCCCCC)C(=O)C2=C1c1ccc(-c2ccc(N(c3ccc(C(C)(C)C)cc3)c3ccc(C(C)(C)C)cc3)cc2)cc1,ClCCl
378.0,Cc1ccc2ccc3cccc4ccc1c2c34,ClCCl
,C/C=C1\N=C(O)[C@H](CC(=N)O)N(C)C(=O)[C@H]([C@@H](C)O)N=C(O)[C@H](CCCc2ccc(OC)cc2)N=C(O)[C@H](C(C)C)N=C(O)/C(=C\C)N=C(O)[C@H](O)[C@@H](C[C@@H](O)CCCCCCC)N=C(O)[C@H](C)N=C(O)CN(C)C(=O)[C@H](CCC(=N)O)N=C1O,CO
,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(N(c2ccc(-c3ccc(-c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)s4)s3)cc2)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2)cc1,ClCCl
,Cc1cc(-c2cc(C)c(C3=S=C(c4c(C)sc5ccccc45)c4ccccc43)s2)sc1C1=S=C(c2c(C)sc3ccccc23)c2ccccc21,ClCCl
553.0,O=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)o1,ClCCl
,CC1(C)CC(=O)C2=C(C1)OC1=C(C(=O)CC(C)(C)C1)C2c1ccccc1Cl,C1CCOC1
,CC(C)=CCC1(C)C(O)=C(Cc2c(O)c3c(c(C(=O)C(C)C)c2O)OC(C)(C)C=C3)C(=O)C(C(=O)C(C)C)=C1O,CO
430.0,O=C(O)c1ccccc1Nc1ccccc1,C1CCCCC1
,COc1ccc(-c2cc(-c3ccc(F)cc3)c3n2[B-](F)(F)n2c(=C4C=CC(=[O+]C)C=C4)cc(-c4ccc(F)cc4)c2=N3)cc1,ClC(Cl)Cl
,Cc1cc(O)cc(O)c1C(=O)c1c(O)cc(O)cc1Cc1cc(O)c(C(C)c2c(O)cc(Cc3cc(O)cc(O)c3C(=O)c3c(C)cc(O)cc3O)oc2=O)c(=O)o1,CO
428.0,CN=c1[nH]cnc2cc(-c3ccc(OC)cc3)n3nc(-c4ccccc4)cc3c12,CN(C)C=O
383.0,CCC[Si](CCC)(CCC)c1cc2ccc3cccc4ccc(c1C(O)=NC(C)(C)C)c2c34,ClC(Cl)Cl
526.0,CC1(C)C(=O)C=Cc2ccc(N)cc21,O
,CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)N(C)C)C(CCC(=O)N(C)C)=C4C)c(CC)c3C,ClC(Cl)Cl
,O=CCCC1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)C=C1,c1ccccc1
644.0,Cc1c(C2=[N+]3C(=Cc4c(C)c5ccccc5n4[B-]3(F)F)c3ccccc32)[nH]c2ccccc12,CCCCCC
,CCCCC1=C(C)c2nc1cc1[nH]c(c(C)c1CCCC)c(-c1ccccc1)c1nc(cc3[nH]c(c(C)c3CCCC)c2-c2ccccc2)C(CCCC)=C1C,CCO
576.0,F[B-]1(F)n2c(ccc2-c2ccc3ccccc3c2)C(c2c(Cl)cccc2Cl)=C2C=CC=[N+]21,C1CCOC1
,COc1ccc2cc(Cc3ccc(C#N)cc3)ccc2c1,CC#N
,C(=Cc1nc2ccccc2s1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,CO
,C[N+](C)(C)c1ccc(C2=C3C=CC(=C(c4ccc([N+](C)(C)C)cc4)C4=NC(=C(c5ccc([N+](C)(C)C)cc5)c5ccc([nH]5)C(c5ccc([N+](C)(C)C)cc5)=C5C=CC2=N5)C=C4)[NH2+]3)cc1,O
,CCOC1CCN2c3c1cc(-c1sc(-c4sc(/C=C(\C#N)C(=O)O)c5c4OCCO5)c4c1OCCO4)cc3C(OCC)CC2C(C)C,CCO
,CC1=CC(C=CC(C)C)=[N+]2C1=C(C=Cc1ccc([N+](=O)[O-])cc1)c1c(C)cc(C=CC(C)C)n1[B-]2(F)F,CC#N
415.0,CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C=O,CCCCCC
,Nc1ccc(Cc2ccc(N)cc2)cc1,CCCCO
456.0,CCC/N=C/c1cc2ccc(N(C)C)cc2cc1OC,CS(C)=O
,CCc1c(Cc2ccccc2)oc(C)c1[Si](C)(C)C(C)(C)C,CC#N
,COC(=O)C1=C(C)C2(Oc3c(C)c(O)cc(C)c3C2=O)C(=O)C(Cc2c(C)c(C(=O)OC)c(OC)c(C)c2OC)=C1O,CO
319.0,Cc1ccccc1-c1ccccc1C,C1CCCCC1
,COC1=C2C(=O)c3c(O)cccc3O[C@]2(CO[Si](C)(C)C(C)(C)C)[C@H](O[Si](C)(C)C(C)(C)C)[C@H](C)C1,CC#N
540.0,COc1ccc2c(c1)[nH]c1c3[nH]c4cc(OC)ccc4c3c3nsnc3c21,ClCCl
529.0,CCCCNc1ccc2n1[B-](F)(F)[N+]1=CC=CC1=C2c1ccccc1,CO
570.0,CCCCCCSC1=C(SCCCCCC)SC(=c2c3ccccc3c(=C3SC(SCCCCCC)=C(SCCCCCC)S3)c3cc(-c4ccc(/C=C(\C#N)C(=O)O)cc4)ccc23)S1,CN(C)C=O
,N#CC(C#N)=CC1=C2Oc3cc(O)c(Cl)cc3C(c3ccccc3C(=O)O)=C2CCC1,C1CCOC1
,Cc1cn([C@H]2C[C@H](O)[C@@H](Cn3cc(CN=C(O)Cc4cc(=O)oc5ccc6ccccc6c45)nn3)O2)c(=O)nc1O,CO
,Cc1ccn(-c2ccccn2)n1,CC#N
540.0,O=Cc1ccc(-c2ccc(-c3nc4ccccc4s3)c(O)c2)s1,CCO
559.0,Cc1cc(C)c(C2=C3C=CC=[N+]3[B-](F)(F)n3c2ccc3-c2ccc(Cl)nc2)c(C)c1,ClCCl
406.0,CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(N(c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3ccccc3-4)cc21,ClCCl
574.0,CN1C(=CC=c2ccc(=CC=C3N=c4ccccc4=[NH+]3)cc2)N(C)c2ccccc21,O
387.0,CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(SC)n3)ccc21,Cc1ccccc1
,N#C/C(=C\c1ccc(-c2cc3sc(-c4ccc5c(c4)N(c4ccccc4)C4C6CCC(C6)C54)cc3s2)s1)C(=O)O,ClCCl
445.0,CNc1ccc(/C=C/C#N)cc1,O
682.0,Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c3c2C(=O)c2ccccc2C3=O)cc1,CO
,N#C/C(=C/c1ccc2c(c1)CC(c1ccc(N(c3ccccc3)c3ccccc3)cc1)=C2)C(=O)O,C1CCOC1
488.0,FS(F)(F)(F)(F)c1ccc(C#Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,CC(C)=O
545.0,CC1=C(c2ccc(C(C)(C)C)cc2)C2=Cc3c(Br)c(C)c(C)n3[B-](F)(F)[N+]2=C1C,CC#N
538.0,CC1=CC(C)=[N+]2C1=C(C)c1c(C)c(SCc3ccccc3)c(C)n1[B-]2(F)F,CO
598.0,C[O+]=C1C=CC(=C2c3ccc(-c4ccccc4)n3[B-](F)(F)n3c2cc(-c2ccccc2)c3-c2ccccc2)C=C1,CC#N
506.0,CC(O)CC1=N/C(=C\c2cccc(N(C)C)c2)C(=O)N1C,CCCCCC
,Cc1c(I)c(C)n2c1C(=C1C=CC(=[O+]S(=O)(=O)c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])C=C1)c1c(C)c(I)c(C)n1[B-]2(F)F,CC#N
387.0,O=C(O)c1ccc2ccc3cccc4ccc1c2c34,C1CCOC1
,CCC1=C(C)c2cc3ccc([nH]3)c(-c3cc(OC)c(OC)c(OC)c3)c3nc(cc4[nH]c(cc1n2)c(CC)c4C)C=C3,ClCCl
433.0,C(=C/c1cnc2ccccc2n1)\c1cnccn1,CCO
498.0,C(=C/c1ccnc2ccccc12)\c1c2ccccc2cc2ccccc12,CC1CCCCC1
396.0,c1ccc(-n2c(-c3ccccc3-n3c4ccccc4c4ccccc43)nc3ccccc32)cc1,C1CCOC1
645.0,CN(C)c1ccc(-c2nc3nccc(-c4ccc(C#N)cc4)n3n2)cc1,ClCCl
,CN(C)c1ccc2c(-c3cc(C(O)=NCCCCCCOc4ccc(Cc5nc6c(Cc7ccccc7)[nH]c(-c7ccc(O)cc7)cn-6c5=O)cc4F)ccc3C(=O)[O-])c3ccc(N(C)C)cc3[o+]c2c1,CO
672.0,O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccc(Br)cc2)s1,CC#N
