em,smiles,solvent
450.0,C1=Cc2ccccc2C(=Cc2ccc(-c3ccc(C=C4c5ccccc5-c5ccccc54)cc3)cc2)c2ccccc21,C1CCOC1
,CCC1=C(C)c2nc1c(-c1ccc(OC)cc1)c1[nH]c(c(C)c1CC)c(CC)c1nc(c(-c3ccc(OC)cc3)c3[nH]c(c(C)c3CC)c2CC)C(CC)=C1C,CC#N
399.0,Cc1cc2ccc(-c3cccc4cccc(-c5ccc6cc(C)c(=O)oc6c5)c34)cc2oc1=O,C1COCCO1
,FC1=C(F)c2nc1c(-c1c(F)cccc1F)c1[nH]c(c(F)c1F)c(-c1c(F)cccc1F)c1nc(c(-c3c(F)cccc3F)c3[nH]c(c(F)c3F)c2-c2c(F)cccc2F)C(F)=C1F,ClC(Cl)Cl
,c1ccc(C(c2ccccc2)=c2ccc3c(c2)-c2cc([C+](c4ccccc4)c4ccccc4)ccc2[O+]=3)cc1,O=C(O)C(F)(F)F
,COC(=O)CCc1c2nc(c(-c3ccccc3)c3ccc([nH]3)c(CCC(=O)OC)c3nc(c(-c4ccccc4)c4ccc1[nH]4)C=C3)C=C2,ClCCl
564.0,N#CC(=C(c1ccccc1)c1ccccc1)c1ccc(C#CC2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1,C1CCOC1
577.0,O=c1nc(-c2ccc(S(=O)(=O)Nc3ccc(O)c(Cl)c3)cc2)c2c(=O)nc(-c3ccccc3)c1=2,CCO
491.0,Cn1c(=O)c(/N=N/c2cc(S(=O)(=O)O)ccc2S(=O)(=O)O)c(O)c2ccccc21,CC(C)=O
,CCC1=C(C)C2=C(c3ccc(C)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCO
369.0,CCCCCCCCCCCCCCn1c(-c2cc(-c3nc4ccc(C)cc4n3CCCCCCCCCCCCCC)cc(-c3nc4ccc(C)cc4n3CCCCCCCCCCCCCC)c2)nc2ccc(C)cc21,C1CCOC1
,CCN(CC)c1ccc(/N=N/c2cc3c(O)nnc(O)c3cc2[N+](=O)[O-])c(N=C(C)O)c1,CC(=O)O
,CCOC(=O)c1c(N2CCOCC2)cc(C)c2c(=O)n(O)c3ccccc3c12,CO
,CC(C)(C)c1ccc(-c2nc(O)sc2C(c2ccc3c(c2)OCCOCCOCCOCCO3)c2sc(O)nc2-c2ccc(C(C)(C)C)cc2)cc1,CO
350.0,O=CN1N=C(c2ccc(Br)cc2)C[C@@H]1c1ccccc1,CO
476.0,CCCCn1c2c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(C#N)cc2c2cc(C#N)cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c21,CC#N
,COc1ccc(O)c2c1C(=O)c1c(O)cccc1C2=O,CCO
,COc1c(C)ccc2c1C(=O)c1cccc(O)c1C2=O,CCO
,N#CC(=Cc1ccc(-n2c3ccccc3c3ccccc32)s1)C(=O)O,C1CCOC1
,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4c(Cc5ccc(O)cc5)c(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,CO
,CCc1c(O)nc(=O)n(COCCN(O)C(=N)O)c1Cc1ccccc1,CO
652.0,CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(/C=C/C3=CC(/C=C/c4c(C)c5n(c4C)[B-](F)(F)[N+]4=C(C)C=C(C)C4=C5c4ccccc4)=[O+][B-](F)(F)O3)c(C)n1[B-]2(F)F,CN(C)C=O
,C(=Cc1nc2ccccc2c2ccccc12)c1ccccc1,CCO
539.0,COc1cc(OC)cc(-n2cc3ccccc3c/c2=N/S(=O)(=O)c2ccc(C)cc2)c1,CC#N
570.0,C[O+]=C1C=CC(=c2ccc3n2[B-](F)(F)n2c(C)c(CCC(O)=NCCCCCC(=O)ON4C(=O)CCC4=O)c(C)c2C=3)C=C1,CO
432.0,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5cc6c(cc54)C4(c5ccccc5-c5ccccc54)c4ccccc4-6)cc3)n2)cc1,Cc1ccccc1
530.0,Nc1ccc2c(-c3ccccc3)c3ccc(=[NH2+])cc-3oc2c1,O
456.0,COC(=O)c1ccc(N=C(O)c2ccc(N(C)C)cc2)cc1,CCOCC
517.5,CC(C)(C)N=C(O)C(c1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1)N(C(=O)CCl)c1ccc(O)cc1,C1CCOC1
,Cc1ccc(N(c2ccc(C)cc2)c2ccc(/C=C/c3sc(-c4sc(/C=C(\C#N)C(=O)O)c5c4OCCO5)c4c3OCCO4)cc2)cc1,CN(C)C=O
,CC1(C)C2=CC(=[N+]3CCC3)C=CC2=C(c2ccccc2C(=O)[O-])c2ccc(N3CCC3)cc21,O
456.0,N#Cc1ccc(/C=C/c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)cc1,C1CCOC1
600.0,Cc1cc(C)c(C2=c3cc4c(n3[B-](F)(F)n3c2cc2c5ccccc5oc23)=[O+]c2ccccc2-4)c(C)c1,C1CCCCC1
,CC(=O)Oc1cc(Cc2c(C)cc([C@@]3(C)CCCC3(C)C)c(OC(C)=O)c2OC(C)=O)cc([C@@]2(C)CCCC2(C)C)c1OC(C)=O,CCO
,CCCCCCOc1ccc(N(c2ccc(/C=C/c3ccc(/C=C(\CC#N)C(=S)S)s3)cc2)c2ccc(OCCCCCC)cc2)cc1,CCO
472.0,COc1ccc(-c2c3c(n4cc(C)ccc24)C(=O)N(CCN=C(O)OC(C)(C)C)C3)cc1,ClCCl
699.0,CN1C(=CC2=C([O-])C(=CC3=[N+](C)c4ccccc4C3(C)C)C2=C2C(=O)c3ccccc3C2=O)C(C)(C)c2ccccc21,ClC(Cl)Cl
550.0,CC(=O)c1ccc(N=C(O)c2ccc(N(C)C)cc2)cc1,CC#N
356.0,COC(=O)C([NH3+])Cc1ccc2oc(-c3ccncc3)nc2c1,CC1CCCCC1
626.0,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(/C=C(\C#N)C(=O)O)o3)cc2)cc1,ClCCl
512.0,CCC1(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-c2c1c1c(c3c2C(CC)(CC)c2cc(N(c4ccccc4)c4ccccc4)ccc2-3)C(CC)(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-1,CCO
375.0,Fc1ccc(-c2cc3c4c(c2)CCc2cc(-c5ccc(F)cc5)cc(c2-4)CC3)cc1,CO
,CC(C)C1=c2c(c3[nH]cc(C(C)C)c3c3ccccc23)=[N+]2C1=Cc1c(C(C)C)c3c4ccccc4c4c(C(C)C)c[nH]c4c3n1[B-]2(F)F,Cc1ccccc1
,C[n+]1c(C=C2C=C(C=Cc3cn(Cc4ccccc4)c4ccccc34)CC(C)(C)C2)sc2ccccc21,CCO
,COc1c(O)cc2c(c1OC)C(=O)c1c(O)cc(C)cc1C2=O,CO
530.0,CCn1c2ccccc2c2cc(C3=[O+][B-](F)(F)OC(c4ccc(OC)cc4)=C3)ccc21,CO
,COC(=O)c1c(C)c(Cc2c(O)cc(C)c3c2OC(=O)c2c(C)cc(O)c(C=O)c2O3)c(O)c(C)c1O,CO
,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(-c4ccc(N(c5ccc(OCCCCCC)cc5)c5ccc(OCCCCCC)cc5)cc4)c4nc(C(=O)O)c(C(=O)O)nc34)cc2)cc1,ClCCl
,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,CO
652.0,O=C(Nc1ccc(-c2c3nc(c(-c4ccc(NC(=O)C(F)(F)F)cc4)c4ccc([nH]4)c(-c4ccc(NC(=O)C(F)(F)F)cc4)c4nc(c(-c5ccc(NC(=O)C(F)(F)F)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1)C(F)(F)F,CN(C)C=O
480.0,Cc1ccc(O)c(-c2nc(O)n3c2-c2ccccc2C3=O)c1,CC#N
572.0,C/C(=C\c1ccc2n1[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C)NC(C)C,CO
,CC(C)(C)c1cc(-c2c3nc(c(-c4ccc(I)cc4)c4ccc(cc5nc(cc6ccc2[nH]6)C(C)(C)C5)[nH]4)C=C3)cc(C(C)(C)C)c1,Cc1ccccc1
,O=C(O)CN1C(=O)/C(=C\c2ccc(-c3ccc(-c4ccc5c(B(O)O)c6ccccc6cc5c4)c4nsnc34)o2)SC1=S,CCO
,CCn1c2ccccc2c2cc(C3=C4C(C)=C(Cc5ccccc5)C(C)=[N+]4[B-](F)(F)n4c(C)c(Cc5ccccc5)c(C)c43)ccc21,CO
586.0,CCN1c2ccccc2Sc2cc(/C=C(\C#N)C(=O)O)ccc21,C1CCOC1
390.0,N#Cc1ccc2[nH]ccc2c1,O
459.0,O=S1(=O)C2=C(c3ccccc31)C1(c3ccccc32)c2ccccc2-c2sc3ccccc3c21,ClCCl
,N#CC(=Cc1ccc(C2CC3C(=C4SC(c5ccc(N(c6ccccc6)c6ccccc6)cc5)CC4C4C5CCCC4OCCCCCCOC4CCCC(OCCCCCCO5)C43)S2)s1)C(=O)O,ClCCl
,COc1cc(O)c2c(=O)c3c(C)cc(O)c(OC)c3oc2c1,CO
,C1=CC2CC1C1C2[C@@]2(c3ccccc3)N=NC1(c1ccccc1)[C@@H]1C[C@H]12,CC#N
702.0,O=C(O)CN1C(=O)/C(=C\c2ccc(-c3ccc4c(c3)C3CCCC3N4c3ccc(C=C(c4ccccc4)c4ccccc4)cc3)s2)SC1=S,ClC(Cl)Cl
,COc1cc(C)cc2c1C(=O)c1c(ccc(OC(C)=O)c1O)C2=O,CO
,C(=Cc1c2nc(c(C=Cc3ccccc3)c3ccc([nH]3)c(C=Cc3ccccc3)c3nc(c(C=Cc4ccccc4)c4ccc1[nH]4)C=C3)C=C2)c1ccccc1,ClCCl
597.0,COc1ccc(C2=c3c(-c4ccc(F)cc4)c(-c4ccc(F)cc4)c(=C4C=CC(=[F+])C=C4)n3[B-](F)(F)n3c2c(-c2ccc(F)cc2)c(-c2ccc(F)cc2)c3-c2ccc(F)cc2)cc1,CC#N
,CC(=O)c1ccc(O)c(O)c1O,CO
,CCC(=O)c1ccc2cc(N(C)C)ccc2c1,C1CCCCC1
507.0,CC(C)(C)c1ccc2c(c1)[nH]c1c3[nH]c4cc(C(C)(C)C)ccc4c3c3nsnc3c21,CN(C)C=O
445.0,c1ccc(N(c2ccccc2)c2ccc(-c3ncnc4ccccc34)cc2)cc1,C1CCCCC1
,C1=CC(c2ccccc2)(c2ccccc2)Oc2ccc3ccccc3c21,Cc1ccccc1
609.0,CCC1=C(C)C2=Cc3cc(Br)c(-c4ccc(C)o4)n3[B-](F)(F)[N+]2=C1C,ClCCl
,COc1cc(O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c2c(O)c3c(=O)oc(C)cc3c(OC)c2c1,CO
,C[n+]1ccnc(/C=C/c2ccc(N(c3ccccc3)c3ccc(/C=C/c4c[n+](C)ccn4)cc3)cc2)c1,O
,CCCC1C2=C(CCCC2=O)N(c2ccc(C)cc2)C2=C1C(=O)CCC2,CO
,O=C(OC[C@]12C=C[C@H](OC(=O)c3ccccc3)[C@H](O)[C@@H]1Cc1cc(O)ccc1O2)c1ccccc1,CO
,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CCOCC
,CSC1=C(SC)SC(=Cc2ccc(N(c3ccccc3)c3ccc(/C=C(\C#N)C(=O)O)cc3)cc2)S1,CO
,Cc1ccc2c(c1)C(=O)c1c(O)cccc1C2=O,CCO
516.0,C[O+]=C1C=CC(=C2c3c(C)cc(C)n3[B-](F)(F)n3c(C)cc(C)c32)c2ccccc21,C1CCOC1
,COc1cc(O)c(Cc2ccc(O)cc2)c(CCc2cccc(O)c2)c1Cc1ccc(O)cc1,CO
,O=c1oc2cc3cc(O)ccc3cc2cc1-c1ccncc1,CC#N
,Fc1cccc(F)c1-c1c2nc(cc3ccc(cc4nc(cc5ccc1[nH]5)C=C4)[nH]3)C=C2,ClCCl
773.0,CCc1c(C)[nH]c(C2=[N+]3C(=C(c4ccccc4)c4c(Br)c(Br)c(-c5[nH]c(C)c(CC)c5C)n4[B-]3(F)F)C(Br)=C2Br)c1C,CCCCCC
565.0,F[B-]1(F)n2c(ccc2-c2ccsc2)C(c2c(Cl)cccc2Cl)=C2C=CC=[N+]21,CC#N
518.0,CC1=CC(C)=[N+]2C1=C(c1ccc([N+](=C3C=CC(=C4c5c(C)cc(C)n5[B-](F)(F)n5c(C)cc(C)c54)C=C3)c3ccccc3)cc1)c1c(C)cc(C)n1[B-]2(F)F,ClC(Cl)(Cl)Cl
538.0,CN(C)c1ccc(-c2ccc(-c3ccc(N(C)C)cc3)c3nc(-c4ccccc4)c(-c4ccccc4)nc23)cc1,CCCCCC
,CCN1/C(=C\C=C2/SC(=S)N(CC(=O)O)C2=O)Sc2ccccc21,CCO
,CCCCCCCCCCn1c2ccccc2c(=O)c2ccccc21,CO
391.0,Nc1ccc(-c2ccc(N)cc2)cc1,CC(C)=O
,Cc1ccc(Nc2nc(-c3ccccn3)c3c(c2Nc2ccc(C)cc2)C(=O)c2c(O)cccc2C3=O)cc1,ClCCl
501.0,CCCCc1ccc2ccc3c(CCCC)cc(C=O)c4ccc1c2c43,OCC(F)(F)F
,CC(C)Cc1c2nc(c(CC(C)C)c3ccc([nH]3)c(CC(C)C)c3nc(c(CC(C)C)c4ccc1[nH]4)C=C3)C=C2,CC#N
573.0,Oc1ccccc1/C=N/N=C/c1ccccc1O,CO
567.0,F[B-]1(F)n2c(ccc2-c2ccsc2)C(c2c(Cl)cccc2Cl)=C2C=CC=[N+]21,CC(C)=O
496.0,CSc1sc(C(N)=O)c2nnn(C)c(=O)c12,C1CCOC1
,CC(=O)Oc1cc(OC(C)=O)c2c(=O)c(C)c(C)oc2c1C(c1ccccc1)c1ccccc1,CO
520.0,Cc1ccc2n1[B-](F)(F)n1c(C)ccc1C2=C1C=CC(=[N+]2CCCCC2)C=C1,CCCCCC
562.0,CCC1=C(C)C2=C(c3ccc(OC)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C=O,ClCCl
,CC(C)(C)c1ccc(-c2sc(-c3ccc(C(C)(C)C)cc3)c3[nH]c(-c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)cc4)nc23)cc1,C1CCOC1
,CCCCCc1ccc(-c2c3nc(c(-c4ccc(CCCCC)cc4)c4ccc([nH]4)c(-c4ccc(N=C(O)c5ccncc5)cc4)c4nc(c(-c5ccc(CCCCC)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,ClCCl
452.0,Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(O)cc1,O
562.0,CC(=O)c1c2c(cc3c(N(C)C)cccc13)CCC2,ClCCl
418.0,c1ccc(-n2c(-c3c(-n4c5ccccc5c5ccccc54)cccc3-n3c4ccccc4c4ccccc43)nc3ccccc32)cc1,C1CCOC1
,O=c1c(Cc2ccc(F)nc2)nc2c(Cc3ccccc3)[nH]c(-c3ccccc3)cn1-2,CO
,CCc1ccc(N(c2ccc(CC)cc2)c2ccc(-c3nnc(-c4ccc(C=C(C#N)C(=O)O)cc4)o3)cc2)cc1,CO
473.0,C(#Cc1ccccc1)C(C#Cc1ccccc1)=Cc1ccc2cc(C=C(C#Cc3ccccc3)C#Cc3ccccc3)ccc2c1,ClC(Cl)Cl
662.0,COc1ccc(NC2=[N+]3C(=C(c4c(C)cc(C)cc4C)c4cc(Br)c(Oc5ccc(OC)cc5)n4[B-]3(F)F)C=C2Br)cc1,ClCCl
,N#Cc1c(O)nc2c(c1-c1ccc([N+](=O)[O-])cc1)CCc1ccccc1-2,CCO
,CN1C(=CC=Cc2nc3nc4ccccc4nc3s2)C(C)(C)c2ccccc21,CCOC(C)=O
,O=C(O)CCCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c(O)c(I)cc12,O
,CN(C)c1ccc2c(=O)c3ccc(N(C)C)cc3n(C)c2c1,CN(C)C=O
,N#CC1=C2C=CC(c3ccc(N4c5ccccc5Sc5cc(/C=C(/C#N)C(=O)O)ccc54)cc3)=CN2[B-](F)(F)[n+]2ccccc21,C1CCOC1
644.0,COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCC(=O)O)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)cc1OCC(=O)O,CS(C)=O
,COc1cc(/C=C/c2ccc(N(c3ccc(/C=C/c4cc(OC)cc(OC)c4)cc3)c3ccc(/C=C(\C#N)C(=O)O)cc3)cc2)cc(OC)c1,ClCCl
565.0,CCCCN1C(=CC=CC2=[N+](C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CS(C)=O
,COc1c(N=C(C)O)c2c(C)ccnc2c2ccccc12,CCO
545.0,O=C([O-])c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12,CO
540.0,Cc1cc(C)c(C2=[N+]3C(=C(c4c(Cl)cccc4Cl)c4ccc(-c5c(C)cc(C)cc5C)n4[B-]3(F)F)C=C2)c(C)c1,CC#N
,COc1cc(C(C#N)=Cc2ccc(-c3nnc(C)o3)cc2)c(OC)cc1C(C#N)=Cc1ccc(-c2nnc(C)o2)cc1,ClCCl
588.0,O=C1c2ccccc2C(=O)c2c(NCCN=c3nc(Cl)nc(Cl)[nH]3)cccc21,ClCCl
,CC(C)(C)c1cc(-c2c3nc(c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4ccc([nH]4)c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4nc(c(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)c5ccc2[nH]5)C=C4)C=C3)cc(C(C)(C)C)c1,c1ccncc1
472.0,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)c(C#N)c1-n1c2ccc(C(C)(C)C)cc2c2cc(C(C)(C)C)ccc21,ClCCl
518.0,COc1ccc2c(c1)C(=O)c1ccccc1-2,C1CCCCC1
410.0,Oc1ccccc1/N=C/c1ccccc1Oc1ccccc1,CC(C)=O
,CCOC(=O)c1cc(C#Cc2ccc(C(c3ccc(C#Cc4cc(C(=O)OCC)cc(C(=O)OCC)c4)cc3)(c3ccc(C#Cc4cc(C(=O)OCC)cc(C(=O)OCC)c4)cc3)c3ccc(C#Cc4cc(C(=O)OCC)cc(C(=O)OCC)c4)cc3)cc2)cc(C(=O)OCC)c1,ClCCl
507.0,CC1=CC(C)=[N+]2C1=Cc1c(C)c(SC#N)c(C)n1[B-]2(F)F,CO
560.0,N#Cc1cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)ccc1/C=C/c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,ClCCl
,CCC1=C(C)C(OC)=N/C1=C\c1[nH]c(C)c(CCC(=O)OC)c1C,c1ccccc1
,N[C@@H](CCC(=O)OCc1cc(=O)oc2c1ccc1c(CN(CC(=O)O)CC(=O)O)c(O)ccc12)C(=O)O,CS(C)=O
462.0,c1ccc(-c2cc(-c3ccc(-c4nc(-c5ccccn5)c(-c5ccccn5)[nH]4)cc3)cc(-c3ccccn3)n2)nc1,CCO
,CC1(C)CC(=O)C(C(C2=C(O)CC(C)(C)CC2=O)c2cccs2)=C(O)C1,ClC(Cl)Cl
,Fc1c(F)c(F)c(-c2c3nc(c(-c4c(Cl)cccc4Cl)c4ccc([nH]4)c(-c4c(Cl)cccc4Cl)c4nc(c(-c5c(Cl)cccc5Cl)c5ccc2[nH]5)C=C4)C=C3)c(F)c1F,ClCCl
516.0,CCCCCCCCCCCCc1nc2cc(C(=O)OC)ccn2c1NC1CCCCC1,CS(C)=O
,C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccc(C4OCCO4)cc3)c3ccc([nH]3)c2-c2ccccc2)C=C1,ClC(Cl)Cl
508.0,CSC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCO
629.0,O=C1/C(=C2\Sc3ccc(S(=O)(=O)O)cc3C2=O)Sc2ccc(S(=O)(=O)O)cc21,CO
,C[C@H](N=C(O)C=CC1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)C=C1)C(=O)O,ClC(Cl)Cl
,CC(O)=Nc1ccccc1Cc1nc2ccccc2cc1C(=O)c1ccccc1N=CO,CCO
497.0,CCCCN1C(=O)c2cccc3c(Oc4cc(COc5ccc(N6C(=O)c7cccc8c(NCCN(C)C)ccc(c78)C6=O)cc5)cc(Oc5ccc6c7c(cccc57)C(=O)N(CCCC)C6=O)c4)ccc(c23)C1=O,ClC(Cl)Cl
371.0,COc1cccc(-n2c(-c3ccc(F)cc3)nc(C)c2C)c1,CCO
,COc1c2ccccc2c(OC)c2c(C#CC(C)(C)C)c3cc4sccc4cc3c(C#CC(C)(C)C)c12,Cc1ccccc1
,CC(=O)OCCCCOc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OCCCCOC(C)=O)cc4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)cc1,ClCCl
422.0,N#C/C(=C\C=C\c1ccccc1)c1ccccc1,C1CCOC1
,CC(CN(C)C)n1c2ccccc2c(=O)c2ccccc21,CO
,C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccc(-n4ccnc4)cc3)c3ccc([nH]3)c2-c2ccccc2)C=C1,ClCCl
,C[Ge]1(C)c2cc(N3CC(O)C3)ccc2C2(OC(=O)c3ccc(C(O)=NCCOCCOCCCCCCCl)cc32)c2ccc(N3CC(O)C3)cc21,O
498.0,COc1ccc(/C(C#N)=C/c2ccc(N(c3ccc(/C=C(\C#N)c4ccc(OC)cc4)cc3)c3ccc(/C=C(\C#N)c4ccc(OC)cc4)cc3)cc2)cc1,C1CCOC1
530.0,CN(C)c1ccc(C#Cc2ccc3ccc4ccc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c45)cc1,CCOC(C)=O
,N=c1[nH]n2c(Cc3ccccc3)nnc2s1,CCO
,COc1ccc(-c2c[nH]c(=NS(=O)(=O)Cc3ccccc3)c(Cc3ccccc3)n2)cc1,CS(C)=O
,F[B-]1(F)n2cccc2C(c2ccc(C#Cc3ccccc3)cc2)=C2C=CC=[N+]21,Cc1ccccc1
552.0,C[O+]=C1C=CC(=C2c3c(C)c(C=C(Br)Br)c(C)n3[B-](F)(F)n3c(C)c(C=C(Br)Br)c(C)c32)C=C1,ClC(Cl)Cl
514.0,CO[B-]1(OC)n2c(C)cc(C)c2C(c2ccccc2OCc2c([N+](=O)[O-])cccc2[N+](=O)[O-])=C2C(C)=CC(C)=[N+]21,CO
545.0,CCN(CC)c1ccc(-c2cc3c(s2)c(C(=O)OC)cc(=O)n3C)cc1,ClC(Cl)Cl
,ClC1=C(Cl)C(=C(c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(Cl)c(Cl)c(/C=C/c3ccc(/C=C/C4=C(Cl)C(=[Cl+])C(=C(c5c(Cl)c(Cl)c(Cl)c(Cl)c5Cl)c5c(Cl)c(Cl)c(Cl)c(Cl)c5Cl)C(Cl)=C4Cl)cc3)c(Cl)c2Cl)[C-](Cl)C(Cl)=C1Cl,C1CCOC1
,CN(C(=O)C(Cl)(Cl)Cl)c1ncc(Cc2ccccc2)s1,ClC(Cl)(Cl)Cl
,Cc1ccc(-c2c3nc(c(-c4ccccc4O)c4ccc([nH]4)c(-c4ccccc4O)c4nc(cc5ccc2[nH]5)C=C4)C=C3)cc1,ClCCl
,CCN(CC)c1ccc2c(c1)oc(=O)c1c(C)nc3c(cnn3-c3ccccc3)c12,CCOC(C)=O
415.0,C#Cc1ccc(C#Cc2cnc(C#Cc3ccccc3)nc2)cc1,C1CCCCC1
542.0,N#Cc1nc2c(nc1C#N)C1c3ccc(N(c4ccccc4)c4ccccc4)cc3C2c2ccc(N(c3ccccc3)c3ccccc3)cc21,Cc1ccccc1
500.0,CCCCn1c2cc(-c3ccc(-c4cccc(/C=C(\C#N)C(=O)O)c4)s3)ccc2c2ccc(N(c3ccccc3)c3ccccc3)cc21,ClCCl
,Cc1ccc(C(c2cccc([N+](=O)[O-])c2)c2ccc(C)o2)o1,CCO
638.0,CCN(CC)c1ccc2cc(/C=C/C(O)=C3\CC/C(=C\c4cc5ccc(N(CC)CC)cc5oc4=O)C3=O)c(=O)oc2c1,CN(C)C=O
,COc1ccc(NC2=CC(=O)c3ccccc3C2=O)cc1,CCCCCC
450.0,CCCCN=C(O)CCC(=O)c1ccc2c(c1)C(C)(C)c1cc(N(C)C)ccc1-2,Cc1ccccc1
,COc1ccc2c(c1OC)C(=O)c1ccccc1C2=O,CCO
460.0,C1=C(/C=C/c2ccccc2)B(c2ccccc2)N2CCN3B(c4ccccc4)C(/C=C/c4ccccc4)=Cc4ccc1c2c43,ClCCl
,CCSCCSCCN(CCSCCSCC)c1ccc(Cc2c3ccccc3cc3ccccc23)cc1,C1COCCO1
,CCCCc1c2nc(c(-c3ccccc3)c3ccc([nH]3)c(CCCC)c3nc(cc4[nH]c1cc4Br)C(I)=C3)C=C2,ClC(Cl)Cl
,CCCCCCCCCc1c2nc(cc3ccc([nH]3)c(CCC(CC(=O)OC)(C(C)=O)C(=O)OC)c3nc(cc4ccc1[nH]4)C=C3)C=C2,ClCCl
,CCCCCCCCOc1ccc(-c2nc3c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc(-c4ccc(/C=C(\C#N)C(=O)O)s4)c3nc2-c2ccc(OCCCCCCCC)cc2)cc1,ClCCl
,CCCCCCC1(CCCCCC)c2ccccc2-c2ccc(N(c3ccc(-c4ccc(C=C5SC(=S)N(CC(=O)O)C5=O)o4)cc3)c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3ccccc3-4)cc21,ClCCl
619.0,CCCCCCOc1c(OCCCCCC)c(-c2ccc(/C=C(\C#N)C(=O)O)s2)c2nsnc2c1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCOC1
548.0,Cc1cc(C)c(C2=C3C=CC=[N+]3[B-](F)(F)n3c(SCCO)ccc32)c(C)c1,ClCCl
450.0,Cc1cc(-n2c3ccccc3c3ccccc32)ccc1-c1ccc(S(=O)(=O)c2ccccc2)cc1C,CC#N
470.0,CC1(C)c2ccccc2N(c2ccc(-c3nc([C@]45CC6CC(C[C@@H](C6)C4)C5)nc([C@]45C[C@@H]6C[C@H](C[C@H](C6)C4)C5)n3)cc2)c2ccccc21,Cc1ccccc1
,Cc1cc(C)n2c1C=C1C=CC(CCCO)=[N+]1[B-]2(F)F,CCCCCC
532.0,O=C(c1ccncc1)c1cc(-n2c3ccccc3c3ccccc32)ccc1-n1c2ccccc2c2ccccc21,ClCCl
