smiles,solvent,ex (nm)
F[B-]1(F)n2c(C3CCCCC3)cc(C3CCCCC3)c2C(c2ccccc2)=C2C(C3CCCCC3)=CC(C3CCCCC3)=[N+]21,CC1=CC=CC=C1,510.0
Cc1nn(-c2ccccc2)c(C2=NN(c3ccc(Br)cc3)[C@@H](c3ccccc3)[C@@H]2c2ccccc2)c1CN,CC#N,372.0
Cc1ccc(N(c2ccc(C)cc2)c2ccc(N3c4ccc(/C=C(\CN)C(=O)O)cc4Sc4cc(-c5ccc(-c6ccc(N(c7ccccc7)c7cccc8ccccc78)cc6)s5)ccc43)cc2)cc1,C1CCOC1,472.0
CCCCCCc1cc(-c2sc(-c3sc(-c4sc(-c5ccc6c(c5)c5ccccc5n6CC)cc4CCCCCC)cc3CCCCCC)cc2CCCCCC)sc1/C=C(\CN)C(=O)Nc1ccc(C(=O)O)cc1,CC1=CC=CC=C1,504.0
ClC(Cl)(Cl)Cl,CC#N,402.0
CC(C)Cc1ccc(/C2=C3\C=CC(=N3)/C(c3ccc(CC(C)C)cc3)=c3/cc/c4n3[Zn]n3c2ccc3/C(c2ccc(CC(C)C)cc2)=C2\N=C(C=C2CCc2ccc(C(=O)O)cc2)/C=4c2ccc(CC(C)C)cc2)cc1,C(Cl)Cl,606.0
CCOC(=O)c1cccc(N(C)C)c1,CCCCCC,335.0
O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccccc2)o1,C1CCOC1,447.0
Cc1ccc([C@@H]2C[C@](O)(c3ccccn3)C[C@](O)(c3ccccn3)[C@H]2C(=O)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,CCO,366.0
OC1(c2ccc(-c3cccs3)s2)CCCC1,C1=CC=NC=C1,348.0
Nc1ccc2c(c1)Cc1c-2[o+]c2cc(O)ccc2c1-c1ccccc1C(=O)[O-],O,522.0
F[B-]1(F)n2c(c3cccc4cccc2c43)=Nc2sc3ccccc3[n+]21,C(Cl)Cl,448.0
O=Cc1cc(C=O)c2ccc3c(N4CCCCC4)cc(N4CCCCC4)c4ccc1c2c43,CC(=O)C,521.0
O=[N+]([O-])c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CC1=CC=CC=C1,351.0
COC(=O)/C(CN)=c1\s/c(=c2/s/c(=C(/CN)C(=O)OC)c3cc(-c4ccc(C)cc4)sc23)c2sc(-c3ccc(C)cc3)cc12,CC1=CC=CC=C1,612.0
CC(C)(C)c1ccc(-c2ccc(N(c3ccc(/C=C/c4sc(/C=C(/CN)C(=O)O)c5c4OCCO5)cc3)c3ccc(-c4ccc(C(C)(C)C)cc4)cc3)cc2)cc1,CCO,467.0
O=C1Nc2ccccc2/C1=C/C(=O)c1ccc([N+](=O)[O-])cc1,CCCCCC,340.0
Cc1cc(N(C)C)ccc1-c1ccc(C=O)cc1,C1CCOC1,356.0
CC[B-]1(CC)c2cccc3c4c5c(cccc5c(c23)-c2cccc(C)[n+]21)[B-](CC)(CC)[n+]1c(C)cccc1-4,C(Cl)Cl,538.0
CC[N+](CC)=c1ccc2cc3c(=O)oc4cc5c(cc4c3oc-2c1)CCCN5C,C(Cl)Cl,618.0
O=C1c2ccccc2-c2ccc(N3CCOCC3)c3cccc1c23,CCO,444.0
F[B-]1(F)n2cccc2C(NCC2COCCOCCOCCOCCOCCO2)=C2C=CC=[N+]21,CC#N,396.0
CC1=CC(C)=[N+]2C1=C(c1ccccc1N)c1c(C)cc(C)n1[B-]2(F)F,C(Cl)(Cl)Cl,505.0
C(=C1c2ccccc2CCc2ccccc21)c1ccc(C=C2c3ccccc3CCc3ccccc32)cc1,C1CCOC1,330.0
Clc1ccc(-n2ncc(-c3ccccc3)n2)cc1,CO,298.0
Oc1ccc(C2=C3C=CC(Cl)=[N+]3[B-](F)(F)n3c(Cl)ccc32)cc1,CC1=CC=CC=C1,515.0
CCCCOC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,C1CCCCC1,450.0
CCCCCCCCn1c2c(c3ccccc31)-c1c(c3ccccc3n1CCCCCCCC)-c1c(c3cc(-c4ccc(-c5ccc(/C=C(\CN)C(=O)O)s5)s4)ccc3n1CCCCCCCC)-c1c-2c2ccccc2n1CCCCCCCC,C(Cl)Cl,474.0
CC[N+](C)(CC)c1ccc(C2=CC(c3ccc(OC)cc3)=[N+]3C2=Nc2c(-c4ccc([N+](C)(CC)CC)cc4)cc(-c4ccc(OC)cc4)n2[B-]3(F)F)cc1,C(Cl)(Cl)Cl,702.0
O=C(O)Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCOC1,329.0
CN(C)c1ccc(C2=Nc3sc4cc(Br)ccc4[n+]3[B-](F)(F)O2)cc1,C1CCOC1,426.0
CN1/C(=C/C=C(/C=C/c2sc3ccccc3[n+]2C)c2ccc(C(F)(F)F)cc2)Sc2ccccc21,CCO,646.0
COc1ccc(Oc2ccc3c4c(cccc24)C(=O)N(c2c(C(C)C)cccc2C(C)C)C3=O)cc1,C(Cl)Cl,364.0
c1csc(-c2cnc(-c3cccs3)c3nonc23)c1,C1=CC=NC=C1,472.0
CCCCn1c2ccc(-c3ccc(/C=C(\CN)C(=O)O)s3)cc2c2nc3ccccc3nc21,C1CCOC1,396.0
CCCC1(CCC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(-c5ccc6c(c5)C(CCC)(CCC)c5cc(-c7ccc8c(c7)C(CCC)(CCC)c7cc(-c9ccc(C(C)(C)C)cc9)ccc7-8)ccc5-6)ccc3-4)cc21,C1CCCCC1,366.0
CN(C)c1ccc(C2=Nc3sc4cc(Cl)ccc4[n+]3[B-](F)(F)O2)cc1,C1CCOC1,430.0
CCC1(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-c2ccc(N(c3ccccc3)c3ccc4c(c3)C(CC)(CC)c3cc(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)ccc3-4)cc21,C(Cl)(Cl)Cl,422.0
CN1C(=CN=Nc2ccc(C=CC3=C(CN)C(=C(CN)CN)OC3(C)C)cc2)C(C)(C)c2ccccc21,C1CCOC1,590.0
CC1(C)Nc2ccccc2-c2[nH]c3ccccc3c(=O)c21,CS(=O)C,414.0
Oc1ccc(OC2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1,CCOC(=O)C,445.0
COC(=O)c1cc2c(-c3ccccc3)c(-c3ccccc3)c3cc(C(C)(C)C)cc4c(-c5ccccc5)c(-c5ccccc5)c(c1)c2[n+]34,C(Cl)Cl,354.0
CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(S(C)(=O)=O)n3)ccc21,C(Cl)Cl,384.0
COc1ccc(-n2nc(CN)c(NC3CCCCC3)n2)cc1,C(Cl)(Cl)Cl,330.0
Cc1cc2c(ccc3c[n+](C)c(C)cc32)c[n+]1C,CC#N,400.0
Clc1ccc(/C=C(\c2ccccc2)c2nc3ccccc3s2)cc1,C1CCCCC1,340.0
CC/C=C\C=C\C=C\C=C/CCCCCCCC(=O)O,CO,319.0
COc1ccc2n1[B-](F)(F)[N+]1=C(N3CCO[C@@H](CC(C)C)COCCOCCOC[C@H](CC(C)C)OCC3)C=CC1=C2c1ccccc1,CC#N,527.0
CCCCCCCCCCCCN1C(=O)c2c(c3ccc4cc(-c5ccc(-c6ccccc6)cc5)c(OC)cc4c3c3c2ccc2cc(-c4ccc(-c5ccccc5)cc4)c(OC)cc23)C1=O,C(Cl)Cl,437.0
CCOC(=O)/C(CN)=C(\C=C\c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(/CN)C(=O)OCC)c3ccccc3)cc2)cc1)c1ccccc1,CC(=O)C,484.0
Cc1cccc(-c2c(-c3cccc(C)c3)c3cc(C(C)(C)C)cc4c(-c5cccc(C)c5)c(-c5cccc(C)c5)c5cccc2c5[n+]34)c1,C(Cl)Cl,355.0
O=C(c1ccncc1)c1ccc(-n2c3ccccc3c3cc(-n4c5ccccc5c5ccccc54)ccc32)cc1,C(Cl)Cl,343.0
CCOC(=O)c1cc(CCc2ccc3cc(N4CCC4)ccc3c2)c(C(=O)OCC)cc1CCc1ccccc1,CCOC(=O)C,404.0
Cc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc1,CS(=O)C,557.0
c1ccc(-n2c3c(c4c2-c2ccccc2C42c4ccccc4-c4ccccc42)C2(c4ccccc4-c4ccccc42)c2ccccc2-3)cc1,C1CCOC1,375.0
c1ccc(Nc2nc(Nc3ccccc3)nc(Nc3ccc4ccc5cccc6ccc3c4c56)n2)cc1,CO,340.0
CN(C)c1ccc2nc(-c3ccc(C(=O)O)cc3)sc2c1,C(Cl)(Cl)Cl,400.0
C1=CSC(=C2SC=C(/C=C/C=C/C=C/C3=CSC(=C4SC=CS4)S3)S2)S1,CCOCC,479.0
Nc1ccc2c(-c3ccccc3C(=O)[O-])c3ccc(=[NH2+])cc-3oc2c1,CN(C)C=O,515.0
CC1=C(C=Cc2ccccc2)C2=Cc3c(C=Cc4ccccc4)c(C)c(C)n3[B-](F)(F)[N+]2=C1C,C1CCOC1,577.0
CCC1=C(C)C2=C(CCCCCCCCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCO,520.0
CC[NH+](CC)c1ccc(-c2nc3c4ccccc4n(C)c3nc2-c2ccc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)cc2)cc1,C1CCOC1,382.0
Cc1ccc(N(CC(=O)O)CC(=O)O)c(OCCOc2cc(-c3c4cc(Cl)c(=O)cc-4oc4cc(O)c(Cl)cc34)ccc2N(CC(=O)O)CC(=O)O)c1,O,506.0
CC1CC(C)(C)Nc2c1cc1c(-c3c(Cl)c(SCC(=O)NCCCCCC(=O)O)c(Cl)c(Cl)c3C(=O)O)c3cc4c(c(S(=O)(=O)[O-])c3[o+]c1c2S(=O)(=O)[O-])NC(C)(C)CC4C,O,554.0
CCN(CC)c1ccc2cc(/C=C(\CN)c3nc4ccccc4s3)c(=O)oc2c1,CO,512.0
F[B-]1(F)n2c(nc(-c3ccccc3)c2-c2ccccc2)-c2cccc[n+]21,C1COCCO1,387.0
CC1=CC(C)=[N+]2C1=Cc1ccc(CCC(=O)ON3C(=O)CCC3=O)n1[B-]2(F)F,CO,502.0
Cn1cccc1C1=[N+]2C(=Nc3c4ccccc4c(-c4cccn4C)n3[B-]2(F)F)c2ccccc21,C(Cl)Cl,762.0
CC(C)(C)Nc1c(-c2cc(-c3ccc(Cl)cc3)n(-c3ccccc3)n2)nc2c(Br)cccn12,C(Cl)(Cl)Cl,330.0
CC1=CC(C)=[N+]2C1=C(c1ccc(OCc3ccccn3)c(OCc3ccccn3)c1)c1c(C)cc(C)n1[B-]2(F)F,CN(C)C=O,501.0
CCn1c2ccc(/C=C/c3ccc4c(c3)c3cc(-c5nc6ccccc6s5)ccc3n4CC)cc2c2cc(-c3nc4ccccc4s3)ccc21,C1CCOC1,361.0
COc1cc2c(cc1-c1ccc(N(c3ccccc3)c3ccccc3)cc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccc(N(c5ccccc5)c5ccccc5)cc2)cc1C4)C(=O)N(CCC(C)C)C3=O,C1CCOC1,428.0
CC[C@H](C)COc1ccc(C2=C3C(C)=C(c4ccc5ccc6cccc7ccc4c5c67)C(C)=[N+]3[B-](F)(F)n3c(C)c(-c4ccc5ccc6cccc7ccc4c5c67)c(C)c32)cc1,C(Cl)Cl,530.0
CCC1(CC)c2ccccc2-c2c1c1c(c3c2C(CC)(CC)c2cc(/C=C/c4cccs4)ccc2-3)C(CC)(CC)c2ccccc2-1,C1CCOC1,382.0
CCc1ccc2ccc3cccc4ccc1c2c34,C(Cl)Cl,358.0
CN(C)c1ccc(/C=C/c2cc[n+](C)cc2)cc1,O,448.0
CCCCn1c2ccccc2c2ccc3c4cc(-c5ccc6ccccc6c5)ccc4n(CCCC)c3c21,C(Cl)(Cl)Cl,332.0
C(=C/c1c2ccccc2cc2ccccc12)\c1ccccc1,CC1=CC=CC=C1,385.0
O=Cc1ccc(C2=C3C=c4c(oc5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4oc23)cc1,CC#N,586.0
COc1ccc2cc(/C=C/C3=[O+][B-](F)(F)OC(/C=C/c4ccc5cc(OC)ccc5c4)=C3c3ccccc3)ccc2c1,C(Cl)Cl,526.0
CC1(C)CC(=O)c2c(F)c(F)cc(F)c2N1,CCO,384.0
CCCNc1ccc(C2=C3C=CC(C(C(=O)OC)C(=O)OC)=[N+]3[B-](F)(F)n3cccc32)cc1[N+](=O)[O-],C(Cl)Cl,509.0
CCCCCCN1C(=O)c2cccc3c(-c4ccc(-c5cc(-c6ccc(OC)cc6)n(-c6ccccc6)n5)s4)ccc(c23)C1=O,C(Cl)Cl,403.0
CC1=C(c2ccncc2)C(C)=[N+]2C1=C(c1ccncc1)c1c(C)c(Br)c(C)n1[B-]2(F)F,C(Cl)Cl,519.0
CC1(C)C2=[N+](CCCCCC(=O)NCCNC(=O)CCCCCN3/C(=C/C=C/C=C/C=C/2)C(C)(C)c2cc(S(=O)(=O)[O-])ccc23)c2ccc(S(=O)(=O)[O-])cc21,O,750.0
O=c1ccc2cc3ccoc3cc2o1,CCO,299.0
O=S(=O)([O-])c1cccc2c(O)cccc12,O,304.0
CC1(C)C(/C=C/C2=C(Sc3ccc(N)cc3)/C(=C/C=C3/N(Cc4ccccc4)c4ccc(S(=O)(=O)O)cc4C3(C)C)CCC2)=[N+](Cc2ccccc2)c2ccc(S(=O)(=O)[O-])cc21,O,795.0
COc1ccc2c(c1)sc1[n+]2[B-](F)(F)OC(c2ccc(N(C)C)cc2)=N1,C(Cl)Cl,430.0
CCC1=C(C)C2=C(c3ccc(I)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCO,528.0
CCOC(=O)c1c(O)c(N=Nc2ccc(Cl)cc2)c2ccccc2c1O,CS(=O)C,468.0
CCc1cccc(CC)c1-c1c2ccccc2c(CCc2ccccc2)c2cc3ccccc3cc12,C(Cl)Cl,523.0
CC1(C)CCN2CCC(C)(C)c3c2c1cc1cc(-c2ccc(/C=C/c4ccc(/C=C(/CN)C(=O)O)s4)s2)c(=O)oc31,CCO,525.0
CCCCCCCCN1c2ccc(C=O)cc2Sc2cc(CCc3ccc(F)cc3)ccc21,CC#N,380.0
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(C4=C5C(=O)N(CC(CC)CCCC)C(c6ccc(-c7ccc(C=C(CN)C(=O)O)o7)cc6)=C5C(=O)N4CC(CC)CCCC)s3)cc2)cc1,C1CCOC1,587.0
C1=CN2C[n+]3cccc(OCc4ccccc4)c3N=C2C(OCc2ccccc2)=C1,CO,450.0
COC(=O)c1oc(/C=C/c2ccc3n2[B-](F)(F)[N+]2=C(C)C=C(C)C2=C3)nc1C,CS(=O)C,561.0
CC1=C(Cl)C(C)=[N+]2C1=Cc1c(C)c(Cl)c(C)n1[B-]2(F)F,CC#N,526.0
CN1C(=O)/C(=C/c2ccncc2)N=C1/C=C/c1ccncc1,CCO,408.0
COc1ccc(OC2=[N+]3C(=C(c4c(C)cc(C)cc4C)c4cc(Br)c(Oc5ccc(OC)cc5)n4[B-]3(F)F)C=C2Br)cc1,C(Cl)Cl,548.0
O=[N+]([O-])c1ccc(NCCN(Cc2c3ccccc3cc3ccccc23)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,CC#N,371.0
CCCCNC(=O)c1ccc2ccc3c(N4CCCCC4)ccc4ccc1c2c43,CN(C)C=O,375.0
CSc1sc(C(=O)c2ccccc2)c2nn[nH]c(=O)c12,CS(=O)C,406.0
Cn1c(=O)cc(C(=O)c2ccccc2)c2sc(-c3ccc(OC(F)(F)F)cc3)cc21,CC#N,394.0
CN1C(=O)c2cccc3c(-n4c5ccccc5c5ccccc54)ccc(c23)C1=O,C(Cl)(Cl)Cl,404.0
CCN(CC)c1ccc(N=Nc2nc(Cl)c(C=CC3=[N+](CC)c4ccccc4C3(C)C)s2)cc1,CO,747.0
CCN1C(=CC2=C([O-])C(=Cc3[se]c4ccccc4[n+]3CC)C2=O)[Se]c2ccccc21,C(Cl)Cl,686.0
CC1(C)c2ccccc2N(c2ccccc2)c2ccc(-c3cccc(-c4nc(-c5ccccc5)c(-c5ccccc5)n4-c4ccccc4)c3)cc21,C1CCOC1,311.0
Cc1cc(=O)oc2c3c4c(cc12)C(C)(C)CCN4CCC3(C)C,C(Cl)Cl,382.0
CCn1c2ccccc2c2cc(/C=C3\C(=O)c4ccccc4S3(=O)=O)ccc21,C1COCCO1,443.0
O=C1c2ccccc2-c2ccc(Nc3nc(Cl)nc(Cl)n3)c3cccc1c23,CCOC(=O)C,403.0
COC(=O)C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)c(Cl)c(C)c21,CC#N,521.0
O=c1[nH]c(-c2ccc(Cl)cc2)cn2nc(-c3ccc(Cl)cc3)cc12,C1CCOC1,330.0
CN(C)c1ccc2c(c1)O/C(=C(/CN)c1cc[n+](CC(F)(F)F)cc1)C=C2C(F)(F)F,O,595.0
CC1=CC(C)=[N+]2C1=C(c1ccc(OCCCC[P+](c3ccccc3)(c3ccccc3)c3ccccc3)cc1)c1c(C)cc(C)n1[B-]2(F)F,CN(C)C=O,501.0
COc1ccc(/C=C/c2nc(-c3ccc(C)cc3)[nH]c2/C=C/c2ccc(OC)cc2)cc1,C(Cl)Cl,375.0
CCOC(=O)c1cc(N2CCC2)c(C(=O)OCC)cc1N1CCC1,C(Cl)Cl,406.0
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc4nc5ccccc5c(=O)n4c3)cc2)cc1,C(Cl)Cl,361.0
CCN(CC)c1ccc2nc3ccc(=[N+](CC)CC)cc-3oc2c1,CC(=O)C,646.0
CC1(C)C2=[N+](c3ccc(Cl)cc31)[B-](F)(F)n1cccc1-c1c2cc2n1CC=C2,CS(=O)C,475.0
CN(C)c1ccc(/C=C/c2cc[n+](CCCOCC(COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)(COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)COCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,CO,486.0
CN(C)c1ccc2c(c1)P(=O)(c1ccccc1)C1=CC(=[N+](C)C)C=CC1=C2c1ccccc1C(F)(F)F,O,709.0
CCCCCCCCOc1cccc(OCCCCCCCC)c1/C1=C2\C=CC(=N2)/C(CCc2ccc(C(=O)O)cc2)=c2/cc/c3n2[Zn]n2c(ccc21)/C(CCc1ccc(N(C)C)cc1)=C1/C=CC(=N1)/C=3c1c(OCCCCCCCC)cccc1OCCCCCCCC,C1CCOC1,667.0
O=P1(c2ccccc2)C(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)=Cc2c3ccc4cccc5ccc(c6cc(-c7ccccc7)n1c26)c3c45,CO,444.0
C[Si](C)(C)CCC(=Cc1ccc(C=C(CC[Si](C)(C)C)CC[Si](C)(C)C)cc1)CC[Si](C)(C)C,C(Cl)(Cl)Cl,412.0
c1ccc2c(c1)-c1cccc3cccc-2c13,CCOC(=O)C,394.0
CCCCCCc1cc(-c2ccc(-c3ccc(/C4=c5\cc/c6n5[Zn]n5c(ccc5/C(c5ccccc5)=C5/C=CC4=N5)/C(c4ccc(-n5c7ccccc7c7ccccc75)cc4)=C4/C=CC(=N4)/C=6c4ccccc4)cc3)c3nc(-c4ccccc4)c(-c4ccccc4)nc23)sc1/C=C(\CN)C(=O)O,C1CCOC1,597.0
CCCCc1cc(-c2cccc(COC)c2)oc1-c1cccc(-c2cc(CCCC)c(-c3cccc(-c4oc(-c5cccc(-c6oc(-c7cccc(COC)c7)cc6CCCC)c5)cc4CCCC)c3)o2)c1,C(Cl)(Cl)Cl,336.0
Cc1ccc(C2=C3C=CC(c4ccccc4)=[N+]3[B-](F)(F)n3c2ccc3-c2ccccc2)cc1,CC1=CC=CC=C1,557.0
F[B-]1(F)OC(c2ccc(C(F)(F)F)cc2)=Cc2cc(Cl)nc[n+]21,CC#N,368.0
CC[n+]1ccc(/C=C/c2ccc3ccc4cccc5ccc2c3c45)cc1,CC1=CC=CC=C1,454.0
CCOC(=O)c1sc(SC)c2c(=O)n(C)nnc12,CN(C)C=O,392.0
CCn1c2ccccc2c2cc(-c3cc(-c4ccc5c(c4)c4ccccc4n5CC)nc(-c4ccccc4)n3)ccc21,C(Cl)Cl,363.0
COc1c2ccccc2c(OC)c2c1c1cc(C)ccc1n2C,C(Cl)Cl,414.0
CCOC(=O)/N=c1/oc2cc(N(CC)CC)ccc2cc1CN,C(Cl)Cl,440.0
O=c1c2cc(-n3c4ccccc4c4ccccc43)ccc2sc2ccc(-n3c4ccccc4c4ccccc43)cc12,CCCCCC,408.0
CC1=CC(C)=[N+]2C1=C(c1ccc(OCCN=NN)cc1)c1c(C)cc(C)n1[B-]2(F)c1ccccc1,CC#N,500.0
COc1ccc2c(c1)[nH]c1c3[nH]c4cc(OC)ccc4c3c3nsnc3c21,C(Cl)Cl,430.0
Oc1ccc2ccccc2c1,O,328.0
CCCCc1cc(C=O)c2ccc3c(CCCC)cc(N4CCCCC4)c4ccc1c2c34,CC1=CC=CC=C1,434.0
CCCCC[n+]1ccc(/C=C/c2ccc(N(C)C)c3ccccc23)c2ccccc21,CC#N,496.0
O=c1c2cc3ccc4cccc5ccc(c2c(=O)n1-c1ccccc1)c3c45,C(Cl)(Cl)Cl,431.0
Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,C1CCCCC1,341.0
CC1(C)c2ccccc2N(c2ccc(-c3nnc(-c4ccccc4O)o3)cc2)c2ccccc21,CC1=CC=CC=C1,362.0
c1cc2ccc3cccc4c(-c5ccncc5)cc(c1)c2c34,CC1=CC=CC=C1,340.0
O=C1O[B-]2(OC1=O)OC(c1ccccc1)=CC(c1ccccc1)=[O+]2,C(Cl)(Cl)(Cl)Cl,384.0
CCN(CC)c1ccc(/C=N/Nc2ccc(CN)cc2)c(O)c1,CO,368.0
COc1ccc(-c2c3ccc(=[NH2+])cc-3oc3cc(N4CCCCC4)ccc23)cc1,O,535.0
CC1=CC2=Cc3cc(C)c(C)n3[B-](F)(F)[N+]2=C1C,CC#N,532.0
c1ccc(CCc2ccc(CCc3ccccc3)cc2)cc1,C(Cl)(Cl)Cl,328.0
CCCCCCCCN1c2ccc(C=O)cc2Sc2cc(CCc3ccc(OC)cc3)ccc21,C(Cl)(Cl)Cl,382.0
CCCCCCCCCc1c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)sc2c1sc1c3sc(-c4ccc(/C=C(\CN)C(=O)O)s4)c(CCCCCCCCC)c3sc21,C1=CC=C(C(=C1)Cl)Cl,498.0
O=C(O)c1ccccc1N=Nc1nc2ccc([N+](=O)[O-])cc2s1,CO,347.0
COc1ccc(-c2cnn(-c3ccc(OC)cc3)n2)cc1,CO,284.0
CCCCCCCCC1(CCCCCCCC)c2cc(C=O)ccc2-c2ccc(CCc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,C(Cl)(Cl)Cl,386.0
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(-c4ccc(C=C5NC(=O)NC5=O)s4)c4nsnc34)cc2)cc1,C(Cl)(Cl)Cl,515.0
Cc1c(-c2nnc(-c3cccs3)o2)sc2sc(-c3nnc(-c4cccs4)o3)c(C)c12,CCO,355.0
Cc1sc(Cl)cc1-c1nc(-c2ccc(Cl)cc2)[nH]c1-c1cc(Cl)sc1C,CC#N,309.0
NCC1=c2c3cccc4cccc(c43)n2[B-](F)(F)[n+]2ccccc21,CC#N,506.0
FC(F)(F)c1ccc(-n2c(-c3ccc(N(c4ccc(-c5ccc(N(c6ccc(-c7nc8c9ccccc9c9ccccc9c8n7-c7ccc(C(F)(F)F)cc7)cc6)c6ccc(-c7nc8c9ccccc9c9ccccc9c8n7-c7ccc(C(F)(F)F)cc7)cc6)cc5)cc4)c4ccc(-c5nc6c7ccccc7c7ccccc7c6n5-c5ccc(C(F)(F)F)cc5)cc4)cc3)nc3c4ccccc4c4ccccc4c32)cc1,C(Cl)Cl,376.0
COc1cccc2cc(-c3cc4cccc(OC)c4oc3=O)oc12,CCOC(=O)C,351.0
CCCCC(CC)CN1C(=O)c2cccc3c(CCc4ccc(N(c5ccc(CCc6ccc7c8c(cccc68)C(=O)N(CC(CC)CCCC)C7=O)cc5)c5ccc(CCc6ccc7c8c(cccc68)C(=O)N(CC(CC)CCCC)C7=O)cc5)cc4)ccc(c23)C1=O,C(Cl)(Cl)Cl,453.0
CCCCCCCCOc1c(OCCCCCCCC)c(-c2ccc(N(c3ccccc3)c3ccccc3)s2)c2nsnc2c1-c1ccc(/C=C(/CN)C(=O)O)o1,C(Cl)Cl,525.0
O=C(CSc1nc(-c2ccccc2)n[nH]1)[c-]1cccc1,CCO,460.0
NCc1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,C(Cl)(Cl)Cl,326.0
O=[N+]([O-])c1ccc(F)cc1C1CC(c2cccc3ccccc23)=NN1c1ccccc1,CCOC(=O)C,371.0
COc1cc(/C=C/C2=CC(/C=C/c3ccc(O)c(OC)c3)=[O+][B-](F)(F)O2)ccc1O,C(Cl)Cl,497.0
COc1ccc2cc(-c3ccc(S(C)(=O)=O)cc3)oc(=O)c2c1,C(Cl)(Cl)Cl,334.0
Cc1cc(C(F)(F)F)nc2c1ccc1nc(-c3ccc(F)c(F)c3)cn12,CO,356.0
CN(C)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)-c1ccc(N)cc1C3,O,557.0
NCc1coc2ccccc2c1=O,O,312.0
CCOC(=O)CSc1nc(-c2ccccc2)c(C)c(CN)c1CN,CC#N,365.0
Fc1ccc(-c2nc3n(c2-c2ccncc2)CCS3)cc1,CCO,325.0
O=C(O)CCCCCNS(=O)(=O)c1ccc(-c2c3cc4c5c(c3[o+]c3c6c7c(cc23)CCCN7CCC6)CCCN5CCC4)c(S(=O)(=O)[O-])c1,CCO,581.0
NCc1ccc(/C=C/C=C/c2ccccc2)cc1,CC#N,344.0
CC(C)(C)c1ccc(-c2sc(-c3ccc(C(C)(C)C)cc3)c3[nH]c(-c4ccc(-c5ccc(C=C(CN)C(=O)O)s5)cc4)nc23)cc1,C1CCOC1,392.0
COc1cc(OC)c2c(c1)C(=O)c1ccc(OC)cc1-2,CC#N,441.0
Cc1cc(C)n2c1C=C1c3ccccc3C(c3ccc[nH]3)=[N+]1[B-]2(F)F,CO,595.0
NCc1ccc(/C=C/C=C/C2=NC3C(=O)NC(N)=NC3N2[C@H]2C[C@H](O)[C@@H](CO)O2)cc1,C1COCCO1,395.0
CCCCCCCCCCCCCCCCOc1cc(CCc2ccc3ccccc3c2)c(OCCCCCCCCCCCCCCCC)cc1CCc1ccc(C=C(CN)CN)cc1,CCOCC,422.0
CCCCCC[N+]1=C(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)C(C)(C)c2cc(C(=O)O)ccc21,CO,551.0
NCc1c(N2CCCC2)cc(-c2ccccc2)c2c1-c1ccccc1C2,C1CCOC1,353.0
O=c1cc(C(F)(F)F)c2cc3c4c(c2o1)CCCN4CCC3,CCO,421.0
