smiles,solvent,absorption_max,emission_max,quantum_yield,log(e/L mol-1 cm-1),emi_lifetime(ns),abs FWHM (cm-1),emi FWHM (cm-1),abs FWHM (nm),emi FWHM (nm),source
CCCCCCCCCCCCCCCCN1C=CC(=CC=C2C=CC(=[N+](C)C)C=C2)C=C1,ClC(Cl)(Cl)Cl,467,,,,,,,,,fluodb
COc1cccc(OC)c1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,C1CCOC1,506,520,0.64,,,,,,,fluodb
O=[N+]([O-])c1ccc(/C=C/c2ccc3ncnc(Nc4ccccc4)c3c2)cc1,ClC(Cl)Cl,372,539,0.039999999,,,,,,,fluodb
CCCCCCCCCC(=O)Nc1ccc(C(=O)/C=C/c2ccc(N(C)CCO)cc2)cc1,CS(C)=O,427.5,555.5,0.125,,,,,,,fluodb
CC(C)[Si](C#Cc1c2nsnc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c(ccc4cc5ccccc5cc43)nc12)(C(C)C)C(C)C,CCCCCC,579,605,0.129999995,,,,,,,fluodb
CCCCCCN1c2ccc(-c3ccccc3)cc2Sc2cc(-c3ccc(/C=C(\C#N)C(=O)O)s3)ccc21,ClCCl,466,,,,,,,,,fluodb
COC(C=Cc1cc2c3c(c1)CCCN3CCC2)=C1C(=O)c2ccccc2C1=O,C1CCCCC1,562,,,,,,,,,fluodb
CN(C)c1ncc2nc(C#N)n(Cc3ccccc3)c2n1,C1COCCO1,355,424,0.910000026,,,,,,,fluodb
CCCCCCCC[N+](CCCCCCCC)=C1C=CC(=C2C(=O)C(C=C3Sc4ccccc4N3CC(=O)O)=C2O)C=C1,CN(C)C=O,600,,,,,,,,,fluodb
COC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3cc(Br)c(/C=C/C(=O)OC)n3[B-](F)(F)[N+]2=C1/C=C/C(=O)OC,C1CCOC1,622,656,0.140000001,,,,,,,fluodb
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CCOC(C)=O,750,,,,,,,,,fluodb
N#Cc1cccc(C#N)c1N,CCO,347,391,0.370000005,,,,,,,fluodb
CC1CC=C(c2ccc(-c3ccc(C=O)s3)s2)CC1,CC#N,387,482,,,,,,,,fluodb
CCCCCCCCN(CCCCCCCC)c1ccc(C#Cc2c3ccccc3c(C#Cc3ccc(/C=C(\C#N)C(=O)O)cc3)c3ccccc23)cc1,C1CCOC1,509,,,,,,,,,fluodb
c1ccc(C(=C(c2ccccc2)c2ccc(-c3nc4c(-c5ccc(C(=C(c6ccccc6)c6ccccc6)c6ccccc6)cc5)sc(-c5ccc(C(=C(c6ccccc6)c6ccccc6)c6ccccc6)cc5)c4nc3-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)cc2)c2ccccc2)cc1,ClCCl,520,654,0.108999997,,,,,,,fluodb
c1ccc2sc(-c3ccc(-c4nnc(-c5ccc(-c6nnc(-c7ccc(-c8cc9ccccc9s8)s7)o6)cc5)o4)s3)cc2c1,CC(=O)N(C)C,343,406,,,,,,,,fluodb
Cc1ccc(C2=C3C=CC(=[O+]c4ccccc4Br)N3[B-](F)(F)n3c(Oc4ccccc4Br)ccc32)cc1,CCCCCO,516,533,0.639999986,,,,,,,fluodb
CN(CC(O)c1cccc(O)c1)c1ccc([N+](=O)[O-])c(C2CC(c3cccc4ccccc34)=NN2c2ccccc2)c1,C1COCCO1,396,454,0.5,,,,,,,fluodb
CCOCCOCCOCC[O+]=C1C=CC(=C2c3c(C)cc(C)n3[B-](F)(F)n3c(C)cc(C)c32)C=C1,ClC(Cl)Cl,502,517,0.678,,,,,,,fluodb
CCC1=C(C)C2=C(c3ccc(C(=O)NCCN=C(O)CN4CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC4)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,O,524,536,0.5,,,,,,,fluodb
COc1ccc(-c2cc(-c3ccc(C)cc3)nc3c(C#N)c(N4CCCC4)[nH]c(=N)c23)cc1,CC(C)O,414,511,,,,,,,,fluodb
CC(=O)OCCOCCN1C(=O)c2cc(NCCOCCO)c3c4c(cc(NCCOCCO)c(c24)C1=O)C(=O)N(CCOCCOC(C)=O)C3=O,O,622,657,0.029999999,,,,,,,fluodb
CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#Cc2ccc(F)cc2)c2cc3ccccc3cc12)(C(C)C)C(C)C,ClCCl,651,660,0.129999995,,,,,,,fluodb
CCOC(=O)COc1ccc(/C=C/C2=C3c4ccccc4C(c4ccc[nH]4)=[N+]3[B-](F)(F)n3ccc(C)c32)cc1,ClCCl,585,631,0.003,,,,,,,fluodb
Cc1cc(=O)oc2cc3nc(C=Cc4ccccc4)[nH]c3cc12,CO,374,,,,,,,,,fluodb
Nc1ccc(-c2ccc3c(c2)C(=O)c2ccccc2C3=O)cc1,CCOC(C)=O,434,,0,,,,,,,fluodb
C(=C/c1ncc2ccccc2n1)\c1ccc(N2CCCCC2)cc1,ClCCl,385,545,0.209999993,,,,,,,fluodb
CN(C)c1ccc(/C=C/C=C2\CC/C(=C\c3ccc(N(C)C)cc3)C2=O)cc1,CO,500,737,0.109999999,,,,,,,fluodb
COCCOc1cc(C=O)c(OCCOC)cc1C=O,CCCO,363,463,0.189999998,,,,,,,fluodb
Nc1ccc2c(-c3ccc(CN4CCC5(CC4)OCCO5)cc3)c3ccc(=[NH2+])cc-3oc2c1,O,505,530,,,,,,,,fluodb
C1=C(c2ccc(-c3cccs3)s2)CCC1,OCCOCCO,347,416,,,,,,,,fluodb
COc1ccc2c(c1)-c1cc3c(cc1[Si]2(c1ccccc1)c1ccccc1)-c1ccccc1[Si]3(c1ccccc1)c1ccccc1,ClCCl,334,397,0.400000006,,,,,,,fluodb
CC(C)(C)c1ccc(C2=C(Br)C3=C(c4ccccc4)c4c(Br)c(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(C(C)(C)C)cc5)n4[B-](F)(F)[N+]3=C2c2ccc(C(C)(C)C)cc2)cc1,ClCCl,572,619,0.09,,,,,,,fluodb
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,CCO,294,429,,,,,,,,fluodb
CC1=C2C=C(c3ccc(C(C)(C)C)cc3)C=[N+]2[B-](F)(F)n2c(C)cc(C)c21,C1CCCCC1,528,566,0.720000029,,,,,,,fluodb
CC1CN1c1ccc2c(c1)C(C)(C)c1cc(C=O)ccc1-2,C1COCCO1,350,450,0.109999999,,,,,,,fluodb
CCN(CC)c1ccc(-c2cc3c(s2)c(C(=O)OC)cc(=O)n3C)cc1,C1CCOC1,436,543,0.970000029,,,,,,,fluodb
c1ccc2c(c1)-c1ccccc1C21c2cc(-c3ccc4ccc5cccc6ccc3c4c56)ccc2-c2ccc(-c3ccc4ccc5cccc6ccc3c4c56)cc21,ClC(Cl)Cl,364,421,,,,,,,,fluodb
CN1c2ccccc2C(O)(c2ccccc2)c2cc([N+](=O)[O-])ccc21,CS(C)=O,410,567,,,,,,,,fluodb
CC(C)(C)c1ccc(-c2nc3c4ccc(-c5ccc6ccc7cccc8ccc5c6c78)cc4c4cc(-c5ccc6ccc7cccc8ccc5c6c78)ccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,C1COCCO1,346,432,,,,,,,,fluodb
O=C1C=Cc2ccc(O)cc2C1(F)F,O,467,,,,,,,,,fluodb
COc1ccc(-n2c3ccccc3c3cc(-c4cc5sc6cc(C=C(C#N)C(=O)O)sc6c5s4)ccc32)cc1,C1COCCO1,428,,,,,,,,,fluodb
Cc1cc(C2(c3cc(C)c(O)c(Br)c3)OS(=O)(=O)c3ccccc32)cc(Br)c1O,CCO,414,507,,,,,,,,fluodb
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C#Cc2ccc(C=C(C#N)C#N)cc2)cc1,CCCCC,345,448,0.5,,,,,,,fluodb
CC(C)(C)[Si](C)(C)OCc1cc(C=C(C#N)C(=O)O)sc1C=C1C=C(c2ccccc2)OC(c2ccccc2)=C1,ClCCl,570,,,,,,,,,fluodb
COCCOCCOc1cc(C=O)c(OCCOCCOC)cc1C=O,CC(C)CO,393,481,0.090000004,,,,,,,fluodb
CCCCCCc1cc2c(s1)c1sc(-c3cc4c(s3)c3sc(/C=C(\C#N)C(=O)O)cc3n4CCCCCC)cc1n2CCCCCC,ClCCl,499,,,,,,,,,fluodb
CCCCCCn1nc2c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cnc(-c3ccc(C=C(C#N)C(=O)O)o3)c2n1,C1CCOC1,464,,,,,,,,,fluodb
CS(=O)(=O)Nc1cccc(-c2c3nc(c(-c4cccc(NS(C)(=O)=O)c4)c4ccc([nH]4)c(-c4cccc(NS(C)(=O)=O)c4)c4nc(c(-c5cccc(NS(C)(=O)=O)c5)c5ccc2[nH]5)C=C4)C=C3)c1,CN(C)C=O,647,648,0.119999997,,,,,,,fluodb
CC1(C)CC(/C=C/c2cn(-c3ccccc3)nc2-c2ccccc2)=CC(=C(C#N)C#N)C1,Cc1ccccc1,422,542,,,,,,,,fluodb
C(=C/c1nc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1)\c1ccccc1,ClCCl,430,551,0.779999971,,,,,,,fluodb
COc1ccc2c(=O)c3c([nH]c2c1)-c1ccccc1NC3(C)C,O,383,547,,,,,,,,fluodb
CCOC(=O)c1ccc(/C=C/C2=[N+]3C(=C(c4ccc(C#CC(C)(C)O)cc4)c4c(C)cc(/C=C/c5ccc(C(=O)OCC)cc5)n4[B-]3(F)F)C(C)=C2)cc1,ClCCl,636,645,0.730000019,,,,,,,fluodb
CC1(C)c2cc(-c3ccccc3)ccc2N2CCC(O)=NC21C,C1CCOC1,290,,,,,,,,,fluodb
CCCCCCCCC1(C=C2C(O)=NC(=O)N=C2O)C=CC(NC(=C2C(O)=NC(=O)N=C2O)c2ccccc2)=CC1,C1CCOC1,467,,,,,,,,,fluodb
CC(C)(C)c1cc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc(C(C)(C)C)c1O,CC#N,493,507,,,,,,,,fluodb
CN(C)c1ccc2c(c1)C(=O)N=C2O,CC#N,388,490,0.12,,,,,,,fluodb
COC1(OC)C2(Cl)c3nc4cc(-c5cccs5)ccc4nc3C1(Cl)C1C[C@H]3[C@@H](CC12)C1(Cl)c2nc4ccc(-c5cccs5)cc4nc2C3(Cl)C1(OC)OC,Cc1ccccc1,362,427,0.129999995,,,,,,,fluodb
CC1(C)CC(/N=C/c2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1,CO,359,405,0.180000007,,,,,,,fluodb
CCCCCC[n+]1c(C=C2C(=O)C(C=C3N(C)c4ccccc4C3(C)C)=C2C(=C=[N-])C#N)sc2ccccc21,CS(C)=O,678,,,,,,,,,fluodb
Cc1c2ccccc2c(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)c2ccccc12,Cc1ccccc1,508,533,0.007,,,,,,,fluodb
CCCCCCC(=O)Nc1ccc(C(=O)/C=C/c2ccc(N(C)CCO)cc2)cc1,CS(C)=O,428,561,0.129999995,,,,,,,fluodb
Fc1c(F)c(F)c(C2=CC3=C(c4ccccc4)c4cc(-c5c(F)c(F)c(F)c(F)c5F)cn4[B-](F)(F)[N+]3=C2)c(F)c1F,ClCCl,546,577,0.34,,,,,,,fluodb
N#CC(C#N)=C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,Cc1ccccc1,374,439,,,,,,,,fluodb
Cc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc(s4)c(-c4ccc(C(=O)O)cc4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,C1CCOC1,428,,,,,,,,,fluodb
CC1(C)C2=[N+](c3ccc(Cl)cc31)[B-](F)(F)n1cccc1-c1c2cc2n1CC=C2,CO,472,555,0.159999996,,,,,,,fluodb
COC(=O)c1ccc(C(=O)OC)nc1,CC#N,512,,,,,,,,,fluodb
CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)cc(C)n1[B-]2(F)F,CCCCCC,501,512,0.571,,,,,,,fluodb
C(=C/c1ncc(-c2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)o1)\c1cccc(N2CCCC2)c1,ClCCl,353,485,0.349999994,,,,,,,fluodb
C=CC[C@H](/C=C(/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2)CC)CC,CS(C)=O,550,566,,,,,,,,fluodb
CCCCCCCCn1nc2c(-c3ccc(N4c5ccccc5C5C6CCC(C6)C54)cc3)c3nc(-c4ccccc4)c(-c4ccccc4)nc3c(-c3ccc(C(=O)O)s3)c2n1,ClCCl,529,,,,,,,,,fluodb
Cc1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3c(Cl)ccc32)cc1,CO,501,515,0.109999999,,,,,,,fluodb
O=[N+]([O-])c1cccc2c1C=CC1=C3C=c4c(c5ccccc5c5ccccc45)=[N+]3[B-](F)(F)N12,ClCCl,518,633,0.029999999,,,,,,,fluodb
Cc1ccc(-c2[o+]c3c(-c4ccc(C)cc4)c(-c4ccc(C)cc4)c4cccc5ccc(c2-c2ccc(C)cc2)c3c54)cc1,ClCCl,507,577,0.620000005,,,,,,,fluodb
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccc(/C=C3\N=C(c4ccccc4)OC3=O)cc2)c2ccc(/C=C3/N=C(c4ccccc4)OC3=O)cc2)cc1,CC(C)CC(C)(C)C,492,507,0.624000013,,,,,,,fluodb
CN(C)c1nc(N)c2nc(C#N)n(Cc3ccccc3)c2n1,CC#N,338,396,0.550000012,,,,,,,fluodb
CCOC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,C1CCCCC1,451,486.5,0.96,,,,,,,fluodb
CCN1C(=O)C(C2C(=O)c3c4ccccc4cc4cc5ccccc5c2c34)C(=O)N(CC)C1=S,ClCCl,532,582,0.237000003,,,,,,,fluodb
Cc1cccc2[n+]1[B-](c1ccccc1)(c1ccccc1)c1cccc3c4c5c(cccc5c-2c13)[B-](c1ccccc1)(c1ccccc1)[n+]1c(C)cccc1-4,ClCCl,542,611,0.560000002,,,,,,,fluodb
CC1=C2C=CC(C#Cc3ccccc3)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CC(C)=O,529,547,0.879999995,,,,,,,fluodb
CN(C)c1ccc2c(CC(=O)ON3C(=O)C=CC3=O)cc(=O)oc2c1,CO,376,468,,,,,,,,fluodb
F[B-]1(F)N2C(=Nc3cccc4cccc2c34)c2cccc[n+]21,CC#N,350,413,0.0002,,,,,,,fluodb
N#C/C(=C\c1cn(-c2ccccc2)nc1-c1ccccc1)c1nc2ccccc2s1,CCO,380,455,,,,,,,,fluodb
CC(C)(C)c1cc(/C=C/C=C2\N(CCCS(=O)(=O)O)c3ccc(S(=O)(=O)[O-])cc3C2(C)CCCC(=O)O)c2cc3c(cc2[o+]1)N(CCCS(=O)(=O)O)C(C)(C)C=C3CS(=O)(=O)O,CCO,653,677,,,,,,,,fluodb
COc1cc(N2CCCC2)c(OC)cc1/C=C/c1ccc(/C=C/c2ccnc(-c3cc(C)ccn3)c2)cc1,Cc1ccccc1,411,571,0.629999995,,,,,,,fluodb
N#CC1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1ccccc1,CS(C)=O,360,438,0.057,,,,,,,fluodb
COc1cccc2oc(-c3cc4c(OC)cccc4oc3=O)cc12,CCOC(C)=O,385,460,,,,,,,,fluodb
CC(C)(C)c1cc2c3c(c1)C(C)(C)c1cc(C(C)(C)C)cc4c1N3c1c(cc(-c3ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)s3)cc1C4(C)C)C2(C)C,C1CCOC1,471,,,,,,,,,fluodb
O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2cc3ccccc3o2)s1,CC#N,465,661,0,,,,,,,fluodb
c1ccc2c(c1)CCc1c-2cnc2c1-c1ccccc1CC2,C1CCOC1,323,356,0.665000021,,,,,,,fluodb
CCC1=C(C)C2=C(c3ccc(-c4ccc(-c5ccc(C6=C7C(C)=C(CC)C(C)=[N+]7[B-](F)(F)n7c(C)c(CC)c(C)c76)cc5)cc4)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,OC(F)(F)CF,521.4000244,536.5,0.629999995,,,,,,,fluodb
CC1=N/C(=C\c2ccccc2N(C)C)C(=O)N1C,CO,398,522,0.003,,,,,,,fluodb
O=C(O)c1cc2c(ccc3ccccc32)oc1=O,C1COCCO1,372,428,0.529999971,,,,,,,fluodb
CC(C)(C)n1c(=O)c2cc3ccc4cccc5ccc(c2c1=O)c3c45,ClC(Cl)Cl,423,451,0.409,,,,,,,fluodb
CC1(C)c2ccccc2N2c3ccccc3C3(c4cc(C#N)ccc4-c4ccc(C#N)cc43)c3cccc1c32,Cc1ccccc1,328,485,0.709999979,,,,,,,fluodb
CCCCCC(CC)N1C(=O)C2=C(c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)s4)cc3)N(C(CC)CCCCC)C(=O)C2=C1c1ccc(-c2ccc3c4c(-c5ccccc5)c5c(c(-c6ccccc6)c4n(C(CC)CCCCC)c3c2)c2ccccc2n5C(CC)CCCCC)cc1,ClCCl,521,,,,,,,,,fluodb
N=c1n[n+]([O-])c2ccccc2[nH]1,O,415,521,0.036699999,,,,,,,fluodb
COc1ccc2n1[B-](F)(F)N1C(=[O+]C)C=CC1=C2c1ccccc1,ClCCl,515,630,0.200000003,,,,,,,fluodb
CC1=[N+]2C(=C(C(=O)c3[nH]c(C)cc3C)c3c(C)cc(C)n3[B-]2(F)F)C=C1,CS(C)=O,514,545,0.008,,,,,,,fluodb
N#CC(C#N)=C(/C=C/c1cc2c3c(c1)CCCN3CCC2)c1ccc2c3c(cccc13)CC2,CO,541,613,,,,,,,,fluodb
CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](OC)(OC)[N+]2=C1C,CCO,519,537,0.769999981,,,,,,,fluodb
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(F)cc3Cl)cc2)cc1,CS(C)=O,431,563,0.150000006,,,,,,,fluodb
c1ccc2sc(-c3ccc(-c4nnc(-c5ccc(-c6nnc(-c7ccc(-c8cc9ccccc9s8)s7)o6)cc5)o4)s3)cc2c1,C1COCCO1,343,397,,,,,,,,fluodb
C(=C/c1ccc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)cc1)\c1ccncc1,CC#N,357,461,0.319999993,,,,,,,fluodb
CC1=CC(=[N+]2CCC2)C=C2C1=Nc1c(C)cc(N3CCC3)cc1[Si]2(C)C,C1COCCO1,701,734,0.109999999,,,,,,,fluodb
CCCCN1C(=S)c2cccc3c(OC)ccc(c23)C1=S,CC#N,476,,,,,,,,,fluodb
COc1ccc2cc(/C=C/c3nc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)n3)ccc2c1,ClCCl,424,544,0.75,,,,,,,fluodb
CCc1ccccc1C1=C2C=CC(=[N+](C)C)C=C2P(=O)(c2ccccc2)c2cc(N3CCCC3)ccc21,O,703,729,0.280000001,,,,,,,fluodb
CCn1c2ccccc2c2cc(/C=C/c3cc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)nc(SC)n3)ccc21,ClCCl,409,489,0.25,,,,,,,fluodb
COC(=O)c1ccc(-c2ccc3c(c2)[Si](c2ccccc2)(c2ccccc2)c2cc(-c4ccc(C(=O)OC)cc4)ccc2N3)cc1,C1CCOC1,375,433,0.720000029,,,,,,,fluodb
CCCCC(CC)Cn1c2ccccc2c2cc(-c3cc4c(cc3F)-c3cc(F)c(-c5ccc6c(c5)c5ccccc5n6CC(CC)CCCC)cc3S4(=O)=O)ccc21,Cc1ccccc1,377,432,0.579999983,,,,,,,fluodb
F[B-]1(F)n2c(nc(Br)c2Br)-c2cccc[n+]21,C1CCCCC1,392,463,0.469999999,,,,,,,fluodb
CC1=[N+]2C(=C(c3ccc(O)cc3)c3ccc(/C=C/c4ccc(N5CCOCCOCCOCCOCC5)cc4)n3[B-]2(F)F)C=C1,C1CCOC1,623,690,,,,,,,,fluodb
CCCCCCCCc1ccc(-c2nc3c(-c4ccc(/C=C(\C#N)C(=O)O)cc4)sc(-c4cc(CCCCCCCC)c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)c3nc2-c2ccc(CCCCCCCC)s2)s1,ClCCl,605,,,,,,,,,fluodb
CCCc1ccc(C#Cc2ccc3nc4ccc(C#Cc5ccc(CCC)cc5)cn4c(=O)c3c2)cc1,ClCCl,384,480,0.449999988,,,,,,,fluodb
Cc1cc(C)c(C2=C3C=C(Br)C(=[Br+])N3[B-](F)(F)n3c2cc(Br)c3Br)c(C)c1,ClCCl,556,577,0.079999998,,,,,,,fluodb
CCCCCCCC[O+]=C1C=CC(=c2c3c4n(c(=C5C=CC(=[O+]CCCCCCCC)C=C5)c3c3n2[B-](F)(F)N2C(=C3C#N)C=Nc3ccccc32)[B-](F)(F)N2C(=C4C#N)C=Nc3ccccc32)C=C1,ClC(Cl)Cl,789,,,,,,,,,fluodb
CCN(CC)c1ccc2c(c1)=[O+]C(=O)C(=CC=C1C=CN(CCCCCC(=O)O)C=C1)C=2,CCO,497,639,,,,,,,,fluodb
CSC1=C(SC)SC(=Cc2ccc(N(c3ccc(C=C4SC(SC)=C(SC)S4)cc3)c3ccc(/C=C(\C#N)C(=O)O)cc3)cc2)S1,CO,443,549,,,,,,,,fluodb
COC(=O)c1nc(-c2ccco2)oc1C,CCO,277,323,0.409999996,,,,,,,fluodb
C[C@H]1CC(C)(C)N(C)c2ccc(/C=C/c3ccc(/C=C(\C#N)P(=O)(O)O)s3)cc21,CCO,445,,,,,,,,,fluodb
CCc1c(C)[nH]c(C2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)c3ccccc32)c1C,CO,610,631,0.039999999,,,,,,,fluodb
Oc1ccc2ccc3cccc4ccc1c2c34,C1CCCCC1,382,384,,,,,,,,fluodb
O=C(O)CCCN=C(O)c1ccc2ccc3c(N4CCCCC4)ccc4ccc1c2c43,ClCCl,381,497,0.99000001,,,,,,,fluodb
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,C1CCCCC1,408,446,0.014,,,,,,,fluodb
CCC(C)(C)c1ccc2c(c1)C(CCOC)(CCOC)c1cc(-c3ccc(-c4ccc5c(c4)C(CCOC)(CCOC)c4cc(C(C)(C)CC)ccc4-5)cc3)ccc1-2,C1CCCCC1,332,380,0.899999976,,,,,,,fluodb
Cc1cccc(C)c1C1=C(c2c(C)cccc2C)N(c2c(C(C)C)cccc2C(C)C)B(c2ccccc2)N1c1c(C(C)C)cccc1C(C)C,C1CCOC1,344,484,0.159999996,,,,,,,fluodb
COc1ccc(-c2nc(=N)[nH]c(C#N)c2C#N)cc1OC,CC(C)=O,348,430,0.0272,,,,,,,fluodb
CCCCC[C@H](CC)COc1ccc(N(c2ccc(OC[C@@H](CC)CCCC)cc2)c2ccc(-c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)s4)s3)cc2)cc1,ClCCl,478,,,,,,,,,fluodb
COCCOCCOCCOc1ccc(/C=C/c2c(I)c(C)c3n2[B-](F)(F)[N+]2=C(C)C(I)=C(C)C2=C3c2cc(OC)cc(OC)c2)cc1,ClCCl,597,611,0.300000012,,,,,,,fluodb
CC1=C(Cc2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)c(Cc3ccccc3)c(C)n1[B-]2(F)F,CN(C)C=O,517,539,0.88,,,,,,,fluodb
CN1C(=CC2=C([O-])C(=O)C2=C(C#N)C#N)C(C)(C)c2ccccc21,CCO,460,,,,,,,,,fluodb
CCn1c2ccccc2c2cc(/C=C/C3=C(Sc4ccccc4)C(=C(C#N)C#N)OC3(C)C)ccc21,ClCCl,464,597,0.01,,,,,,,fluodb
Cn1nc2ccccc2c1-c1ccc(C=C(C#N)C#N)o1,CC#N,450,548,0.01,,,,,,,fluodb
CCCN1c2ccc(C#CC3=C4C=CC=[N+]4[B-](F)(F)n4cccc43)cc2Sc2cc(C#CC3=C4C=CC=[N+]4[B-](F)(F)n4cccc43)ccc21,ClCCl,542,,,,,,,,,fluodb
CCCCCCCCOc1cc2c(cc1OCCCCCCCC)c1cc(-c3ccc(N(c4ccc(OC)cc4)c4ccc(OC)cc4)cc3)sc1c1sc(C=C(C#N)C(=O)O)cc21,C1CCOC1,471,,,,,,,,,fluodb
F[B-]1(F)n2c(ccc2-c2ccccc2)C(c2c(Cl)cccc2Cl)=C2C=CC=[N+]21,CC#N,536,556,0.884,,,,,,,fluodb
CCOC(=O)/C(C#N)=C(\C=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,CCOC(C)=O,454,599,0.0262,,,,,,,fluodb
CCOC(=O)CSc1ccc2n1[B-](F)(F)N1C(=[Cl+])C=CC1=C2c1ccc(C)cc1,CC#N,535,551,0.25,,,,,,,fluodb
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3sc(-c4ccc(N(c5ccc(OCCCCCC)cc5)c5ccc(OCCCCCC)cc5)cc4)c4nc(CC)c(CC)nc34)cc2)cc1,ClCCl,532,725,,,,,,,,fluodb
Cn1c2ccccc2c2c(-c3ccccc3Br)c3oc4ccccc4c3cc21,CCO,331,413,0.02,,,,,,,fluodb
O=C(Cc1ccccc1)OCc1ccc2c3cccc4cccc(c5cccc1c52)c43,CCO,438,445,0.920000017,,,,,,,fluodb
CCCCCCN1c2ccccc2Sc2cc(-c3ccc(C4=C5C(=O)N(CC(CC)CCCC)C(c6ccc(-c7ccc(/C=C(\C#N)C(=O)O)cc7)s6)=C5C(=O)N4CC(CC)CCCC)s3)ccc21,ClCCl,604,,,,,,,,,fluodb
O=S(=O)(O)c1cccc2c([O-])cccc12,O,304,426,,,,,,,,fluodb
CCCCCOC(=O)/C=C/C1=[N+]2C(=C(C)c3c(C)cc(C)n3[B-]2(F)F)C=C1,Cc1ccccc1,536,548,0.850000024,,,,,,,fluodb
CCCCCCSC1=C(SCCCCCC)SC(=Cc2ccc3c(c2)N(CCCCCC)c2ccc(/C=C(\C#N)C(=O)O)cc2S3)S1,CO,435,,,,,,,,,fluodb
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)CC3CCCC3)cc2)cc1,CS(C)=O,429,556,0.150000006,,,,,,,fluodb
Cc1ccc(SC2=[N+]3C(=C(c4c(C)cc(C)cc4C)c4cc(Br)c(Sc5ccc(C)cc5)n4[B-]3(F)F)C=C2Br)cc1,C1CCOC1,601,640,0.004,,,,,,,fluodb
O=COCc1ccccc1[N+](=O)[O-],CC#N,260,,,,,,,,,fluodb
C[N+](C)=C1C=CC(=c2ccc3n2[B-](F)(F)n2c(ccc2-c2ccccc2)C=3C(F)(F)F)C=C1,CCO,678,750,,,,,,,,fluodb
CC1=CC(C)=[N+]2C1=C(c1ccc(C)cc1)c1c(C)cc(/C=C/c3ccc4ccc5cccc6ccc3c4c56)n1[B-]2(F)F,CC1CCCO1,598,618,0.639999986,,,,,,,fluodb
CSC1=C2C=CC(c3ccc(C(=O)O)cc3)=[N+]2[B-](F)(F)n2cccc21,CC#N,518,568.5,0.340000004,,,,,,,fluodb
