abs,em,plqy,k,smiles,solvent,solvent_num,tag,tag_name,Molecular_Weight,LogP,TPSA,Avg_Gasteiger_Charge,Double_Bond_Count,Ring_Count,unimol_plus,split
,,,4.380000114440918,CCCc1cc(=O)c2c(O)c3c(O)cc(OC)cc3c(OC)c2o1,CO,1,8,PAHs,330.3360000000001,3.3271000000000024,89.13000000000001,-0.057797699,17,3,3.8744314,train
445.0,615.0,0.050000000745058,,CON(OC)c1cc2c3cc(-c4c(C)cc(C)cc4C)cc4c5cc(-c6c(C)cc(C)cc6C)cc6c7cc(B(c8c(C)cc(C)cc8C)c8c(C)cc(C)cc8C)cc8c9cc(-c%10c(C)cc(C)cc%10C)cc%10c%11cc(-c%12c(C)cc(C)cc%12C)cc%12c(c1)c2c1c(c43)c(c65)c(c78)c(c9%10)c1c%11%12,CC(C)=O,12,8,PAHs,1318.5669999999986,24.81676000000008,21.700000000000003,-0.03298015,90,19,4.249578,train
515.0,,,,Cn1c(C=C2C=C(C(C)(C)C)OC(C(C)(C)C)=C2)ccc1C=C(C#N)C(=O)O,ClC(Cl)Cl,3,12,5n6,380.4880000000001,5.290280000000005,75.25,-0.04503421,10,2,2.8173494,test
452.0,487.0,0.8399999737739563,,COC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,C1CCCCC1,10,5,BODIPY,222.003,1.6925,17.17,-0.042472378,8,3,3.3365092,valid
,,,23400.0,COc1c(C(=O)Nc2ccc(Br)cc2)csc1Cc1ccccc1,CCO,2,12,5n6,402.3130000000001,5.362300000000004,38.33,-0.045355533,18,3,4.6591363,train
393.0,,,,CCCCCCn1c2ccc(C=C3SC(=O)N=C3O)cc2c2cc(C=C3SC(=O)N=C3O)ccc21,C1CCOC1,5,3,Carbazole,505.62100000000027,7.703200000000007,104.25,-0.04244701,21,5,3.241138,train
290.0,350.0,,,CCOC(=O)COc1ccccc1C(c1c(C)[nH]c2ccccc12)c1c(C)[nH]c2ccccc12,O,8,10,5p6,452.5540000000002,6.388140000000005,67.11,-0.049980237,27,5,4.871511,train
498.0,515.0,0.8500000238418579,,CCCN=C(O)c1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(C)C=C(C)C1=C2C,ClCCl,0,5,BODIPY,347.2180000000001,4.220140000000003,40.53,-0.04148298,9,3,3.1629653,test
405.0,550.0,0.2599999904632568,5137.0,O=C1N=C(O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,CCO,2,3,Carbazole,325.32700000000006,4.4140000000000015,81.23999999999998,-0.045294716,26,6,3.3422894,train
,,,43651.0,CCOC(=O)c1c(N2CCOCC2)cc(C)c2c(O)nc3ccccc3c12,CO,1,11,6p6,366.417,3.415320000000002,71.89,-0.050264315,17,4,4.447592,train
675.0,,,,CN1/C(=C/C=C/C=C/C2N(C)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,O,8,8,PAHs,484.6870000000003,8.512900000000005,6.48,-0.045677872,25,6,3.337066,test
602.0,641.0,0.2899999916553497,,Cc1ccc(SC2=[N+]3C(C=C2)C(c2c(F)c(F)c(Sc4ccc(C)cc4)c(F)c2F)c2ccc(Sc4ccc(C)cc4)n2[B-]3(F)F)cc1,ClCCl,0,5,BODIPY,708.6270000000002,10.782059999999989,7.939999999999999,-0.029773822,31,7,5.0740423,test
436.0,616.0,0.0529999993741512,,CN(C)c1ccc(C(=Cc2ccc(/C=C(\C#N)c3ccccc3)cc2)c2ccc(N(C)C)cc2)cc1,C1CCOC1,5,13,6n6,469.6320000000001,7.471680000000008,30.270000000000003,-0.048596975,26,4,2.8472652,train
673.0,704.0,0.49,118576.9,COc1ccc(-c2c3cc(OC)ccc3c3n2[B-](F)(F)n2c(c4ccc(OC)cc4c2=C2C=CC(=[O+]C)C=C2)=C3)cc1,ClCCl,0,5,BODIPY,564.3970000000004,5.213300000000005,48.85,-0.047676905,31,7,2.8545938,train
556.0,573.0,,,Cc1cc(/C=C/c2ccccc2-c2ccccc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,7,5,BODIPY,384.23800000000006,5.864220000000005,7.939999999999999,-0.040785765,21,5,3.3849838,train
443.0,495.0,0.8899999856948853,75300.0,CCn1c2ccccc2c2cc(C3=[O+][B-](F)(F)OC(c4ccc(OC)cc4)=C3)ccc21,ClC(Cl)Cl,3,3,Carbazole,419.2360000000001,5.987300000000005,34.69,-0.037186064,23,5,3.374347,train
533.0,563.0,0.8299999833106995,,Cc1cc(C)c(C2=C3C=CC(c4ccc(C(C)(C)C)cc4)=[N+]3[B-](F)(F)n3cccc32)c(C)c1,ClCCl,0,5,BODIPY,442.3620000000001,6.778160000000007,7.939999999999999,-0.03604827,20,5,3.1545644,train
,,,42200.0,Fc1ccc(-c2ccc3n2[B-](F)(F)n2c(=C4C=CC(=[F+])C=C4)ccc2=C3c2ccc(I)cc2)cc1,ClC(Cl)Cl,3,5,BODIPY,582.1470000000002,5.030400000000003,9.86,,27,6,3.118263,test
394.0,526.0,0.6499999761581421,,Cn1c(=O)cc(C(=O)c2ccccc2)c2sc(-c3ccc(OC(F)(F)F)cc3)cc21,CC#N,4,10,5p6,429.4190000000001,5.396600000000003,48.3,-0.028170417,24,4,3.1939578,test
,,,62300.0,CCC1=C(C)C(O)=N/C1=C\c1[nH]c(Cc2[nH]c(/C=C3/N=C(O)C(C)=C3CC)c(C)c2-c2ccccc2C(=O)O)c(-c2ccccc2C(=O)O)c1C,CO,1,15,Benz,684.7930000000002,9.355840000000002,171.36,-0.055553368,30,6,2.8694701,train
402.5,482.5,0.4300000071525574,,F[B-]1(F)n2cccc2C(Nc2ccccc2)=C2C=CC=[N+]21,OC(F)(F)CF,26,4,Cyanine,283.09000000000003,3.158200000000001,19.97,-0.045787138,14,4,3.1579623,train
569.4,575.0,0.0139999999999999,30796.4,CC1=CC(C)=[N+]2C1=C(c1ccncc1)c1c(C)cc(/C=C/c3ccc(N(C)C)c(CCO)c3)n1[B-]2(F)F,CC#N,4,5,BODIPY,500.4020000000002,5.391720000000007,44.3,-0.045545257,21,5,2.688679,train
,,,373000.0,COc1ccc(-c2c3nc(c(-c4ccc(OC)cc4)c4ccc([nH]4)c(-c4ccc(OC)cc4)c4nc(c(-c5ccc(OC)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,CCO,2,7,Porphyrin,734.8560000000002,11.357999999999988,94.28,-0.047973818,48,9,3.8189828,train
764.0,770.0,0.04,50991.8,COc1ccc(-c2sc3c(Br)c4n(c3c2Br)[B-](F)(F)n2c(c(Br)c3sc(=C5C=CC(=[O+]C)C=C5)c(Br)c32)=C4C(F)(F)F)cc1,C1CCOC1,5,5,BODIPY,899.984,9.301599999999995,30.39,-0.025957521,29,7,2.9219859,train
445.0,,,,CCn1c2ccc(-c3ccc(C=C(c4ccc(N(C)C)cc4)c4ccc(N(C)C)cc4)cc3)cc2c2cc(-c3ccc(/C=C(\C#N)C(=O)O)s3)ccc21,ClC(Cl)Cl,3,3,Carbazole,712.9190000000002,10.922379999999992,72.5,-0.045624749,41,7,3.6038759,test
480.0,,,,CCCCCCc1c(/C=C(/C#N)C(=O)O)sc2c(CCCCCC)c(/C=C/c3sc4c(CCCCCC)c(-c5ccc(N(c6ccc7c(c6)C(C)(C)c6ccccc6-7)c6ccc7c(c6)C(C)(C)c6ccccc6-7)cc5)sc4c3CCCCCC)sc12,C1CCOC1,5,6,Triphenylamine,1211.826,24.64158000000005,64.33,-0.0384245,51,11,3.7045968,train
430.0,518.0,0.3600000143051147,,CCCCNc1ccc2c3c(cccc13)C(=O)N(c1ccc(O)cc1)C2=O,CC#N,4,1,Naphthalimide,360.41300000000007,4.558000000000004,69.64000000000001,-0.048443747,19,4,3.6232028,train
476.0,,,,CC1(C)C/C(=C(/C#N)C(=O)O)C[C@@H](/C=C/c2ccc(N(c3ccccc3)c3cccc4ccccc34)cc2)C1,ClCCl,0,6,Triphenylamine,512.6530000000001,9.05388,64.33,-0.045851038,26,5,3.1042638,train
407.0,,,,CC(C)(C)c1ccc(N(c2ccc(-c3nnc(-c4ccc(C=C(C#N)C(=O)O)cc4)o3)cc2)c2ccc(C(C)(C)C)cc2)cc1,CO,1,6,Triphenylamine,596.7310000000002,9.45998,103.25,-0.040177093,31,5,3.676593,train
648.0,,,104000.0,CN1C(=CC2=C(C(=C=[N-])C#N)C(=Cc3[o+]c(-c4ccc(-c5ccccc5)cc4)cn3C)C2=O)C(C)(C)c2ccccc21,ClC(Cl)Cl,3,0,SquaricAcid,548.6460000000003,7.496480000000008,82.63,-0.035065135,29,6,2.0372632,train
559.5,573.0,0.6,,Cc1cc(/C=C/c2cc([N+](=O)[O-])ccc2O)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,7,5,BODIPY,369.136,3.8110200000000014,71.31000000000002,-0.041457773,16,4,2.4669116,train
,,,16000.0,CCc1cc(Cc2cc(Cc3cc(CC)c(O)c(CC)c3)c(=N)[nH]c2N)cc(CC)c1O,Cl,31,13,6n6,433.5960000000001,4.918770000000004,106.12,-0.070457508,19,3,4.3427544,train
473.0,549.0,0.5899999737739563,16100.0,CC1(C)C2=[N+](c3ccc(Cl)cc31)[B-](F)(F)n1cccc1-c1c2cc2n1CC=C2,Cc1ccccc1,6,5,BODIPY,395.6490000000001,5.297600000000004,12.87,-0.030317333,18,6,3.1455953,train
,552.0,,,CN(C)c1ccc(/C=C/c2nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,CC(C)=O,12,6,Triphenylamine,763.989,13.99339999999997,35.50000000000001,-0.046669959,51,8,4.2498484,test
363.0,445.0,0.08,,CC(=O)c1c2c(cc3cc(N(C)C)ccc13)CCC2,C1CCCCC1,10,8,PAHs,253.345,3.597100000000003,20.31,-0.042359372,12,3,3.7028522,test
,,,112201.8438,CCC(O)=Nc1cccc(N=C(O)CC)c1-c1c2nc(c(-c3cc(C(C)(C)C)cc(C(C)(C)C)c3)c3ccc([nH]3)c(-c3c(N=C(O)CC)cccc3N=C(O)CC)c3nc(c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4ccc1[nH]4)C=C3)C=C2,ClC(Cl)Cl,3,7,Porphyrin,1123.4999999999995,20.505600000000005,187.72,-0.050282454,52,9,3.6889467,train
333.0,443.0,,,CC(C)(C)c1cccc2c([O-])cccc12,O,8,8,PAHs,199.273,3.2109000000000014,23.06,-0.105996771,11,2,3.316153,train
,,,234422.0,Cc1cc(C)c(-c2c3nc(c(-c4c(C)cc(C)cc4C)c4ccc([nH]4)c(-c4c(C)cc(C)cc4C)c4nc(c(-c5c(C)cc(C)cc5C)c5ccc2[nH]5)C(c2ccccc2)=C4c2ccccc2)C(c2ccccc2)=C3c2ccccc2)c(C)c1,ClCCl,0,7,Porphyrin,1087.4679999999998,20.698640000000008,57.36,-0.039908159,72,13,3.6396847,test
,,,22387.0,COC1=CC(=O)C(=O)c2c1cc1c(c2OCc2ccccc2)C[C@H](C)O[C@H]1C,CCO,2,11,6p6,378.4240000000001,4.040500000000003,61.83000000000001,-0.041007187,15,4,3.5183342,test
326.0,437.0,0.7300000190734863,23335.0,CN(C)c1ccc(-c2nc(C#N)c(C#N)n2C)cc1,ClC(Cl)Cl,3,12,5n6,251.293,1.89646,68.64,-0.035118769,11,2,3.8531442,train
,292.0,0.39,770.0,Cc1ccc(C)cc1,C1CCCCC1,10,15,Benz,106.168,2.30344,0.0,-0.052253283,6,1,6.344569,train
,497.0,,,CN(C)c1ccc(C#Cc2ccc(-c3cc(N(C)C)c4ccccc4c3)cc2)cc1,CC#N,4,8,PAHs,390.53,6.038600000000006,6.48,-0.047864612,23,4,3.624409,train
,,,28840.0,COc1ccc2c(c1)c(=O)oc1cc(O)ccc12,C1COCCO1,13,2,Coumarin,242.23,2.660400000000001,59.67,-0.049428248,17,3,4.222704,train
403.0,468.0,0.1599999964237213,,CN(C)c1ccc(C2=C(C#N)C(=NCCN)NC23C(C#N)=C(N)Oc2ccccc23)cc1,C1CCOC1,5,11,6p6,425.4960000000001,1.9719599999999995,136.48,-0.052995918,15,4,3.5790408,train
376.0,,,,CCCCn1c2cc(-c3ccc(C(=O)O)cc3)ccc2c2ccc(N(c3ccccc3)c3ccccc3)cc21,C1COCCO1,13,3,Carbazole,510.6370000000002,9.429599999999995,45.470000000000006,-0.047299277,34,6,3.5484028,train
526.0,556.0,0.6722000241279602,,CCC1=C(C)C2C(c3ccc(-c4ccc(-c5nc6c7ccccc7c7ccccc7c6n5-c5ccc(C(C)(C)C)cc5)cc4)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,ClC(Cl)Cl,3,5,BODIPY,806.8539999999999,13.894439999999973,25.76,-0.03697693,45,10,4.249809,train
511.0,527.0,0.0299999993294477,,CC1=CC(C)=[N+]2C1=C(C=O)c1c(C)cc(C)n1[B-]2(F)F,C1CCOC1,5,4,Cyanine,276.095,2.684540000000001,25.01,-0.030142169,9,3,2.977739,train
410.0,,,,N#CC(=Cc1ccc(N(c2ccc(-c3ccccc3)cc2)c2ccc(-c3ccccc3)cc2)cc1)C(=O)O,CCO,2,6,Triphenylamine,492.5780000000002,8.481980000000007,64.33,-0.046096885,32,5,3.1819124,valid
,,,4.300000190734863,COC(=O)c1ccc(O)c2oc3c(OC)c(C(CO)C(O)CO)cc(OC)c3c(=O)c12,CO,1,9,Acridines,434.39700000000016,0.8846999999999994,155.89,-0.06641674,18,3,4.103954,train
,,,25000.0,Nc1ccc(C2=C3C=CC(=[N+]4CCCCC4)N3[B-](F)(F)n3c2ccc3-n2cc(-c3ccccc3)nn2)cc1,CCCCCCO,38,5,BODIPY,509.3730000000001,4.780400000000004,67.91,-0.045099645,25,7,3.1097875,train
,410.0,,,CCCCn1c2ccc(C#N)cc2c2cc(C#N)cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c21,CCN(CC)CC,41,3,Carbazole,516.6480000000001,9.474759999999998,55.75,-0.037169451,33,6,4.0369153,train
,458.2,0.9,,CCC(=O)c1ccc2cc(N(C)C)ccc2c1,CC#N,4,8,PAHs,227.307,3.4985000000000026,20.31,-0.046815892,12,2,3.872286,train
,413.0,0.1299999952316284,,CC(C)(C)c1ccc(-c2cc3ccc4cc(-c5ccc(C(C)(C)C)cc5)cc5ccc(c2)c3c45)cc1,CCO,2,8,PAHs,466.6680000000002,10.51299999999999,0.0,-0.039968001,31,6,3.91653,train
333.0,,0.0096199996769428,48840.0,CN1C(C(O)=Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,CO,1,11,6p6,331.35300000000007,2.2305,103.09,-0.054653042,16,3,3.803635,valid
,,,36000.0,CC/N=c1/cc2oc3cc(NCC)cc(C)c3c(-c3ccccc3C(=O)O)c-2c(C)c1,CCO,2,15,Benz,414.5050000000001,5.8720400000000055,74.83,-0.048097222,23,4,2.7952914,test
333.0,,,27527.0,COC(=O)/C(C#N)=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,C1CCOC1,5,12,5n6,374.35600000000017,3.5274800000000024,111.05,-0.033291274,20,3,3.898547,train
469.0,498.0,0.25,,N#Cc1ccc(-c2nc3c4ccccc4c4cccc2n43)cc1,CO,1,10,5p6,293.329,4.617180000000002,41.09,-0.03024302,24,5,3.341539,test
371.0,561.0,0.1599999964237213,,CCCCC1(c2ccccc2)Nc2c(-c3ccc(N(C)C)cc3)ccc(-c3ccc(N(C)C)cc3)c2N=C1c1ccccc1,ClC(Cl)Cl,3,13,6n6,578.8040000000003,9.7846,30.87,-0.050106128,31,6,3.7021775,valid
,,,4.800000190734863,CSc1c2ccc(N(C)C)cc2nc2cc(N(C)C)ccc12,CO,1,9,Acridines,311.454,4.241900000000004,19.370000000000005,-0.047281787,16,3,3.2258658,train
541.0,589.0,0.1199999973177909,,CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(/C=C/C(=O)/C=C(\O)c3ccccc3)c(C)n1[B-]2(F)F,CN(C)C=O,9,5,BODIPY,496.3660000000002,6.715340000000007,45.24,-0.041810718,23,5,2.607439,valid
,,,426579.5313,C=CCCC1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)C=C1,c1ccccc1,15,7,Porphyrin,668.8440000000002,12.65999999999998,57.36,-0.044747738,49,9,1.8472685,train
289.0,,,,C=C(COc1ccc(C(=O)c2ccccc2)cc1)C(=O)O,CN(C)C=O,9,13,6n6,282.295,2.9372000000000007,63.60000000000001,-0.053786314,15,2,4.700478,train
481.0,,,,CCCCCCc1cc(=c2sc(=c3ccc4c(c3)C=CN(CC(=O)O)C=4)cc2CCCCCC)sc1=C1C=CC(=[N+](c2ccc(OCCCC)cc2)c2ccc(OCCCC)cc2)C=C1,ClCCl,0,6,Triphenylamine,908.3069999999998,13.348459999999976,62.010000000000005,-0.032522224,37,7,4.250078,train
284.0,,,111500.0,CO[Si](CCCSC(=O)c1cccnc1C(=O)SCCC[Si](OC)(OC)OC)(OC)OC,ClC(Cl)Cl,3,15,Benz,523.7780000000004,3.3648000000000025,102.41,-0.047810171,8,1,4.6066675,train
,,,55700.0,C[O+]=C1C=CC(=c2ccc3n2[B-](F)(F)n2c(ccc2-c2ccccc2)C=3C(F)(F)F)C=C1,CC#N,4,5,BODIPY,442.1960000000001,3.8136000000000014,21.16,-0.039173177,21,5,3.268618,valid
380.0,,0.0,17800.0,COc1ccc(/C=C(\C#N)c2nc(-c3ccc(OC)cc3)cs2)cc1,CC#N,4,12,5n6,348.427,4.891480000000003,55.14,-0.042364187,18,3,3.207577,train
489.0,520.0,0.01,4.8,C[N+](C)=C1C=CC(=C2c3cccn3[B-](F)(F)n3cccc32)C=C1,ClCCl,0,5,BODIPY,311.144,3.015000000000001,12.87,-0.055534663,14,4,3.4077742,train
404.0,,,,N#C/C(=C\c1ccc(/C=C/c2c(N(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1)C(=O)O,CCO,2,6,Triphenylamine,492.57800000000015,8.471580000000007,64.33,-0.046020287,32,5,2.5898018,train
479.0,,,,COc1c(/C=C(/C#N)C(=O)O)sc(/C=N/N(c2ccccc2)c2ccccc2)c1OC,C1CCOC1,5,13,6n6,433.48900000000015,4.929080000000004,95.15,-0.047845336,20,3,2.8916483,train
385.0,480.0,0.4300000071525574,208000.0,Cc1ccc(C#Cc2ccc3nc4ccc(C#Cc5ccc(C)cc5)cn4c(=O)c3c2)cc1,ClCCl,0,11,6p6,424.50300000000016,5.264140000000006,34.370000000000005,-0.032700187,29,5,3.261316,train
326.0,367.0,0.1400000005960464,4300.0,N#Cc1ccc(N)c(C#N)c1,CC#N,4,15,Benz,143.149,1.01216,73.6,-0.045994281,6,1,4.7802076,test
,,,4.960000038146973,COc1cc(CCc2cc(O)cc(O)c2Cc2c(O)cc(O)cc2CCc2ccc(O)c(OC)c2)ccc1O,CO,1,13,6n6,532.5890000000003,5.098600000000008,139.84,-0.080874694,24,4,5.3737755,test
,,,165200.0,C=Cc1c(C)c2cc3nc(c(CC(=O)OC)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(O)=N[C@@H](CC(=O)O)C(=O)O)[C@@H](CCC(O)=N[C@@H](CC(=O)O)C(=O)O)[C@@H]3C,CO,1,7,Porphyrin,840.8870000000002,6.415240000000004,298.04,-0.06111902,31,5,3.819251,train
,,,10400.0,CCOCn1c(Cc2ccccc2)c(CC)c(O)nc1=O,CO,1,13,6n6,288.34700000000004,2.0961000000000003,64.35,-0.055620639,13,2,4.9910083,train
393.0,462.0,0.8500000238418579,,CCN(CC)c1ccc2c(c1)C(C)(C)c1cc(C=O)ccc1-2,C1CCOC1,5,13,6n6,293.41,4.651600000000005,20.31,-0.044648963,13,3,3.530537,test
361.0,,,,N#C/C(=C\c1ccc(-c2ccc3c(c2)CCN3c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)s1)C(=O)O,ClCCl,0,10,5p6,550.6830000000002,8.689780000000006,64.33,-0.043701538,32,6,2.6006277,train
524.7,564.3,0.4,78523.6,CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(C)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,C1COCCO1,13,5,BODIPY,374.328,6.219340000000007,7.939999999999999,-0.032391783,8,3,3.1912925,train
,,,194984.0,COC(=O)CCC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(c(CCC(=O)OC)c5C)c(OC(=O)c5ccccc5)c1n2)C(CCCl)=C4C)c(CCCl)c3C,ClC(Cl)Cl,3,7,Porphyrin,783.7529999999998,9.481239999999996,136.26,-0.039579666,33,6,4.929565,test
422.0,621.0,0.0839999988675117,58884.0,CN(C)c1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4C#N)cc3C#N)cc2C#N)cc1,C1CCOC1,5,13,6n6,496.5730000000002,5.567040000000006,74.61,-0.029912629,24,4,2.7953088,valid
,,,13832.0,COC(=O)c1c2ccccc2nc2ccc(I)cc12,ClCCl,0,9,Acridines,363.15400000000005,3.779200000000002,39.19,-0.033968078,17,3,3.0529213,train
,,,170000.0,COCCOc1cccc(-c2c3nc(c(-c4cccc(OCCOC)c4)c4ccc([nH]4)c(-c4cccc(OCCOC)c4)c4nc(c(-c5cccc(OCCOC)c5)c5ccc2[nH]5)C=C4)C=C3)c1,O,8,7,Porphyrin,911.068,11.42439999999999,131.20000000000002,-0.052734235,48,9,4.249578,train
577.0,610.0,0.5120000243186951,,COc1ccc(C2=c3c(-c4ccc(F)cc4)c(-c4ccc(F)cc4)c(=C4C=CC(=[F+])C=C4)n3[B-](F)(F)n3c2c(-c2ccc(F)cc2)c(-c2ccc(F)cc2)c3-c2ccc(F)cc2)cc1,Cc1ccccc1,6,5,BODIPY,862.629,11.658799999999983,19.09,,51,10,4.2499027,train
404.0,458.0,0.44200000166893,34821.0,C#CCNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CN(C)C=O,9,4,Cyanine,245.041,1.2689,19.97,-0.049466056,8,3,3.3813128,test
,,0.0020000000949949,,CCN(CC)c1ccc2c(c1)oc(=O)c1cc3c(-c4ccccc4)nn(C)c3nc12,CO,1,2,Coumarin,398.46600000000007,4.741100000000005,64.16,-0.035397113,27,5,3.567726,train
408.0,560.0,0.1199999973177909,,O=Cc1c2cc(OCc3ccccc3)ccc2n2c(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c12,CS(C)=O,7,10,5p6,605.7370000000002,11.151999999999989,30.71,-0.043037526,46,8,3.5472708,train
,,,104712.0,O=C1C=CC(=O)c2c1cc1ccccc1c2Cc1ccccc1,CO,1,8,PAHs,298.341,4.365800000000004,34.14,-0.036195177,20,4,3.268088,test
355.0,398.0,,,Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1,C1CCCCC1,10,13,6n6,321.342,5.593420000000003,32.59,-0.044431442,13,2,3.7006674,test
531.0,585.0,0.0299999993294477,,CCCSc1ccc2n1[B-](F)(F)[N+]1=CC=CC1=C2c1ccccc1,CC#N,4,5,BODIPY,342.223,4.639000000000004,7.939999999999999,-0.038121692,14,4,3.2227118,test
404.0,515.0,0.0399999991059303,38000.0,CN(C)c1ccc(/C=c2\o/c(=C\c3ccccc3)c3ccccc23)cc1,ClCCl,0,10,5p6,339.43800000000005,4.156400000000003,16.380000000000003,-0.047140879,24,4,3.061896,train
413.0,532.0,,,CSC1=C(SC)SC(=Cc2ccc(N(c3ccccc3)c3ccc(/C=C(/C#N)C(=O)O)cc3)cc2)S1,CO,1,6,Triphenylamine,546.7640000000002,8.778980000000002,64.33,-0.04056822,22,4,2.7881436,train
446.0,614.0,0.0089999996125698,,O=C1c2ccccc2-c2ccc(N3CCN(c4ccccc4)CC3)c3cccc1c23,CC1COC(=O)O1,49,8,PAHs,390.48600000000016,5.377800000000004,23.550000000000004,-0.043051396,24,6,3.163845,train
537.0,555.0,0.3700000047683716,,CC(=O)C1=[N+]2C(=C(c3c(C)cc(C)cc3C)c3ccc(C(C)=O)n3[B-]2(F)F)C=C1,ClCCl,0,5,BODIPY,394.2300000000001,4.223960000000004,42.08,-0.028782955,16,4,2.9442098,train
393.0,492.0,0.8999999761581421,,COC(=O)c1ccn2c3c(c(-c4ccc(Br)cc4)c2c1)CN(CCN=C(O)OC(C)(C)C)C3=O,ClCCl,0,10,5p6,528.4030000000004,4.840300000000005,92.84,-0.044928527,19,4,3.641557,train
,530.0,0.5,,N#Cc1c(N2CCCCC2)cc(-c2ccc(O)cc2)c2c1-c1cccc3cccc-2c13,Cc1ccccc1,6,8,PAHs,402.4970000000002,6.721780000000005,47.260000000000005,-0.043797428,23,6,3.4900472,train
430.0,560.0,0.1800000071525573,50473.0,CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cccc(Br)c3)cc2)cc1,CS(C)=O,7,13,6n6,479.3740000000001,5.026000000000004,69.64,-0.052563065,21,3,3.9940584,valid
765.0,785.0,,,CCN1/C(=C/C=C2\CCCc3c2[o+]c2cc4c(cc2c3-c2ccccc2C(=O)N(C)CCCC(=O)[O-])C(CS(=O)(=O)[O-])=CC(C)(C)N4CC)C(C)(C)c2c1ccc1c(S(=O)(=O)[O-])cc(S(=O)(=O)O)cc21,CCO,2,8,PAHs,1012.194,7.25540000000001,246.99,-0.062154875,39,8,3.696369,train
,,,,O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21,OCCO,30,9,Acridines,240.214,1.8732,74.60000000000001,-0.053870903,14,3,3.484684,test
708.0,,,,CCc1c(C)[nH]c(-c2c(Cl)cc3n2[B-](F)(F)[N+]2=C(c4ccc[nH]4)C(Cl)=CC2=C3c2ccccc2)c1C,CO,1,5,BODIPY,523.2230000000002,7.277740000000006,39.52,-0.036053571,24,6,2.8444207,train
472.0,,,,COc1cc(N(c2ccccc2)c2ccccc2)ccc1/C=C1\SC(=S)N(CC(=O)O)C1=O,CC#N,4,6,Triphenylamine,476.5790000000003,5.4508000000000045,70.08000000000001,-0.045865904,22,4,2.9514644,test
501.0,516.0,0.0399999991059303,55200.0,CC1=CC(C)=[N+]2C1=C(c1ccc3cccnc3n1)c1c(C)cc(C)n1[B-]2(F)F,CC#N,4,5,BODIPY,376.2190000000001,4.477140000000003,33.72,-0.029690742,19,5,2.6178668,test
504.0,,,,CCCCCCC1CC(C)(CCCCCC)N(C)c2ccc(C=Cc3cc[n+](CC(=O)O)cc3)cc21,ClCCl,0,11,6p6,491.7400000000002,7.85210000000001,44.42,-0.034703351,14,3,3.508048,train
,,,100600.0,CCC1=C(C)c2cc3[nH]c(c(C)c3CC)c(N=C(O)[C@@](OC)(c3ccccc3)C(F)(F)F)c3nc(cc4[nH]c(cc1n2)c(C)c4CCC(=O)OC)C(CCC(=O)OC)=C3C,ClC(Cl)Cl,3,7,Porphyrin,825.9289999999995,10.516439999999994,151.78,-0.043138781,33,6,4.250002,train
483.0,564.0,0.0020000000949949,,COC(=O)C1CCN(c2ccc3n2[B-](C)(C)n2c(Cl)ccc2C3=C2C=CC(=[Br+])C=C2)CC1,CO,1,5,BODIPY,514.6600000000002,4.393600000000004,39.4,,15,5,3.5958176,train
665.0,684.0,0.3899999856948852,,COc1ccc(C#CC2=[N+]3C(=C(c4c(C)cc(C)cc4C)c4cc(Br)c(C#Cc5ccc(OC)cc5)n4[B-]3(F)F)C=C2Br)cc1,CCCCCC,11,5,BODIPY,728.2400000000004,8.386160000000004,26.4,-0.031885097,26,6,2.7258508,train
