abs,em,plqy,k,smiles,solvent,solvent_num,tag,tag_name,Molecular_Weight,LogP,TPSA,Avg_Gasteiger_Charge,Double_Bond_Count,Ring_Count,unimol_plus,split
330,363,0.00086,3780,CN(C)CCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],CCCCCC,11,15,Benz,254.246,1.4765,101.55,-0.044379494,8,1,3.821855,train
402,480,0.697000027,19300,Nc1ccc2nc(-c3ccccc3)c(=O)oc2c1,c1ccccc1,15,2,Coumarin,238.246,2.4372,69.12,-0.045725973,18,3,3.436115,train
473,501,0.014,,[NH2+]=C(O)CC[C@H](/N=C\C=C1\C=C(C(=O)O)N[C@H](C(=O)O)C1)C(=O)O,OCC(F)(F)F,25,15,Benz,340.312,-1.6524,182.11,-0.075043759,7,1,3.5931609,train
516,528,0.949999988,,Cc1cc(C)c(C2=C3C=CC(Cc4ccccc4)=[N+]3[B-](F)(F)n3c(Cc4ccccc4)ccc32)c(C)c1,ClCCl,0,5,BODIPY,490.406,7.26586,7.94,-0.038641538,26,6,3.3248286,train
815,830,,,O=S(=O)([O-])CCCCN1C=CC(=CC=CC=Cc2cc[n+](CCCCS(=O)(=O)[O-])c3ccccc23)c2ccccc21,CO,1,11,6p6,593.747,4.7648,121.52,-0.070443898,25,4,2.5850399,train
382,540,0.2,,CCCCCCCCC1(CCCCCCCC)c2cc(C#CC#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2ccc(C=O)cc21,CS(C)=O,7,6,Triphenylamine,710.018,14.1398,20.31,-0.041975172,31,6,4.761233,train
520,575,0.379999995,44400,CCOC(=O)CN1C(=O)C2=C(c3ccc(N4CCCCC4)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccc(N2CCCCC2)cc1,Cc1ccccc1,6,4,Cyanine,626.754,4.6002,99.7,-0.041915145,18,6,2.84882,train
384,499,0.709999979,,O=c1c2cccc3cccc(c32)c2nc3ccccc3n12,ClCCl,0,8,PAHs,270.291,3.5919,34.37,-0.030027415,25,5,3.3397803,train
423,550,0.180000007,,CCCCN1c2ccccc2Sc2cc(/C=C/C3=Nc4ccc5ccccc5c4C3(C)C)ccc21,Cc1ccccc1,6,8,PAHs,474.673,9.3197,15.6,-0.039258965,25,6,3.0694385,test
410,,,,N#CC(=Cc1ccc(N(c2ccc(C#Cc3ccccc3)cc2)c2ccc(C#Cc3ccccc3)cc2)cc1)C(=O)O,CCO,2,6,Triphenylamine,540.622,7.94758,64.33,-0.041837186,32,5,3.6439726,train
569,591,0.199000001,,CCN(CC)C(=O)c1ccccc1-c1c2ccc(N(CC)CC)cc2[o+]c2cc(N(CC)CC)ccc12,CS(C)=O,7,9,Acridines,498.691,7.7085,38.09,-0.018675875,23,4,2.9485397,train
406,550,0.009,24400,CN(C)c1ccc(C#Cc2cc3ccccc3oc2=O)cc1,ClCCl,0,2,Coumarin,289.334,3.2588,33.45,-0.038570928,18,3,3.4856415,train
479,627,,,N#C/C(=C\c1cc2sc3cc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5nc(-c6ccccc6)c(-c6ccccc6)nc45)sc3c2s1)C(=O)O,CN(C)C=O,9,6,Triphenylamine,815.017,14.25008,90.11,-0.036125403,56,10,4.2500925,train
458,,,,N#CC1=C2C=CC(c3ccc(N4c5ccccc5Sc5cc(/C=C(/C#N)C(=O)O)ccc54)cc3)=CN2[B-](F)(F)[n+]2ccccc21,C1CCOC1,5,5,BODIPY,611.442,7.28396,95.24,-0.035592683,29,7,3.0275779,valid
633,644,,,COc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OC)c(OCC(=O)O)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)cc1OCC(=O)O,CS(C)=O,7,7,Porphyrin,670.678,6.9336,168.88,-0.054052585,38,7,3.2272706,valid
427,,,,COc1cc(/C=C/c2ccc(N(c3ccc(/C=C/c4cc(OC)cc(OC)c4)cc3)c3ccc(/C=C(\C#N)C(=O)O)cc3)cc2)cc(OC)c1,ClCCl,0,6,Triphenylamine,664.758,9.52318,101.25,-0.051757517,34,5,4.5110297,valid
412,578,0.43,34673.7,CCCCCCCCOc1ccc2c(c1)c(-c1ccc(C=C(C#N)C#N)cc1)nn2-c1ccccc1,C1CCOC1,5,10,5p6,474.608,7.86236,74.63,-0.037990962,23,4,3.6528025,test
681,,,,CCCCCCSc1ccc(N(c2ccc(SCCCCCC)cc2)c2ccc(-c3sc(C4=C/C(=C5/C=C(c6sc(-c7ccc(C=C(C#N)C(=O)O)s7)c(CCCCCC)c6CCCCCC)OC5=O)C(=O)O4)c(CCCCCC)c3CCCCCC)cc2)cc1,ClC(Cl)Cl,3,6,Triphenylamine,1317.969,24.29468,116.93,-0.038408705,40,8,3.6891732,test
363,451,0.469999999,54000,CCN(CC)c1ccc(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3[nH]2)c(O)c1,CC#N,4,8,PAHs,533.675,9.4221,52.15,-0.048951508,38,7,3.7263775,train
527,549,0.589999974,,CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(NCc3ccc(OC)cc3)C=CC1=C2C,CCOC(C)=O,14,5,BODIPY,397.278,4.41384,29.2,-0.050087697,14,4,3.23151,train
434,536,0.170000002,2935,Cc1ccc(S(=O)(=O)/N=c2/cc3ccccc3cn2-c2ccc(CCC(=O)O)cc2)cc1,CC#N,4,11,6p6,446.528,4.24572,88.73,-0.044670306,27,4,3.3264878,train
552,565,0.100000001,137000,CCCCN1C(=CC=CC2=[N+](C)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CS(C)=O,7,4,Cyanine,399.602,6.7306,6.25,-0.019245109,15,4,3.3561578,valid
603,,,,CCCCCc1c(/C=C(\C#N)C(=O)O)sc2c1sc1c3sc4c(CCCCC)c(-c5ccc(-c6ccc7c(c6)c6ccccc6n7CC(CC)CCCC)c6nsnc56)sc4c3c3nccnc3c21,C1CCOC1,5,3,Carbazole,1001.407,17.60858,117.58,-0.031476337,54,11,4.2482986,train
357,459,,,c1ccc2c(-c3ccc(-c4nnc(-c5ccc(-c6nnc(-c7ccc(-c8cccc9ccccc89)s7)o6)cc5)o4)s3)cccc2c1,CCO,2,8,PAHs,630.754,10.884,77.84,-0.030120923,48,9,4.0062065,train
615,637,0.670000017,,COC(=O)/C=C/C1=[N+]2C(=C(c3c(C)cc(C)cc3C)c3cc(Br)c(/C=C/C(=O)OC)n3[B-]2(F)F)C=C1Br,Cc1ccccc1,6,5,BODIPY,636.096,5.83286,60.54,-0.032162804,18,4,2.65998,train
475,510,,46000,N#Cc1c2nc3ccccn3c2nc2nc3ccccn3c12,ClC(Cl)Cl,3,10,5p6,284.282,2.55508,71.28,-0.02498163,24,5,3.0316648,train
627,638,0.75,74800,CCc1c(C)c2n(c1C)[B-]1(c3ccccc3)Oc3ccccc3C3=[N+]1C(=C2)c1ccccc13,ClCCl,0,5,BODIPY,428.344,5.12914,17.17,-0.035965826,25,7,2.6347616,train
526,545,0.08,103157.3,O=C([O-])c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12,CO,1,9,Acridines,833.879,4.4203,93.4,-0.082034874,23,4,2.5114167,valid
775,,,,CC1=[N+]2C(=Cc3c4cc5c(cc4c(C)n3[B-]2(F)F)C=[N+]2C5=Cc3c4ccccc4c(C)n3[B-]2(F)F)c2ccccc21,ClCCl,0,5,BODIPY,548.161,6.96174,15.88,-0.028908381,30,9,1.8802865,train
395,,,2680,CC(C)(C)c1cc2ccc3cccc4c3c2c(c1)c1nc2c3cc(C(C)(C)C)cc5ccc6cccc(c(=O)n2c41)c6c53,c1ccccc1,15,8,PAHs,556.709,10.2375,34.37,-0.030515256,43,9,3.0943294,train
525,540,0.899999976,,Cc1cc(C)c(C2=[N+]3C(=C(c4c(Cl)cccc4Cl)c4ccc(-c5c(C)cc(C)cc5C)n4[B-]3(F)F)C=C2)c(C)c1,CC#N,4,5,BODIPY,573.323,9.37972,7.94,-0.030321395,26,6,3.624157,valid
446,,,,COc1cc(C(C#N)=Cc2ccc(-c3nnc(C)o3)cc2)c(OC)cc1C(C#N)=Cc1ccc(-c2nnc(C)o2)cc1,ClCCl,0,12,5n6,556.582,6.549,143.88,-0.032526322,30,5,3.3168075,valid
500,531,0.075000003,27000,CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=CC(I)=CC1=C2C,OCC(F)(F)F,25,5,BODIPY,388.008,4.05044,7.94,-0.029798079,8,3,1.9236531,train
457,,,,CCCCOc1ccc(-c2ccc3c(c2)Sc2cc(-c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)s5)s4)ccc2N3CCCC)c(OCCCC)c1,ClCCl,0,9,Acridines,735.009,12.56278,82.79,-0.041686081,30,6,4.3412247,train
411,424,0.216000006,14350,O=c1oc2cccc3c4cccc5ccc6c7cc(F)ccc7c1c(c23)c6c54,C1CCOC1,5,2,Coumarin,362.359,6.5737,30.21,-0.025007116,33,7,3.5394397,train
503,514,0.046999998,,COc1cc(COc2ccccc2C2=C3C(C)=CC(C)=[N+]3[B-](OC)(OC)n3c(C)cc(C)c32)c([N+](=O)[O-])cc1OC,CO,1,5,BODIPY,559.428,5.39214,97.23,-0.042264181,21,5,3.4769115,train
505,518,0.620000005,,CC1=CC(C)=[N+]2C1=C(Cl)c1c(C)cc(C)n1[B-]2(F)F,Cc1ccccc1,6,5,BODIPY,282.53,3.68194,7.94,-0.025922591,8,3,3.1441154,train
500,508,0.154,4.4,COc1cccc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)c1O,CC#N,4,5,BODIPY,370.208,4.24814,37.4,-0.043639897,14,4,3.2169669,train
378,476,,,CCN(CC)c1ccc2cc(-c3ccc(S(C)(=O)=O)cc3)oc(=O)c2c1,CCCCO,18,11,6p6,371.458,3.7097,67.59,-0.037628339,20,3,3.3801646,train
396,492,,,Cc1cc(C2(c3cc(C)c(O)c(Br)c3)OS(=O)(=O)c3ccccc32)cc(Br)c1O,C1CCOC1,5,13,6n6,540.229,5.25044,83.83,-0.043459682,20,4,4.7965093,train
444,534,0.0027,6700,CN(C)c1cccc2c1C(=O)c1ccccc1-2,CC#N,4,13,6n6,223.275,2.964,20.31,-0.04200065,13,3,3.4671106,train
440,493,,,CCO[Si](OCC)(OCC)c1ccc2oc(-c3cc4ccc(N(CC)CC)cc4oc3=O)nc2c1,CC#N,4,2,Coumarin,496.636,4.7028,87.17,-0.038795755,22,4,3.593303,train
398,457,0.430000007,64600,COc1cc(-c2nc3c4cccnc4c4ncccc4c3[nH]2)c(OC)cc1/C=C/c1nc2ccccc2[nH]1,CC#N,4,10,5p6,498.546,6.3902,101.6,-0.044130912,37,7,3.4355867,train
497,588,0.0127,2600,O=C1c2ccccc2C(=O)c2c(NCCN=c3nc(Cl)nc(Cl)[nH]3)cccc21,ClCCl,0,9,Acridines,414.252,2.8997,100.1,-0.035064619,21,4,2.9579525,valid
360,510,0.189999998,,CCCCCCCCCCCCOc1nc2ccc(/N=C/c3ccc(OCCCCCCCC)cc3O)cc2[nH]1,ClC(Cl)Cl,3,10,5p6,549.8,10.0581,79.73,-0.055800113,17,3,3.9177685,train
455,,,,N#C/C(=C/c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1)C(=O)O,ClC(Cl)Cl,3,6,Triphenylamine,504.636,8.60498,64.33,-0.041790585,30,5,2.4242775,train
331,421,0.006,,O=c1oc2ccccc2cc1-c1ccc([N+](=O)[O-])cc1,C1CCOC1,5,2,Coumarin,267.24,3.3682,73.35,-0.029172221,19,3,3.8778946,train
745,771,0.35,124738.4,COc1ccc(-c2c3c4ccc(C(C)(C)C)cc4c4c(OC)c(OC)c(OC)cc4c3c3n2[B-](F)(F)n2c(=C4C=CC(=[O+]C)C=C4)c4c5ccc(C(C)(C)C)cc5c5c(OC)c(OC)c(OC)cc5c4c2=N3)cc1,Cc1ccccc1,6,5,BODIPY,997.945,12.578,98.13,-0.044433925,51,11,4.249578,test
256,,,23737,COc1ccc(C=NCCN=Cc2ccc(OC)cc2)cc1,ClCCl,0,13,6n6,296.37,3.2418,43.18,-0.059108007,14,2,4.8439655,train
550,,,12302.7002,CCn1c(SCC(O)=NN=Cc2cccc(OC)c2)nnc1-c1ccco1,CN(C)C=O,9,12,5n6,385.449,3.6493,98.03,-0.049918683,18,3,4.26823,train
562,580,0.206,,CCN(CC)C(=O)c1ccccc1-c1c2ccc(N(CC)CC)cc2[o+]c2cc(N(CC)CC)ccc12,CO,1,9,Acridines,498.691,7.7085,38.09,-0.018675875,23,4,2.9485397,train
570,788,0.300000012,41600,CCC1(CC)c2ccc(/C=C/C3=C(S(=O)(=O)c4ccccc4)C(=C(C#N)C#N)OC3(C)C)cc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,ClC(Cl)Cl,3,6,Triphenylamine,713.903,11.09416,94.19,-0.035228034,35,7,4.1661854,train
647,,,,CC1(C)[C](C=c2c(=O)c(=CC3=[N+](CC(=O)O)c4ccccc4C3(C)C)c2=O)N(CC(=O)O)c2ccccc21,CS(C)=O,7,0,SquaricAcid,512.562,1.41899,114.99,-0.023196383,23,5,2.5944357,train
421,518,0.034000002,,COc1ccc2c(c1)C(=O)c1ccccc1-2,C1CCCCC1,10,13,6n6,210.232,2.9066,26.3,-0.04046736,13,3,3.5185714,valid
305,405,,8000,N#Cc1cccc2[nH]ccc12,O,8,10,5p6,142.161,2.03958,39.58,-0.045694639,10,2,4.700997,train
451,,,,CN(C)c1ccc(/C=C/C=C/c2ccc([N+](=O)[O-])c(O)c2)cc1,CC#N,4,13,6n6,310.353,4.093,66.61,-0.055317513,15,2,2.8314853,train
351,396,0.180000007,41500,CCC1=C(C)C2=Cc3cscc3B(O)N2C1=O,CCCCCC,11,-1,,245.112,1.3588,40.54,-0.036423377,8,3,3.7416902,train
465,573,0.610000014,,O=[N+]([O-])c1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccco2)s1,Cc1ccccc1,6,13,6n6,445.525,7.5096,72.41,-0.032355751,28,5,2.8727221,test
313,404,,,Cc1ccc2occ(CC(O)=NN)c2c1,CN(C)C=O,9,10,5p6,204.229,2.11392,71.75,-0.074537394,11,2,4.9413867,train
366,410,,,Oc1ccccc1/N=C/c1ccccc1Oc1ccccc1,CC(C)=O,12,13,6n6,289.334,4.9351,41.82,-0.05487651,19,3,4.081376,valid
485,550,,,CCCc1ccc(-c2c3ccc(=[NH2+])cc-3n(C)c3cc(N(C)C)ccc23)cc1,O,8,9,Acridines,370.52,3.6284,33.76,-0.040507462,22,4,3.1416163,train
629,653,0.469999999,,F[B-]1(F)n2c(-c3ccccc3)cc(-c3cccs3)c2C(c2ccccn2)=C2C(c3cccs3)=CC(c3ccccc3)=[N+]21,CCO,2,5,BODIPY,585.513,8.9348,20.83,-0.034237327,36,8,3.5653596,test
611,720,0.01,,CN1CCN(c2c(F)cc3c(c2F)OC2=C(C=CC4=[N+](C)c5ccccc5C4(C)C)CCCC2=C3)CC1,CCO,2,2,Coumarin,502.629,6.1928,18.72,-0.017543178,16,6,2.8289921,train
494,511,0.119999997,,F[B-]1(F)n2cccc2C(c2ccccc2)=C2C=CC=[N+]21,C1COCCO1,13,5,BODIPY,268.075,3.1369,7.94,-0.039570325,14,4,3.19176,train
543,,,,CC(C)(C)c1ccc(C2=CC(=Cc3ncc(/C=C(\C#N)C(=O)O)s3)C=C(c3ccc(C(C)(C)C)cc3)O2)cc1,ClCCl,0,12,5n6,536.697,8.22548,83.21,-0.040533665,22,4,2.5867486,train
548.5,,,,Cc1ccc(C2=C3C=C(I)C=[N+]3[B-](F)(F)n3cc(I)cc32)cc1,CCCCCC,11,5,BODIPY,533.894,4.81262,7.94,-0.029817852,14,4,1.8092482,train
354,437,0.0035,,Cc1cccc(Nc2ccccc2C(=O)O)c1C,C1COCCO1,13,13,6n6,241.29,3.74524,49.33,-0.059615011,13,2,4.7671614,train
384,497,0.270000011,,CCN1c2ccc(/C=N/Nc3ccccn3)cc2Sc2cc(-c3ccccc3)ccc21,ClCCl,0,9,Acridines,422.557,6.8172,40.52,-0.045958696,25,5,3.5843492,train
385,499,0.048999999,,CN(C)c1ccc(/C=C/c2ccc(C#N)cc2)cc1,C1CCOC1,5,13,6n6,248.329,3.79468,27.03,-0.047770326,13,2,3.3359442,test
513,566,0.5,,CC1=C2C=C(C#Cc3ccccc3)C(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,C1CCOC1,5,5,BODIPY,348.205,4.53734,7.94,-0.031093178,14,4,2.8026853,train
484,555,0.949999988,53400,COc1ccc(C2=CC(=c3ccc4c(c3)C=CC(=[N+](C)C)C=4)O[B-](F)(F)O2)cc1,Cc1ccccc1,6,11,6p6,395.214,2.7863,30.7,-0.052452532,17,4,2.546657,train
496,508,0.63,55017.4,O=C(O)CCCC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCCCCC,11,5,BODIPY,278.067,2.3435,45.24,-0.048549682,9,3,3.2989852,test
300,,,,COc1ccc(Cc2nnc3sc(-c4ccc(-c5ccccc5)cc4)nn23)cc1,CS(C)=O,7,12,5n6,398.491,5.1192,52.31,-0.038034344,27,5,3.8842804,train
493,507,0.959999979,,CC1=CC(C)=[N+]2C1=Cc1c(C)c(SC#N)c(C)n1[B-]2(F)F,CO,1,5,BODIPY,305.162,3.68862,31.73,-0.023794435,8,3,3.2825944,valid
524,540,0.720000029,,CCC1=C(C)C2=C(c3ccc4nc(-c5cccc(C)n5)[nH]c4c3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,ClCCl,0,5,BODIPY,511.429,7.12326,49.51,-0.033324039,24,6,2.8972437,test
433,560,0.610000014,,N#Cc1cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)ccc1/C=C/c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,ClCCl,0,6,Triphenylamine,743.954,15.00908,30.27,-0.044710648,51,8,3.7035577,valid
396,413,0.819999993,5200,Clc1cc(Cl)c(B2c3ccccc3Nc3ccccc32)c(Cl)c1,ClCCl,0,9,Acridines,358.464,4.22,12.03,-0.034737792,18,4,3.8217578,test
506,,,,CCCCCCOc1ccc(N(c2ccc3c(c2)Sc2cc(/C=C(\C#N)C(=O)O)ccc2N3CCCCCC)c2ccc3c(c2)c2ccccc2n3CCCCCC)cc1,ClCCl,0,3,Carbazole,819.128,14.97828,81.73,-0.044271452,35,7,4.249856,train
626,677,0.059999999,,COc1ccc(-c2cc3n(c2-c2ccc(OC)cc2)[B-](F)(F)n2c(cc(-c4ccc(C#N)cc4)c2=C2C=CC(=[O+]C)C=C2)=C3c2ccc(C#N)cc2)cc1,Cc1ccccc1,6,5,BODIPY,712.565,7.39416,87.2,-0.041447763,39,8,3.0698876,test
501.5,521,0.02,,C#CCN(C(=O)c1ccc(Br)cc1)C(C(O)=NC(C)(C)C)c1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1,C1CCOC1,5,5,BODIPY,617.303,6.4711,60.84,-0.044555433,22,5,3.2565215,test
446,608,,,CCCCCCN1c2ccc(-c3ccc(/C=C(/C#N)C(=O)O)s3)cc2Sc2cc(N(c3ccccc3)c3ccccc3)ccc21,C1CCOC1,5,6,Triphenylamine,627.835,11.05948,67.57,-0.04207528,31,6,2.3642976,train
403,414,0.68,11285,CCCCCn1c2ccccc2c(=O)c2ccccc21,CS(C)=O,7,9,Acridines,265.356,4.3449,22,-0.041811302,17,3,3.7915394,test
321,378,0.004,8745,N#C[Se]CCCCCOc1ccc2ccc(=O)oc2c1,C1CCCCC1,10,2,Coumarin,336.249,2.94568,63.23,,12,2,4.393832,train
498,,,,C(=Cc1c2ccccc2cc2ccccc12)c1ccc(-c2ccnc(-c3cccc(-c4ccccc4)n3)c2)cc1,CN(C)C=O,9,8,PAHs,510.64,9.9544,25.78,-0.041511129,41,7,3.4301717,test
516,,,,CCCCCCN(CCCCCC)c1cc2c(C#Cc3ccc(/C=C(/C#N)C(=O)O)cc3)c3oc(N(CCCCCC)CCCCCC)cc3c(C#Cc3ccc(/C=C(/C#N)C(=O)O)cc3)c2o1,C1CCOC1,5,10,5p6,915.188,13.89576,154.94,-0.04269617,30,5,3.6933756,train
418,449,0.720000029,46800,CCCCC1(CCCC)c2cc(C#Cc3ccc4ccc5cccc6ccc3c4c56)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,Cc1ccccc1,6,6,Triphenylamine,669.912,14.1005,3.24,-0.039296844,43,9,3.430055,test
284,,,,Cc1ccc2c(C=Nc3c(C)cccc3C)ccc(O)c2n1,Cc1ccccc1,6,11,6p6,290.366,4.61626,45.48,-0.049050804,18,3,3.8559184,test
414,537,0.790000021,,c1ccc(-c2ccc(-c3nc4c5ccccc5c5ccccc5c4n3-c3ccccc3)c3nsnc23)cc1,Cc1ccccc1,6,8,PAHs,504.618,8.6706,43.6,-0.033049727,42,8,2.883605,train
550,596,0.200000003,25400,CCN(CC)c1ccc2c(c1)OC1=C3C=CC(=[O+]C)C=C3CC1=C2c1ccccc1C(=O)[O-],CCO,2,2,Coumarin,439.511,3.9792,63.9,-0.045004961,18,5,2.8928487,train
605,,,,CC(C)(C)CC(C)(C)c1ccc(N(c2ccc(C(C)(C)CC(C)(C)C)cc2)c2ccc3c4ccc5c6c(ccc(c7cccc2c73)c64)C(=O)OC5=O)cc1,ClCCl,0,6,Triphenylamine,713.962,13.9452,46.61,-0.035200325,38,8,4.2500143,train
617,656,0.129999995,,Cc1cc(C)c(C2=C3C=C(Br)C(Nc4ccc(C(C)(C)C)cc4)=[N+]3[B-](F)(F)n3c2cc(Br)c3Nc2ccc(C(C)(C)C)cc2)c(C)c1,ClCCl,0,5,BODIPY,762.39,11.32566,32,-0.041173971,26,6,3.6835246,test
326,462,0.202000007,14125,c1ccc(-c2cc(-c3ccc(-c4nc(-c5ccccn5)c(-c5ccccn5)[nH]4)cc3)cc(-c3ccccn3)n2)nc1,CCO,2,12,5n6,529.607,7.3867,93.13,-0.040258545,41,7,3.774463,valid
530,690,0.230000004,15185,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)c5nsnc45)s3)cc2)cc1,ClC(Cl)Cl,3,6,Triphenylamine,787.051,15.4219,32.26,-0.03781382,56,10,4.249869,train
482,610,,,Cn1c(=O)c(/N=N/c2ccc(Nc3ccc([N+](=O)[O-])cc3S(=O)(=O)O)cc2)c(O)c2ccccc21,CCOC(C)=O,14,2,Coumarin,495.473,4.558,176.49,-0.044245939,28,4,3.1166165,train
443,547,,,CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc4c(=O)n5c6ccc(C(=O)O)cc6nc5c5cccc3c45)cc2)cc1,Cc1ccccc1,6,6,Triphenylamine,757.931,12.3451,93.37,-0.042864501,44,8,4.2499533,train
522,537,0.899999976,,CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](OC(=O)C(F)(F)F)(OC(=O)C(F)(F)F)[N+]2=C1C,CCO,2,5,BODIPY,506.252,5.12014,60.54,-0.020288065,10,3,3.2470384,test
342,429,0.529999971,,COC(=O)C(Cc1ccc2oc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)nc2c1)N=C(O)OC(C)(C)C,C1CCOC1,5,3,Carbazole,561.638,7.4051,99.08,-0.043658947,33,6,3.8947968,test
423,,,,N#C/C(=C\c1ccc(/C(C#N)=C/c2ccc3ccc4cccc5ccc2c3c45)s1)C(=O)O,CN(C)C=O,9,8,PAHs,430.488,6.70126,84.88,-0.035000867,27,5,3.5489972,train
368,516,0.239999995,,CCCCCCCCCCCCc1nc2cc(C(=O)OC)ccn2c1NC1CCCCC1,CS(C)=O,7,10,5p6,441.66,7.3289,55.63,-0.049192883,11,3,4.1017656,valid
576,,,,CCCCCCCCN1c2ccc(/C=C(\C#N)C(=O)O)cc2Sc2cc(-c3ccc(C4=C5C(=O)N(CC(CC)CCCC)C(c6cccs6)=C5C(=O)N4CC(CC)CCCC)s3)ccc21,ClCCl,0,4,Cyanine,929.331,14.67098,104.95,-0.038974485,28,7,4.1797667,train
362,,,,Cc1c(-c2nnc(-c3ccc4ccccc4c3)o2)sc2sc(-c3nnc(-c4ccc5ccccc5c4)o3)c(C)c12,CCO,2,8,PAHs,556.672,9.32004,77.84,-0.026219662,41,8,3.9064052,train
640,,,53703,CCCCCCOc1cc(/C=C/c2cc(OCCCCCC)c(/C=C/c3cc(OCCCCCC)c(C=C4C(=C(C#N)C#N)c5ccccc5C4=C(C#N)C#N)cc3OCCCCCC)cc2OCCCCCC)c(OCCCCCC)cc1C=C1C(=C(C#N)C#N)c2ccccc2C1=C(C#N)C#N,ClCCl,0,10,5p6,1387.824,23.17944,245.7,-0.037145907,38,7,3.6528575,test
334,410,0.349999994,26700,CC(C)[Si]1(C(C)C)c2cc(N(C)C)ccc2-c2ccc(C(F)(F)F)cc21,CCOCC,16,13,6n6,377.526,5.1348,3.24,-0.037882931,12,3,4.0613213,train
424,563,0.090000004,,C[NH+]1C=CC(=CC=c2ccc3c(c2)C=CC(=O)C=3)C=C1,CCCCO,18,11,6p6,262.332,0.3256,21.51,-0.026569621,13,3,2.1067731,test
333,388,,,CC(C)(C)c1ccc(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,Cc1ccccc1,6,8,PAHs,634.867,12.9279,17.82,-0.039607455,44,8,4.844729,train
498,508,0.9,39994.5,CSC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCO,2,5,BODIPY,238.071,2.4091,7.94,-0.036438024,8,3,3.166307,valid
533,708,0.003,43000,CCCCCCCCN1c2ccccc2Sc2cc(/C=C/c3ccc(N(c4ccc(/C=C/c5ccc6c(c5)Sc5ccccc5N6CCCCCCCC)cc4)c4ccc(/C=C/c5ccc(/C=C/c6ccc(N(c7ccc(/C=C/c8ccc(N(c9ccccc9)c9ccccc9)cc8)cc7)c7ccc(/C=C/c8ccc(N(c9ccccc9)c9ccccc9)cc8)cc7)cc6)c6nsnc56)cc4)cc3)ccc21,ClCCl,0,6,Triphenylamine,1884.599,38.5193,45.22,-0.042956939,112,20,3.695137,train
390,492,0.409999996,,C(=C/c1c2ccccc2cc2ccccc12)\c1ccc2ccccc2n1,CC1CCCCC1,28,8,PAHs,331.418,6.7116,12.89,-0.041227396,28,5,3.0891366,test
688,716,,,C#CC[O+]=C1C=CC(=c2cc(-c3ccccc3)c3n2[B-](F)(F)n2c(-c4ccc(O)cc4)cc(-c4ccccc4)c2N=3)C=C1,CO,1,5,BODIPY,567.404,6.0466,53.75,-0.046902611,33,7,3.6313312,test
516,532,0.949999988,,CCC1=C(C)C2=C(C)c3c(C)c(CC)c(C)n3[B-](C#Cc3ccc(I)cc3)(C#Cc3ccc(I)cc3)[N+]2=C1C,ClCCl,0,5,BODIPY,734.272,8.30674,7.94,-0.031237579,20,5,2.3472157,test
643,670,,,CCNc1ccc(NCC)c2c1C(=O)c1ccccc1C2=O,C1CCCCC1,10,9,Acridines,294.354,3.3256,58.2,-0.047445733,14,3,2.3865933,train
412,512,0.839999974,,COc1ccc(-c2cc3c(s2)c(C(C)=O)cc(=O)n3C)cc1,CC#N,4,10,5p6,313.378,3.4782,48.3,-0.037587202,18,3,3.2923186,train
